"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,0,17,0,17,0,0,0,-0.95,0.5,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,20,16.8,0.8,16,0,0,-0.2,-0.95,0.4,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,20,16.8,0.8,16,0,0,-0.2,-0.95,0.6,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,40,16.2,1.2,15,0,0,-0.4,-0.95,0.3,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,40,16.2,1.2,15,0,0,-0.4,-0.95,0.7,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,60,13.6,1.6,12,0,0,-0.6,-0.95,0.2,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,60,13.6,1.6,12,0,0,-0.6,-0.95,0.8,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,80,9.2,1.2,8,0,0,-0.8,-0.95,0.1,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,80,9.2,1.2,8,0,0,-0.8,-0.95,0.9,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,90,1.95,0.95,1,0,0,-0.9,-0.95,0.05,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,90,1.95,0.95,1,0,0,-0.9,-0.95,0.95,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,95,0.651,0.651,0,0,1,0.05,-0.95,0.025,17,FALSE
2022-05-27,"Reference: Fixed, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,7.71,1,1780,1800,2022-06-02,95,0.651,0.651,0,0,1,0.05,-0.95,0.975,17,TRUE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,0,11,0,11,0,0,0,-0.4,0.5,11,FALSE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,20,9,4,5,0,0,-0.2,-0.4,0.4,11,FALSE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,20,9,4,5,0,0,-0.2,-0.4,0.6,11,FALSE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,40,6.9,6.9,0,0,1,0.6,-0.4,0.3,11,FALSE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,40,6.9,6.9,0,0,1,0.6,-0.4,0.7,11,TRUE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,60,8.6,8.6,0,0,1,0.4,-0.4,0.2,11,FALSE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,60,8.6,8.6,0,0,1,0.4,-0.4,0.8,11,TRUE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,80,8.21,8.21,0,0,1,0.2,-0.4,0.1,11,FALSE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,80,8.21,8.21,0,0,1,0.2,-0.4,0.9,11,TRUE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,90,6.55,6.55,0,0,1,0.1,-0.4,0.05,11,FALSE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,90,6.55,6.55,0,0,1,0.1,-0.4,0.95,11,TRUE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,95,4.7,4.7,0,0,1,0.05,-0.4,0.025,11,FALSE
2022-05-27,"Reference: Fixed, Report: Fixed",2022-06-02,1,4420,4420,6,1,0,4450,4430,55.9,1,1720,1770,2022-06-02,95,4.7,4.7,0,0,1,0.05,-0.4,0.975,11,TRUE
2022-05-27,"Reference: Week, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,11.8,1.01,1130,1510,2022-06-02,0,16,0,16,0,0,0,-0.9,0.5,16,FALSE
2022-05-27,"Reference: Week, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,11.8,1.01,1130,1510,2022-06-02,20,15.2,1.2,14,0,0,-0.2,-0.9,0.4,16,FALSE
2022-05-27,"Reference: Week, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,11.8,1.01,1130,1510,2022-06-02,20,15.2,1.2,14,0,0,-0.2,-0.9,0.6,16,FALSE
2022-05-27,"Reference: Week, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,11.8,1.01,1130,1510,2022-06-02,40,13.8,1.8,12,0,0,-0.4,-0.9,0.3,16,FALSE
2022-05-27,"Reference: Week, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,11.8,1.01,1130,1510,2022-06-02,40,13.8,1.8,12,0,0,-0.4,-0.9,0.7,16,FALSE
2022-05-27,"Reference: Week, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,11.8,1.01,1130,1510,2022-06-02,60,10.2,2.2,8,0,0,-0.6,-0.9,0.2,16,FALSE
2022-05-27,"Reference: Week, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,11.8,1.01,1130,1510,2022-06-02,60,10.2,2.2,8,0,0,-0.6,-0.9,0.8,16,FALSE
2022-05-27,"Reference: Week, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,11.8,1.01,1130,1510,2022-06-02,80,2.9,1.9,1,0,0,-0.8,-0.9,0.1,16,FALSE
2022-05-27,"Reference: Week, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,11.8,1.01,1130,1510,2022-06-02,80,2.9,1.9,1,0,0,-0.8,-0.9,0.9,16,FALSE
2022-05-27,"Reference: Week, Report: Day of Week",2022-06-02,1,4420,4420,6,1,0,4430,4420,11.8,1.01,1130,1510,2022-06-02,90,1.5,1.5,0,0,1,0.1,-0.9,0.05,16,FALSE
