"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,0,57,0,57,0,0,0,-0.4,0.5,57,FALSE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,20,40.1,33.5,6.6,0,0,-0.2,-0.4,0.4,57,FALSE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,20,40.1,33.5,6.6,0,0,-0.2,-0.4,0.6,57,FALSE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,40,54.9,54.9,0,0,1,0.6,-0.4,0.3,57,FALSE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,40,54.9,54.9,0,0,1,0.6,-0.4,0.7,57,TRUE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,60,64.1,64.1,0,0,1,0.4,-0.4,0.2,57,FALSE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,60,64.1,64.1,0,0,1,0.4,-0.4,0.8,57,TRUE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,80,61.4,61.4,0,0,1,0.2,-0.4,0.1,57,FALSE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,80,61.4,61.4,0,0,1,0.2,-0.4,0.9,57,TRUE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,90,55.6,55.6,0,0,1,0.1,-0.4,0.05,57,FALSE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,90,55.6,55.6,0,0,1,0.1,-0.4,0.95,57,TRUE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,95,41.4,41.4,0,0,1,0.05,-0.4,0.025,57,FALSE
2022-04-20,"Reference: Fixed, Report: Day of Week",2022-04-26,1,16800,16800,6,1,0,17000,16800,687,1,2130,1830,2022-04-26,95,41.4,41.4,0,0,1,0.05,-0.4,0.975,57,TRUE
2022-04-20,"Reference: Fixed, Report: Fixed",2022-04-26,1,16800,16800,6,1,0,17000,16800,492,1,1920,1570,2022-04-26,0,114,0,114,0,0,0,-0.6,0.5,114,FALSE
2022-04-20,"Reference: Fixed, Report: Fixed",2022-04-26,1,16800,16800,6,1,0,17000,16800,492,1,1920,1570,2022-04-26,20,104,17,86.6,0,0,-0.2,-0.6,0.4,114,FALSE
