"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,0,24,0,0,24,0,0,0.4,0.5,24,TRUE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,20,23.4,14.4,0,9,0,-0.2,0.4,0.4,24,TRUE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,20,23.4,14.4,0,9,0,-0.2,0.4,0.6,24,TRUE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,40,23.4,23.4,0,0,1,0.6,0.4,0.3,24,FALSE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,40,23.4,23.4,0,0,1,0.6,0.4,0.7,24,TRUE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,60,25.8,25.8,0,0,1,0.4,0.4,0.2,24,FALSE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,60,25.8,25.8,0,0,1,0.4,0.4,0.8,24,TRUE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,80,23.4,23.4,0,0,1,0.2,0.4,0.1,24,FALSE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,80,23.4,23.4,0,0,1,0.2,0.4,0.9,24,TRUE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,90,17.3,17.3,0,0,1,0.1,0.4,0.05,24,FALSE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,90,17.3,17.3,0,0,1,0.1,0.4,0.95,24,TRUE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,95,11.6,11.6,0,0,1,0.05,0.4,0.025,24,FALSE
2022-05-24,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5590,133,1,2260,2140,2022-05-30,95,11.6,11.6,0,0,1,0.05,0.4,0.975,24,TRUE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,0,19,0,19,0,0,0,-0.4,0.5,19,FALSE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,20,16.2,5.2,11,0,0,-0.2,-0.4,0.4,19,FALSE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,20,16.2,5.2,11,0,0,-0.2,-0.4,0.6,19,FALSE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,40,9,9,0,0,1,0.6,-0.4,0.3,19,FALSE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,40,9,9,0,0,1,0.6,-0.4,0.7,19,TRUE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,60,11.4,11.4,0,0,1,0.4,-0.4,0.2,19,FALSE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,60,11.4,11.4,0,0,1,0.4,-0.4,0.8,19,TRUE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,80,11.2,11.2,0,0,1,0.2,-0.4,0.1,19,FALSE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,80,11.2,11.2,0,0,1,0.2,-0.4,0.9,19,TRUE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,90,9.85,9.85,0,0,1,0.1,-0.4,0.05,19,FALSE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,90,9.85,9.85,0,0,1,0.1,-0.4,0.95,19,TRUE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,95,7.28,7.28,0,0,1,0.05,-0.4,0.025,19,FALSE
2022-05-24,"Reference: Fixed, Report: Fixed",2022-05-30,1,5530,5530,6,1,0.0206,5570,5540,91.2,1,1820,1760,2022-05-30,95,7.28,7.28,0,0,1,0.05,-0.4,0.975,19,TRUE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,0,22.5,0,0,22.5,0,0,0.4,0.5,22.5,TRUE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,20,22.6,15.6,0,7,0,-0.2,0.4,0.4,22.5,TRUE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,20,22.6,15.6,0,7,0,-0.2,0.4,0.6,22.5,TRUE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,40,24.3,24.3,0,0,1,0.6,0.4,0.3,22.5,FALSE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,40,24.3,24.3,0,0,1,0.6,0.4,0.7,22.5,TRUE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,60,27.9,27.9,0,0,1,0.4,0.4,0.2,22.5,FALSE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,60,27.9,27.9,0,0,1,0.4,0.4,0.8,22.5,TRUE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,80,24.7,24.7,0,0,1,0.2,0.4,0.1,22.5,FALSE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,80,24.7,24.7,0,0,1,0.2,0.4,0.9,22.5,TRUE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,90,18.9,18.9,0,0,1,0.1,0.4,0.05,22.5,FALSE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,90,18.9,18.9,0,0,1,0.1,0.4,0.95,22.5,TRUE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,95,12.1,12.1,0,0,1,0.05,0.4,0.025,22.5,FALSE
2022-05-24,"Reference: Week, Report: Day of Week",2022-05-30,1,5530,5530,6,1,0.0206,5630,5580,148,1,2060,1910,2022-05-30,95,12.1,12.1,0,0,1,0.05,0.4,0.975,22.5,TRUE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,0,193,0,0,193,0,0,0.8,0.5,193,TRUE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,20,186,63.1,0,123,0,-0.2,0.8,0.4,193,TRUE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,20,186,63.1,0,123,0,-0.2,0.8,0.6,193,TRUE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,40,171,98.8,0,72,0,-0.4,0.8,0.3,193,TRUE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,40,171,98.8,0,72,0,-0.4,0.8,0.7,193,TRUE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,60,145,114,0,31,0,-0.6,0.8,0.2,193,TRUE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,60,145,114,0,31,0,-0.6,0.8,0.8,193,TRUE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,80,106,106,0,0,1,0.2,0.8,0.1,193,FALSE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,80,106,106,0,0,1,0.2,0.8,0.9,193,TRUE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,90,77.3,77.3,0,0,1,0.1,0.8,0.05,193,FALSE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,90,77.3,77.3,0,0,1,0.1,0.8,0.95,193,TRUE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,95,48.6,48.6,0,0,1,0.05,0.8,0.025,193,FALSE
2022-05-25,"Reference: Fixed, Report: Day of Week",2022-05-30,1,5100,5100,5,1,0.0797,5540,5330,647,1,1990,1890,2022-05-30,95,48.6,48.6,0,0,1,0.05,0.8,0.975,193,TRUE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,0,5,0,5,0,0,0,-0.2,0.5,5,FALSE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,20,14.8,14.8,0,0,1,0.8,-0.2,0.4,5,FALSE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,20,14.8,14.8,0,0,1,0.8,-0.2,0.6,5,TRUE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,40,24.3,24.3,0,0,1,0.6,-0.2,0.3,5,FALSE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,40,24.3,24.3,0,0,1,0.6,-0.2,0.7,5,TRUE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,60,30.8,30.8,0,0,1,0.4,-0.2,0.2,5,FALSE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,60,30.8,30.8,0,0,1,0.4,-0.2,0.8,5,TRUE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,80,32.1,32.1,0,0,1,0.2,-0.2,0.1,5,FALSE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,80,32.1,32.1,0,0,1,0.2,-0.2,0.9,5,TRUE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,90,25.6,25.6,0,0,1,0.1,-0.2,0.05,5,FALSE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,90,25.6,25.6,0,0,1,0.1,-0.2,0.95,5,TRUE
2022-05-25,"Reference: Fixed, Report: Fixed",2022-05-30,1,5100,5100,5,1,0.0797,5220,5130,271,1,1660,1820,2022-05-30,95,20,20,0,0,1,0.05,-0.2,0.025,5,FALSE
