"reference_date","holiday","model","report_date",".group","max_confirm","confirm","cum_prop_reported","delay","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,26300,26300,1,6,0.00144,26400,26400,260,1,4000,3660,2022-02-25,90,25,25,0,0,1,0.1,-0.2,0.95,8,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,26300,26300,1,6,0.00144,26400,26400,260,1,4000,3660,2022-02-25,95,18.8,18.8,0,0,1,0.05,-0.2,0.025,8,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,26300,26300,1,6,0.00144,26400,26400,260,1,4000,3660,2022-02-25,95,18.8,18.8,0,0,1,0.05,-0.2,0.975,8,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,0,18,0,18,0,0,0,-0.6,0.5,18,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,20,17.2,3.2,14,0,0,-0.2,-0.6,0.4,18,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,20,17.2,3.2,14,0,0,-0.2,-0.6,0.6,18,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,40,13.3,4.59,8.7,0,0,-0.4,-0.6,0.3,18,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,40,13.3,4.59,8.7,0,0,-0.4,-0.6,0.7,18,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,60,5.4,5.4,0,0,1,0.4,-0.6,0.2,18,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,60,5.4,5.4,0,0,1,0.4,-0.6,0.8,18,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,80,4.8,4.8,0,0,1,0.2,-0.6,0.1,18,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,80,4.8,4.8,0,0,1,0.2,-0.6,0.9,18,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,90,3.4,3.4,0,0,1,0.1,-0.6,0.05,18,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,90,3.4,3.4,0,0,1,0.1,-0.6,0.95,18,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,95,2.15,2.15,0,0,1,0.05,-0.6,0.025,18,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,28300,28300,1,5,0.000353,28400,28300,24.8,1.03,92.7,2170,2022-02-25,95,2.15,2.15,0,0,1,0.05,-0.6,0.975,18,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,0,91,0,0,91,0,0,0.6,0.5,91,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,20,92.6,49.6,0,43,0,-0.2,0.6,0.4,91,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,20,92.6,49.6,0,43,0,-0.2,0.6,0.6,91,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,40,92.2,80.2,0,12,0,-0.4,0.6,0.3,91,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,40,92.2,80.2,0,12,0,-0.4,0.6,0.7,91,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,60,102,102,0,0,1,0.4,0.6,0.2,91,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,60,102,102,0,0,1,0.4,0.6,0.8,91,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,80,104,104,0,0,1,0.2,0.6,0.1,91,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,80,104,104,0,0,1,0.2,0.6,0.9,91,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,90,92.8,92.8,0,0,1,0.1,0.6,0.05,91,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,90,92.8,92.8,0,0,1,0.1,0.6,0.95,91,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,95,67.8,67.8,0,0,1,0.05,0.6,0.025,91,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,28300,28300,1,5,0.000353,28800,28500,1000,1,3790,3750,2022-02-25,95,67.8,67.8,0,0,1,0.05,0.6,0.975,91,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,0,46,0,46,0,0,0,-0.4,0.5,46,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,20,38.6,17.6,21,0,0,-0.2,-0.4,0.4,46,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,20,38.6,17.6,21,0,0,-0.2,-0.4,0.6,46,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,40,28.2,28.2,0,0,1,0.6,-0.4,0.3,46,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,40,28.2,28.2,0,0,1,0.6,-0.4,0.7,46,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,60,32.4,32.4,0,0,1,0.4,-0.4,0.2,46,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,60,32.4,32.4,0,0,1,0.4,-0.4,0.8,46,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,80,28.6,28.6,0,0,1,0.2,-0.4,0.1,46,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,80,28.6,28.6,0,0,1,0.2,-0.4,0.9,46,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,90,21,21,0,0,1,0.1,-0.4,0.05,46,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,90,21,21,0,0,1,0.1,-0.4,0.95,46,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,95,14.4,14.4,0,0,1,0.05,-0.4,0.025,46,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,32800,32800,1,4,0.00996,33000,32900,161,1.03,94.1,1990,2022-02-25,95,14.4,14.4,0,0,1,0.05,-0.4,0.975,46,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,0,385,0,0,385,0,0,0.6,0.5,385,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,20,376,196,0,180,0,-0.2,0.6,0.4,385,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,20,376,196,0,180,0,-0.2,0.6,0.6,385,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,40,380,331,0,49,0,-0.4,0.6,0.3,385,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,40,380,331,0,49,0,-0.4,0.6,0.7,385,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,60,425,425,0,0,1,0.4,0.6,0.2,385,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,60,425,425,0,0,1,0.4,0.6,0.8,385,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,80,424,424,0,0,1,0.2,0.6,0.1,385,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,80,424,424,0,0,1,0.2,0.6,0.9,385,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,90,352,352,0,0,1,0.1,0.6,0.05,385,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,90,352,352,0,0,1,0.1,0.6,0.95,385,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,95,247,247,0,0,1,0.05,0.6,0.025,385,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,32800,32800,1,4,0.00996,34500,33300,3310,1,3630,3860,2022-02-25,95,247,247,0,0,1,0.05,0.6,0.975,385,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,0,92.5,0,92.5,0,0,0,-0.2,0.5,92.5,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,20,69.6,69.6,0,0,1,0.8,-0.2,0.4,92.5,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,20,69.6,69.6,0,0,1,0.8,-0.2,0.6,92.5,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,40,106,106,0,0,1,0.6,-0.2,0.3,92.5,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,40,106,106,0,0,1,0.6,-0.2,0.7,92.5,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,60,124,124,0,0,1,0.4,-0.2,0.2,92.5,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,60,124,124,0,0,1,0.4,-0.2,0.8,92.5,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,80,112,112,0,0,1,0.2,-0.2,0.1,92.5,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,80,112,112,0,0,1,0.2,-0.2,0.9,92.5,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,90,81.4,81.4,0,0,1,0.1,-0.2,0.05,92.5,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,90,81.4,81.4,0,0,1,0.1,-0.2,0.95,92.5,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,95,53.6,53.6,0,0,1,0.05,-0.2,0.025,92.5,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,27500,27500,1,3,0.0292,28000,27800,624,1.02,174,3080,2022-02-25,95,53.6,53.6,0,0,1,0.05,-0.2,0.975,92.5,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,0,1390,0,0,1390,0,0,0.6,0.5,1390,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,20,1350,665,0,684,0,-0.2,0.6,0.4,1390,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,20,1350,665,0,684,0,-0.2,0.6,0.6,1390,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,40,1400,1160,0,239,0,-0.4,0.6,0.3,1390,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,40,1400,1160,0,239,0,-0.4,0.6,0.7,1390,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,60,1460,1460,0,0,1,0.4,0.6,0.2,1390,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,60,1460,1460,0,0,1,0.4,0.6,0.8,1390,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,80,1490,1490,0,0,1,0.2,0.6,0.1,1390,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,80,1490,1490,0,0,1,0.2,0.6,0.9,1390,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,90,1280,1280,0,0,1,0.1,0.6,0.05,1390,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,90,1280,1280,0,0,1,0.1,0.6,0.95,1390,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,95,983,983,0,0,1,0.05,0.6,0.025,1390,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,27500,27500,1,3,0.0292,33400,29200,12200,1,4340,3740,2022-02-25,95,983,983,0,0,1,0.05,0.6,0.975,1390,TRUE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,0,201,0,201,0,0,0,-0.2,0.5,201,FALSE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,20,301,301,0,0,1,0.8,-0.2,0.4,201,FALSE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,20,301,301,0,0,1,0.8,-0.2,0.6,201,TRUE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,40,493,493,0,0,1,0.6,-0.2,0.3,201,FALSE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,40,493,493,0,0,1,0.6,-0.2,0.7,201,TRUE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,60,554,554,0,0,1,0.4,-0.2,0.2,201,FALSE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,60,554,554,0,0,1,0.4,-0.2,0.8,201,TRUE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,80,487,487,0,0,1,0.2,-0.2,0.1,201,FALSE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,80,487,487,0,0,1,0.2,-0.2,0.9,201,TRUE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,90,353,353,0,0,1,0.1,-0.2,0.05,201,FALSE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,90,353,353,0,0,1,0.1,-0.2,0.95,201,TRUE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,95,241,241,0,0,1,0.05,-0.2,0.025,201,FALSE
2022-02-23,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-25,1,24600,24600,1,2,0.407,26600,25600,2700,1.01,2210,2670,2022-02-25,95,241,241,0,0,1,0.05,-0.2,0.975,201,TRUE
2022-02-23,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,24600,24600,1,2,0.407,41700,30000,34500,1,3720,3830,2022-02-25,0,4140,0,0,4140,0,0,0.6,0.5,4140,TRUE
2022-02-23,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,24600,24600,1,2,0.407,41700,30000,34500,1,3720,3830,2022-02-25,20,4110,2100,0,2010,0,-0.2,0.6,0.4,4140,TRUE
2022-02-23,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,24600,24600,1,2,0.407,41700,30000,34500,1,3720,3830,2022-02-25,20,4110,2100,0,2010,0,-0.2,0.6,0.6,4140,TRUE
2022-02-23,FALSE,"Reference: Fixed, Report: Fixed",2022-02-25,1,24600,24600,1,2,0.407,41700,30000,34500,1,3720,3830,2022-02-25,40,4300,3610,0,693,0,-0.4,0.6,0.3,4140,TRUE
