"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,0,57,0,57,0,0,0,-0.8,0.5,57,FALSE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,20,53.8,4.8,49,0,0,-0.2,-0.8,0.4,57,FALSE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,20,53.8,4.8,49,0,0,-0.2,-0.8,0.6,57,FALSE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,40,46.8,7.8,39,0,0,-0.4,-0.8,0.3,57,FALSE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,40,46.8,7.8,39,0,0,-0.4,-0.8,0.7,57,FALSE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,60,31.2,9.2,22,0,0,-0.6,-0.8,0.2,57,FALSE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,60,31.2,9.2,22,0,0,-0.6,-0.8,0.8,57,FALSE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,80,8.1,8.1,0,0,1,0.2,-0.8,0.1,57,FALSE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,80,8.1,8.1,0,0,1,0.2,-0.8,0.9,57,TRUE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,90,5.85,5.85,0,0,1,0.1,-0.8,0.05,57,FALSE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,90,5.85,5.85,0,0,1,0.1,-0.8,0.95,57,TRUE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,95,4.03,4.03,0,0,1,0.05,-0.8,0.025,57,FALSE
2022-06-05,"Reference: Fixed, Report: Day of Week",2022-06-11,1,8240,8240,6,1,0,8280,8260,45.1,1,1870,1860,2022-06-11,95,4.03,4.03,0,0,1,0.05,-0.8,0.975,57,TRUE
2022-06-05,"Reference: Fixed, Report: Fixed",2022-06-11,1,8240,8240,6,1,0,8310,8260,142,1,1830,1970,2022-06-11,0,55,0,55,0,0,0,-0.6,0.5,55,FALSE
2022-06-05,"Reference: Fixed, Report: Fixed",2022-06-11,1,8240,8240,6,1,0,8310,8260,142,1,1830,1970,2022-06-11,20,50.6,7.6,43,0,0,-0.2,-0.6,0.4,55,FALSE
2022-06-05,"Reference: Fixed, Report: Fixed",2022-06-11,1,8240,8240,6,1,0,8310,8260,142,1,1830,1970,2022-06-11,20,50.6,7.6,43,0,0,-0.2,-0.6,0.6,55,FALSE
2022-06-05,"Reference: Fixed, Report: Fixed",2022-06-11,1,8240,8240,6,1,0,8310,8260,142,1,1830,1970,2022-06-11,40,38.3,12.3,26,0,0,-0.4,-0.6,0.3,55,FALSE
2022-06-05,"Reference: Fixed, Report: Fixed",2022-06-11,1,8240,8240,6,1,0,8310,8260,142,1,1830,1970,2022-06-11,40,38.3,12.3,26,0,0,-0.4,-0.6,0.7,55,FALSE
2022-06-05,"Reference: Fixed, Report: Fixed",2022-06-11,1,8240,8240,6,1,0,8310,8260,142,1,1830,1970,2022-06-11,60,15.2,15.2,0,0,1,0.4,-0.6,0.2,55,FALSE
2022-06-05,"Reference: Fixed, Report: Fixed",2022-06-11,1,8240,8240,6,1,0,8310,8260,142,1,1830,1970,2022-06-11,60,15.2,15.2,0,0,1,0.4,-0.6,0.8,55,TRUE
2022-06-05,"Reference: Fixed, Report: Fixed",2022-06-11,1,8240,8240,6,1,0,8310,8260,142,1,1830,1970,2022-06-11,80,16.7,16.7,0,0,1,0.2,-0.6,0.1,55,FALSE
2022-06-05,"Reference: Fixed, Report: Fixed",2022-06-11,1,8240,8240,6,1,0,8310,8260,142,1,1830,1970,2022-06-11,80,16.7,16.7,0,0,1,0.2,-0.6,0.9,55,TRUE
