"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,0,18,0,18,0,0,0,-0.8,0.5,18,FALSE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,20,17.2,1.2,16,0,0,-0.2,-0.8,0.4,18,FALSE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,20,17.2,1.2,16,0,0,-0.2,-0.8,0.6,18,FALSE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,40,14.4,2.4,12,0,0,-0.4,-0.8,0.3,18,FALSE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,40,14.4,2.4,12,0,0,-0.4,-0.8,0.7,18,FALSE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,60,8,3,5,0,0,-0.6,-0.8,0.2,18,FALSE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,60,8,3,5,0,0,-0.6,-0.8,0.8,18,FALSE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,80,3,3,0,0,1,0.2,-0.8,0.1,18,FALSE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,80,3,3,0,0,1,0.2,-0.8,0.9,18,TRUE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,90,2.5,2.5,0,0,1,0.1,-0.8,0.05,18,FALSE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,90,2.5,2.5,0,0,1,0.1,-0.8,0.95,18,TRUE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,95,1.88,1.88,0,0,1,0.05,-0.8,0.025,18,FALSE
2022-04-30,"Reference: Fixed, Report: Day of Week",2022-05-06,1,6840,6840,6,1,0.00307,6850,6840,28.1,1,2020,1970,2022-05-06,95,1.88,1.88,0,0,1,0.05,-0.8,0.975,18,TRUE
2022-04-30,"Reference: Fixed, Report: Fixed",2022-05-06,1,6840,6840,6,1,0.00307,6970,6860,320,1,1890,1890,2022-05-06,0,3,0,0,3,0,0,0.2,0.5,3,TRUE
2022-04-30,"Reference: Fixed, Report: Fixed",2022-05-06,1,6840,6840,6,1,0.00307,6970,6860,320,1,1890,1890,2022-05-06,20,13.6,13.6,0,0,1,0.8,0.2,0.4,3,FALSE
2022-04-30,"Reference: Fixed, Report: Fixed",2022-05-06,1,6840,6840,6,1,0.00307,6970,6860,320,1,1890,1890,2022-05-06,20,13.6,13.6,0,0,1,0.8,0.2,0.6,3,TRUE
2022-04-30,"Reference: Fixed, Report: Fixed",2022-05-06,1,6840,6840,6,1,0.00307,6970,6860,320,1,1890,1890,2022-05-06,40,23.1,23.1,0,0,1,0.6,0.2,0.3,3,FALSE
2022-04-30,"Reference: Fixed, Report: Fixed",2022-05-06,1,6840,6840,6,1,0.00307,6970,6860,320,1,1890,1890,2022-05-06,40,23.1,23.1,0,0,1,0.6,0.2,0.7,3,TRUE
2022-04-30,"Reference: Fixed, Report: Fixed",2022-05-06,1,6840,6840,6,1,0.00307,6970,6860,320,1,1890,1890,2022-05-06,60,29.6,29.6,0,0,1,0.4,0.2,0.2,3,FALSE
2022-04-30,"Reference: Fixed, Report: Fixed",2022-05-06,1,6840,6840,6,1,0.00307,6970,6860,320,1,1890,1890,2022-05-06,60,29.6,29.6,0,0,1,0.4,0.2,0.8,3,TRUE
2022-04-30,"Reference: Fixed, Report: Fixed",2022-05-06,1,6840,6840,6,1,0.00307,6970,6860,320,1,1890,1890,2022-05-06,80,33.7,33.7,0,0,1,0.2,0.2,0.1,3,FALSE
2022-04-30,"Reference: Fixed, Report: Fixed",2022-05-06,1,6840,6840,6,1,0.00307,6970,6860,320,1,1890,1890,2022-05-06,80,33.7,33.7,0,0,1,0.2,0.2,0.9,3,TRUE
