"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,0,14,0,14,0,0,0,-0.8,0.5,14,FALSE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,20,13.2,1.2,12,0,0,-0.2,-0.8,0.4,14,FALSE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,20,13.2,1.2,12,0,0,-0.2,-0.8,0.6,14,FALSE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,40,11.1,2.1,9,0,0,-0.4,-0.8,0.3,14,FALSE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,40,11.1,2.1,9,0,0,-0.4,-0.8,0.7,14,FALSE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,60,6.6,2.6,4,0,0,-0.6,-0.8,0.2,14,FALSE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,60,6.6,2.6,4,0,0,-0.6,-0.8,0.8,14,FALSE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,80,2.3,2.3,0,0,1,0.2,-0.8,0.1,14,FALSE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,80,2.3,2.3,0,0,1,0.2,-0.8,0.9,14,TRUE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,90,1.7,1.7,0,0,1,0.1,-0.8,0.05,14,FALSE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,90,1.7,1.7,0,0,1,0.1,-0.8,0.95,14,TRUE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,95,1.15,1.15,0,0,1,0.05,-0.8,0.025,14,FALSE
2022-06-11,"Reference: Fixed, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8420,8410,13.1,1,1990,1770,2022-06-17,95,1.15,1.15,0,0,1,0.05,-0.8,0.975,14,TRUE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,0,3,0,0,3,0,0,0.2,0.5,3,TRUE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,20,9.2,9.2,0,0,1,0.8,0.2,0.4,3,FALSE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,20,9.2,9.2,0,0,1,0.8,0.2,0.6,3,TRUE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,40,14.7,14.7,0,0,1,0.6,0.2,0.3,3,FALSE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,40,14.7,14.7,0,0,1,0.6,0.2,0.7,3,TRUE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,60,18.2,18.2,0,0,1,0.4,0.2,0.2,3,FALSE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,60,18.2,18.2,0,0,1,0.4,0.2,0.8,3,TRUE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,80,18.8,18.8,0,0,1,0.2,0.2,0.1,3,FALSE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,80,18.8,18.8,0,0,1,0.2,0.2,0.9,3,TRUE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,90,15,15,0,0,1,0.1,0.2,0.05,3,FALSE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,90,15,15,0,0,1,0.1,0.2,0.95,3,TRUE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,95,12.6,12.6,0,0,1,0.05,0.2,0.025,3,FALSE
2022-06-11,"Reference: Fixed, Report: Fixed",2022-06-17,1,8410,8410,6,1,0.000951,8480,8430,159,0.999,2140,1670,2022-06-17,95,12.6,12.6,0,0,1,0.05,0.2,0.975,3,TRUE
2022-06-11,"Reference: Week, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8410,8410,5.11,1.02,98.1,612,2022-06-17,0,17,0,17,0,0,0,-1,0.5,17,FALSE
2022-06-11,"Reference: Week, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8410,8410,5.11,1.02,98.1,612,2022-06-17,20,16.4,0.4,16,0,0,-0.2,-1,0.4,17,FALSE
2022-06-11,"Reference: Week, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8410,8410,5.11,1.02,98.1,612,2022-06-17,20,16.4,0.4,16,0,0,-0.2,-1,0.6,17,FALSE
2022-06-11,"Reference: Week, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8410,8410,5.11,1.02,98.1,612,2022-06-17,40,16.3,0.3,16,0,0,-0.4,-1,0.3,17,FALSE
2022-06-11,"Reference: Week, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8410,8410,5.11,1.02,98.1,612,2022-06-17,40,16.3,0.3,16,0,0,-0.4,-1,0.7,17,FALSE
2022-06-11,"Reference: Week, Report: Day of Week",2022-06-17,1,8410,8410,6,1,0.000951,8410,8410,5.11,1.02,98.1,612,2022-06-17,60,15.4,0.4,15,0,0,-0.6,-1,0.2,17,FALSE
