"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,0,54,0,54,0,0,0,-1,0.5,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,20,53.4,0.4,53,0,0,-0.2,-1,0.4,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,20,53.4,0.4,53,0,0,-0.2,-1,0.6,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,40,52.6,0.6,52,0,0,-0.4,-1,0.3,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,40,52.6,0.6,52,0,0,-0.4,-1,0.7,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,60,51.6,0.6,51,0,0,-0.6,-1,0.2,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,60,51.6,0.6,51,0,0,-0.6,-1,0.8,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,80,49.5,0.5,49,0,0,-0.8,-1,0.1,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,80,49.5,0.5,49,0,0,-0.8,-1,0.9,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,90,47.4,0.35,47,0,0,-0.9,-1,0.05,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,90,47.4,0.35,47,0,0,-0.9,-1,0.95,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,95,43.3,0.275,43,0,0,-0.95,-1,0.025,54,FALSE
2022-05-28,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,3.42,1,1730,1740,2022-06-03,95,43.3,0.275,43,0,0,-0.95,-1,0.975,54,FALSE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,0,46,0,46,0,0,0,-0.8,0.5,46,FALSE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,20,44,4,40,0,0,-0.2,-0.8,0.4,46,FALSE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,20,44,4,40,0,0,-0.2,-0.8,0.6,46,FALSE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,40,38.7,5.7,33,0,0,-0.4,-0.8,0.3,46,FALSE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,40,38.7,5.7,33,0,0,-0.4,-0.8,0.7,46,FALSE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,60,24.8,7.04,17.8,0,0,-0.6,-0.8,0.2,46,FALSE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,60,24.8,7.04,17.8,0,0,-0.6,-0.8,0.8,46,FALSE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,80,7.1,7.1,0,0,1,0.2,-0.8,0.1,46,FALSE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,80,7.1,7.1,0,0,1,0.2,-0.8,0.9,46,TRUE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,90,5.45,5.45,0,0,1,0.1,-0.8,0.05,46,FALSE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,90,5.45,5.45,0,0,1,0.1,-0.8,0.95,46,TRUE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,95,4.25,4.25,0,0,1,0.05,-0.8,0.025,46,FALSE
2022-05-28,"Reference: Fixed, Report: Fixed",2022-06-03,1,4080,4080,6,1,0,4100,4080,48.7,1,1990,1970,2022-06-03,95,4.25,4.25,0,0,1,0.05,-0.8,0.975,46,TRUE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,0,54,0,54,0,0,0,-1,0.5,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,20,54,0,54,0,0,-0.2,-1,0.4,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,20,54,0,54,0,0,-0.2,-1,0.6,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,40,54,0,54,0,0,-0.4,-1,0.3,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,40,54,0,54,0,0,-0.4,-1,0.7,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,60,54,0,54,0,0,-0.6,-1,0.2,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,60,54,0,54,0,0,-0.6,-1,0.8,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,80,54,0,54,0,0,-0.8,-1,0.1,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,80,54,0,54,0,0,-0.8,-1,0.9,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,90,54,0,54,0,0,-0.9,-1,0.05,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,90,54,0,54,0,0,-0.9,-1,0.95,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,95,54,0,54,0,0,-0.95,-1,0.025,54,FALSE
2022-05-28,"Reference: Week, Report: Day of Week",2022-06-03,1,4080,4080,6,1,0,4080,4080,0.0807,NA,NA,NA,2022-06-03,95,54,0,54,0,0,-0.95,-1,0.975,54,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,0,60,0,60,0,0,0,-1,0.5,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,20,59.2,1.2,58,0,0,-0.2,-1,0.4,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,20,59.2,1.2,58,0,0,-0.2,-1,0.6,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,40,57.1,2.1,55,0,0,-0.4,-1,0.3,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,40,57.1,2.1,55,0,0,-0.4,-1,0.7,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,60,53.4,2.4,51,0,0,-0.6,-1,0.2,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,60,53.4,2.4,51,0,0,-0.6,-1,0.8,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,80,44.2,2.2,42,0,0,-0.8,-1,0.1,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,80,44.2,2.2,42,0,0,-0.8,-1,0.9,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,90,33.6,1.6,32,0,0,-0.9,-1,0.05,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,90,33.6,1.6,32,0,0,-0.9,-1,0.95,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,95,20.1,1.13,19,0,0,-0.95,-1,0.025,60,FALSE
2022-05-29,"Reference: Fixed, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4610,4600,12.6,1,1740,1760,2022-06-03,95,20.1,1.13,19,0,0,-0.95,-1,0.975,60,FALSE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,0,35,0,35,0,0,0,-0.4,0.5,35,FALSE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,20,29,12,17,0,0,-0.2,-0.4,0.4,35,FALSE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,20,29,12,17,0,0,-0.2,-0.4,0.6,35,FALSE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,40,19.5,19.5,0,0,1,0.6,-0.4,0.3,35,FALSE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,40,19.5,19.5,0,0,1,0.6,-0.4,0.7,35,TRUE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,60,23.6,23.6,0,0,1,0.4,-0.4,0.2,35,FALSE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,60,23.6,23.6,0,0,1,0.4,-0.4,0.8,35,TRUE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,80,23.8,23.8,0,0,1,0.2,-0.4,0.1,35,FALSE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,80,23.8,23.8,0,0,1,0.2,-0.4,0.9,35,TRUE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,90,19.5,19.5,0,0,1,0.1,-0.4,0.05,35,FALSE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,90,19.5,19.5,0,0,1,0.1,-0.4,0.95,35,TRUE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,95,15.3,15.3,0,0,1,0.05,-0.4,0.025,35,FALSE
2022-05-29,"Reference: Fixed, Report: Fixed",2022-06-03,1,4600,4600,5,1,0,4690,4630,182,0.999,2020,1960,2022-06-03,95,15.3,15.3,0,0,1,0.05,-0.4,0.975,35,TRUE
2022-05-29,"Reference: Week, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4600,4600,0.316,NA,NA,NA,2022-06-03,0,64,0,64,0,0,0,-1,0.5,64,FALSE
2022-05-29,"Reference: Week, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4600,4600,0.316,NA,NA,NA,2022-06-03,20,64,0,64,0,0,-0.2,-1,0.4,64,FALSE
2022-05-29,"Reference: Week, Report: Day of Week",2022-06-03,1,4600,4600,5,1,0,4600,4600,0.316,NA,NA,NA,2022-06-03,20,64,0,64,0,0,-0.2,-1,0.6,64,FALSE
