"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,0,95,0,95,0,0,0,-1,0.5,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,20,94.2,1.2,93,0,0,-0.2,-1,0.4,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,20,94.2,1.2,93,0,0,-0.2,-1,0.6,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,40,92.4,2.4,90,0,0,-0.4,-1,0.3,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,40,92.4,2.4,90,0,0,-0.4,-1,0.7,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,60,87.6,2.6,85,0,0,-0.6,-1,0.2,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,60,87.6,2.6,85,0,0,-0.6,-1,0.8,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,80,78.3,2.3,76,0,0,-0.8,-1,0.1,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,80,78.3,2.3,76,0,0,-0.8,-1,0.9,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,90,69.6,1.55,68,0,0,-0.9,-1,0.05,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,90,69.6,1.55,68,0,0,-0.9,-1,0.95,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,95,61,0.975,60,0,0,-0.95,-1,0.025,95,FALSE
2022-03-05,"Reference: Fixed, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,11.2,1,2030,1890,2022-03-11,95,61,0.975,60,0,0,-0.95,-1,0.975,95,FALSE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,0,67,0,67,0,0,0,-0.6,0.5,67,FALSE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,20,60.6,13.6,47,0,0,-0.2,-0.6,0.4,67,FALSE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,20,60.6,13.6,47,0,0,-0.2,-0.6,0.6,67,FALSE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,40,35.1,23.1,12,0,0,-0.4,-0.6,0.3,67,FALSE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,40,35.1,23.1,12,0,0,-0.4,-0.6,0.7,67,FALSE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,60,29.8,29.8,0,0,1,0.4,-0.6,0.2,67,FALSE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,60,29.8,29.8,0,0,1,0.4,-0.6,0.8,67,TRUE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,80,29.1,29.1,0,0,1,0.2,-0.6,0.1,67,FALSE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,80,29.1,29.1,0,0,1,0.2,-0.6,0.9,67,TRUE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,90,25.2,25.2,0,0,1,0.1,-0.6,0.05,67,FALSE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,90,25.2,25.2,0,0,1,0.1,-0.6,0.95,67,TRUE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,95,18.8,18.8,0,0,1,0.05,-0.6,0.025,67,FALSE
2022-03-05,"Reference: Fixed, Report: Fixed",2022-03-11,1,28400,28400,6,1,0.00109,28500,28400,239,0.999,1770,1910,2022-03-11,95,18.8,18.8,0,0,1,0.05,-0.6,0.975,67,TRUE
2022-03-05,"Reference: Week, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,12.1,NA,NA,NA,2022-03-11,0,95,0,95,0,0,0,-1,0.5,95,FALSE
2022-03-05,"Reference: Week, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,12.1,NA,NA,NA,2022-03-11,20,94.6,1.6,93,0,0,-0.2,-1,0.4,95,FALSE
2022-03-05,"Reference: Week, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,12.1,NA,NA,NA,2022-03-11,20,94.6,1.6,93,0,0,-0.2,-1,0.6,95,FALSE
2022-03-05,"Reference: Week, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,12.1,NA,NA,NA,2022-03-11,40,91.7,2.7,89,0,0,-0.4,-1,0.3,95,FALSE
2022-03-05,"Reference: Week, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,12.1,NA,NA,NA,2022-03-11,40,91.7,2.7,89,0,0,-0.4,-1,0.7,95,FALSE
2022-03-05,"Reference: Week, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,12.1,NA,NA,NA,2022-03-11,60,87.8,2.8,85,0,0,-0.6,-1,0.2,95,FALSE
2022-03-05,"Reference: Week, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,12.1,NA,NA,NA,2022-03-11,60,87.8,2.8,85,0,0,-0.6,-1,0.8,95,FALSE
2022-03-05,"Reference: Week, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,12.1,NA,NA,NA,2022-03-11,80,78.3,2.3,76,0,0,-0.8,-1,0.1,95,FALSE
2022-03-05,"Reference: Week, Report: Day of Week",2022-03-11,1,28400,28400,6,1,0.00109,28400,28400,12.1,NA,NA,NA,2022-03-11,80,78.3,2.3,76,0,0,-0.8,-1,0.9,95,FALSE
