"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,0,156,0,0,156,0,0,0.6,0.5,156,TRUE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,20,157,91.1,0,65.6,0,-0.2,0.6,0.4,156,TRUE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,20,157,91.1,0,65.6,0,-0.2,0.6,0.6,156,TRUE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,40,155,154,0,1,0,-0.4,0.6,0.3,156,TRUE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,40,155,154,0,1,0,-0.4,0.6,0.7,156,TRUE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,60,188,188,0,0,1,0.4,0.6,0.2,156,FALSE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,60,188,188,0,0,1,0.4,0.6,0.8,156,TRUE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,80,166,166,0,0,1,0.2,0.6,0.1,156,FALSE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,80,166,166,0,0,1,0.2,0.6,0.9,156,TRUE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,90,137,137,0,0,1,0.1,0.6,0.05,156,FALSE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,90,137,137,0,0,1,0.1,0.6,0.95,156,TRUE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,95,87.9,87.9,0,0,1,0.05,0.6,0.025,156,FALSE
2022-06-20,"Reference: Fixed, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17400,17000,1080,1,2000,2050,2022-06-26,95,87.9,87.9,0,0,1,0.05,0.6,0.975,156,TRUE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,0,86,0,86,0,0,0,-0.8,0.5,86,FALSE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,20,80.8,8.8,72,0,0,-0.2,-0.8,0.4,86,FALSE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,20,80.8,8.8,72,0,0,-0.2,-0.8,0.6,86,FALSE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,40,63.3,15.3,48,0,0,-0.4,-0.8,0.3,86,FALSE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,40,63.3,15.3,48,0,0,-0.4,-0.8,0.7,86,FALSE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,60,29,18.2,10.8,0,0,-0.6,-0.8,0.2,86,FALSE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,60,29,18.2,10.8,0,0,-0.6,-0.8,0.8,86,FALSE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,80,19.1,19.1,0,0,1,0.2,-0.8,0.1,86,FALSE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,80,19.1,19.1,0,0,1,0.2,-0.8,0.9,86,TRUE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,90,15.9,15.9,0,0,1,0.1,-0.8,0.05,86,FALSE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,90,15.9,15.9,0,0,1,0.1,-0.8,0.95,86,TRUE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,95,11.7,11.7,0,0,1,0.05,-0.8,0.025,86,FALSE
2022-06-20,"Reference: Fixed, Report: Fixed",2022-06-26,1,16700,16700,6,1,0,16800,16700,163,1,2070,2000,2022-06-26,95,11.7,11.7,0,0,1,0.05,-0.8,0.975,86,TRUE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,0,30,0,0,30,0,0,0.2,0.5,30,TRUE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,20,48.8,48.8,0,0,1,0.8,0.2,0.4,30,FALSE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,20,48.8,48.8,0,0,1,0.8,0.2,0.6,30,TRUE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,40,81.6,81.6,0,0,1,0.6,0.2,0.3,30,FALSE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,40,81.6,81.6,0,0,1,0.6,0.2,0.7,30,TRUE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,60,100,100,0,0,1,0.4,0.2,0.2,30,FALSE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,60,100,100,0,0,1,0.4,0.2,0.8,30,TRUE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,80,101,101,0,0,1,0.2,0.2,0.1,30,FALSE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,80,101,101,0,0,1,0.2,0.2,0.9,30,TRUE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,90,82.1,82.1,0,0,1,0.1,0.2,0.05,30,FALSE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,90,82.1,82.1,0,0,1,0.1,0.2,0.95,30,TRUE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,95,58.7,58.7,0,0,1,0.05,0.2,0.025,30,FALSE
2022-06-20,"Reference: Week, Report: Day of Week",2022-06-26,1,16700,16700,6,1,0,17100,16900,809,1.01,1830,1980,2022-06-26,95,58.7,58.7,0,0,1,0.05,0.2,0.975,30,TRUE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,0,776,0,0,776,0,0,0.6,0.5,776,TRUE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,20,777,440,0,337,0,-0.2,0.6,0.4,776,TRUE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,20,777,440,0,337,0,-0.2,0.6,0.6,776,TRUE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,40,785,731,0,54,0,-0.4,0.6,0.3,776,TRUE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,40,785,731,0,54,0,-0.4,0.6,0.7,776,TRUE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,60,862,862,0,0,1,0.4,0.6,0.2,776,FALSE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,60,862,862,0,0,1,0.4,0.6,0.8,776,TRUE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,80,761,761,0,0,1,0.2,0.6,0.1,776,FALSE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,80,761,761,0,0,1,0.2,0.6,0.9,776,TRUE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,90,592,592,0,0,1,0.1,0.6,0.05,776,FALSE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,90,592,592,0,0,1,0.1,0.6,0.95,776,TRUE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,95,424,424,0,0,1,0.05,0.6,0.025,776,FALSE
2022-06-21,"Reference: Fixed, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,20100,18200,5030,1,2190,1920,2022-06-26,95,424,424,0,0,1,0.05,0.6,0.975,776,TRUE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,0,352,0,352,0,0,0,-0.8,0.5,352,FALSE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,20,338,23.6,314,0,0,-0.2,-0.8,0.4,352,FALSE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,20,338,23.6,314,0,0,-0.2,-0.8,0.6,352,FALSE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,40,295,41.4,254,0,0,-0.4,-0.8,0.3,352,FALSE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,40,295,41.4,254,0,0,-0.4,-0.8,0.7,352,FALSE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,60,198,50.6,148,0,0,-0.6,-0.8,0.2,352,FALSE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,60,198,50.6,148,0,0,-0.6,-0.8,0.8,352,FALSE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,80,55.1,55.1,0,0,1,0.2,-0.8,0.1,352,FALSE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,80,55.1,55.1,0,0,1,0.2,-0.8,0.9,352,TRUE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,90,52.3,52.3,0,0,1,0.1,-0.8,0.05,352,FALSE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,90,52.3,52.3,0,0,1,0.1,-0.8,0.95,352,TRUE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,95,36.5,36.5,0,0,1,0.05,-0.8,0.025,352,FALSE
2022-06-21,"Reference: Fixed, Report: Fixed",2022-06-26,1,17000,17000,5,1,0,17200,17100,463,1,1970,1900,2022-06-26,95,36.5,36.5,0,0,1,0.05,-0.8,0.975,352,TRUE
2022-06-21,"Reference: Week, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,19100,17800,3980,1,1920,2050,2022-06-26,0,404,0,0,404,0,0,0.4,0.5,404,TRUE
2022-06-21,"Reference: Week, Report: Day of Week",2022-06-26,1,17000,17000,5,1,0,19100,17800,3980,1,1920,2050,2022-06-26,20,394,281,0,113,0,-0.2,0.4,0.4,404,TRUE
