"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,0,2,0,2,0,0,0,-0.2,0.5,2,FALSE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,20,12,12,0,0,1,0.8,-0.2,0.4,2,FALSE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,20,12,12,0,0,1,0.8,-0.2,0.6,2,TRUE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,40,19.5,19.5,0,0,1,0.6,-0.2,0.3,2,FALSE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,40,19.5,19.5,0,0,1,0.6,-0.2,0.7,2,TRUE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,60,24.4,24.4,0,0,1,0.4,-0.2,0.2,2,FALSE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,60,24.4,24.4,0,0,1,0.4,-0.2,0.8,2,TRUE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,80,22.7,22.7,0,0,1,0.2,-0.2,0.1,2,FALSE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,80,22.7,22.7,0,0,1,0.2,-0.2,0.9,2,TRUE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,90,16.7,16.7,0,0,1,0.1,-0.2,0.05,2,FALSE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,90,16.7,16.7,0,0,1,0.1,-0.2,0.95,2,TRUE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,95,11.5,11.5,0,0,1,0.05,-0.2,0.025,2,FALSE
2022-05-18,"Reference: Fixed, Report: Day of Week",2022-05-24,1,6320,6320,6,1,0.00348,6410,6360,153,1,2110,1900,2022-05-24,95,11.5,11.5,0,0,1,0.05,-0.2,0.975,2,TRUE
2022-05-18,"Reference: Fixed, Report: Fixed",2022-05-24,1,6320,6320,6,1,0.00348,6360,6330,84.5,1,1950,1880,2022-05-24,0,33,0,33,0,0,0,-0.6,0.5,33,FALSE
2022-05-18,"Reference: Fixed, Report: Fixed",2022-05-24,1,6320,6320,6,1,0.00348,6360,6330,84.5,1,1950,1880,2022-05-24,20,31.2,5.2,26,0,0,-0.2,-0.6,0.4,33,FALSE
