"reference_date","holiday","model","report_date",".group","max_confirm","confirm","cum_prop_reported","delay","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-02-18,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,24800,24800,1,6,0.00202,24800,24800,54.4,1.01,3160,3260,2022-02-24,90,6.25,6.25,0,0,1,0.1,-0.6,0.95,25,TRUE
2022-02-18,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,24800,24800,1,6,0.00202,24800,24800,54.4,1.01,3160,3260,2022-02-24,95,4.33,4.33,0,0,1,0.05,-0.6,0.025,25,FALSE
2022-02-18,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,24800,24800,1,6,0.00202,24800,24800,54.4,1.01,3160,3260,2022-02-24,95,4.33,4.33,0,0,1,0.05,-0.6,0.975,25,TRUE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,0,15,0,15,0,0,0,-0.2,0.5,15,FALSE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,20,13.6,13.6,0,0,1,0.8,-0.2,0.4,15,FALSE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,20,13.6,13.6,0,0,1,0.8,-0.2,0.6,15,TRUE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,40,24.1,24.1,0,0,1,0.6,-0.2,0.3,15,FALSE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,40,24.1,24.1,0,0,1,0.6,-0.2,0.7,15,TRUE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,60,30.6,30.6,0,0,1,0.4,-0.2,0.2,15,FALSE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,60,30.6,30.6,0,0,1,0.4,-0.2,0.8,15,TRUE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,80,31.7,31.7,0,0,1,0.2,-0.2,0.1,15,FALSE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,80,31.7,31.7,0,0,1,0.2,-0.2,0.9,15,TRUE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,90,26.8,26.8,0,0,1,0.1,-0.2,0.05,15,FALSE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,90,26.8,26.8,0,0,1,0.1,-0.2,0.95,15,TRUE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,95,19,19,0,0,1,0.05,-0.2,0.025,15,FALSE
2022-02-18,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,24800,24800,1,6,0.00202,24900,24800,255,1,3810,3890,2022-02-24,95,19,19,0,0,1,0.05,-0.2,0.975,15,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,0,49,0,49,0,0,0,-0.6,0.5,49,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,20,46,8,38,0,0,-0.2,-0.6,0.4,49,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,20,46,8,38,0,0,-0.2,-0.6,0.6,49,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,40,34.6,12.6,22,0,0,-0.4,-0.6,0.3,49,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,40,34.6,12.6,22,0,0,-0.4,-0.6,0.7,49,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,60,15,15,0,0,1,0.4,-0.6,0.2,49,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,60,15,15,0,0,1,0.4,-0.6,0.8,49,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,80,14,14,0,0,1,0.2,-0.6,0.1,49,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,80,14,14,0,0,1,0.2,-0.6,0.9,49,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,90,11,11,0,0,1,0.1,-0.6,0.05,49,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,90,11,11,0,0,1,0.1,-0.6,0.95,49,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,95,7.28,7.28,0,0,1,0.05,-0.6,0.025,49,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26300,26300,1,5,0.000951,26300,26300,89.2,1.02,385,2640,2022-02-24,95,7.28,7.28,0,0,1,0.05,-0.6,0.975,49,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,0,44,0,0,44,0,0,0.2,0.5,44,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,20,53.2,53.2,0,0,1,0.8,0.2,0.4,44,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,20,53.2,53.2,0,0,1,0.8,0.2,0.6,44,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,40,87.1,87.1,0,0,1,0.6,0.2,0.3,44,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,40,87.1,87.1,0,0,1,0.6,0.2,0.7,44,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,60,112,112,0,0,1,0.4,0.2,0.2,44,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,60,112,112,0,0,1,0.4,0.2,0.8,44,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,80,120,120,0,0,1,0.2,0.2,0.1,44,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,80,120,120,0,0,1,0.2,0.2,0.9,44,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,90,98.9,98.9,0,0,1,0.1,0.2,0.05,44,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,90,98.9,98.9,0,0,1,0.1,0.2,0.95,44,TRUE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,95,83.4,83.4,0,0,1,0.05,0.2,0.025,44,FALSE
2022-02-19,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26300,26300,1,5,0.000951,26700,26400,1040,1,3950,3890,2022-02-24,95,83.4,83.4,0,0,1,0.05,0.2,0.975,44,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,0,107,0,0,107,0,0,0.8,0.5,107,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,20,104,46.2,0,58,0,-0.2,0.8,0.4,107,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,20,104,46.2,0,58,0,-0.2,0.8,0.6,107,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,40,102,75,0,27,0,-0.4,0.8,0.3,107,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,40,102,75,0,27,0,-0.4,0.8,0.7,107,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,60,93.4,91.4,0,2,0,-0.6,0.8,0.2,107,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,60,93.4,91.4,0,2,0,-0.6,0.8,0.8,107,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,80,89.9,89.9,0,0,1,0.2,0.8,0.1,107,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,80,89.9,89.9,0,0,1,0.2,0.8,0.9,107,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,90,78.3,78.3,0,0,1,0.1,0.8,0.05,107,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,90,78.3,78.3,0,0,1,0.1,0.8,0.95,107,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,95,57.7,57.7,0,0,1,0.05,0.8,0.025,107,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,28300,28300,1,4,0.00233,28700,28500,756,1.05,58.6,3350,2022-02-24,95,57.7,57.7,0,0,1,0.05,0.8,0.975,107,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,0,462,0,0,462,0,0,0.8,0.5,462,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,20,465,203,0,262,0,-0.2,0.8,0.4,462,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,20,465,203,0,262,0,-0.2,0.8,0.6,462,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,40,488,362,0,126,0,-0.4,0.8,0.3,462,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,40,488,362,0,126,0,-0.4,0.8,0.7,462,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,60,509,465,0,44,0,-0.6,0.8,0.2,462,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,60,509,465,0,44,0,-0.6,0.8,0.8,462,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,80,479,479,0,0,1,0.2,0.8,0.1,462,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,80,479,479,0,0,1,0.2,0.8,0.9,462,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,90,413,413,0,0,1,0.1,0.8,0.05,462,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,90,413,413,0,0,1,0.1,0.8,0.95,462,TRUE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,95,314,314,0,0,1,0.05,0.8,0.025,462,FALSE
2022-02-20,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,28300,28300,1,4,0.00233,30200,28800,4270,1,3950,3940,2022-02-24,95,314,314,0,0,1,0.05,0.8,0.975,462,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,0,696,0,0,696,0,0,0.6,0.5,696,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,20,673,371,0,302,0,-0.2,0.6,0.4,696,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,20,673,371,0,302,0,-0.2,0.6,0.6,696,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,40,642,592,0,50.7,0,-0.4,0.6,0.3,696,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,40,642,592,0,50.7,0,-0.4,0.6,0.7,696,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,60,731,731,0,0,1,0.4,0.6,0.2,696,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,60,731,731,0,0,1,0.4,0.6,0.8,696,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,80,737,737,0,0,1,0.2,0.6,0.1,696,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,80,737,737,0,0,1,0.2,0.6,0.9,696,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,90,613,613,0,0,1,0.1,0.6,0.05,696,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,90,613,613,0,0,1,0.1,0.6,0.95,696,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,95,473,473,0,0,1,0.05,0.6,0.025,696,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,32500,32500,1,3,0.0307,35700,33700,7900,1.06,43.4,2360,2022-02-24,95,473,473,0,0,1,0.05,0.6,0.975,696,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,0,1450,0,0,1450,0,0,0.6,0.5,1450,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,20,1450,753,0,701,0,-0.2,0.6,0.4,1450,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,20,1450,753,0,701,0,-0.2,0.6,0.6,1450,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,40,1570,1370,0,204,0,-0.4,0.6,0.3,1450,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,40,1570,1370,0,204,0,-0.4,0.6,0.7,1450,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,60,1800,1800,0,0,1,0.4,0.6,0.2,1450,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,60,1800,1800,0,0,1,0.4,0.6,0.8,1450,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,80,1870,1870,0,0,1,0.2,0.6,0.1,1450,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,80,1870,1870,0,0,1,0.2,0.6,0.9,1450,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,90,1550,1550,0,0,1,0.1,0.6,0.05,1450,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,90,1550,1550,0,0,1,0.1,0.6,0.95,1450,TRUE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,95,1240,1240,0,0,1,0.05,0.6,0.025,1450,FALSE
2022-02-21,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,32500,32500,1,3,0.0307,40000,34400,18900,1,4010,3850,2022-02-24,95,1240,1240,0,0,1,0.05,0.6,0.975,1450,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,0,3500,0,0,3500,0,0,0.8,0.5,3500,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,20,3480,1460,0,2020,0,-0.2,0.8,0.4,3500,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,20,3480,1460,0,2020,0,-0.2,0.8,0.6,3500,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,40,3190,2390,0,805,0,-0.4,0.8,0.3,3500,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,40,3190,2390,0,805,0,-0.4,0.8,0.7,3500,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,60,2810,2750,0,58,0,-0.6,0.8,0.2,3500,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,60,2810,2750,0,58,0,-0.6,0.8,0.8,3500,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,80,2710,2710,0,0,1,0.2,0.8,0.1,3500,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,80,2710,2710,0,0,1,0.2,0.8,0.9,3500,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,90,2150,2150,0,0,1,0.1,0.8,0.05,3500,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,90,2150,2150,0,0,1,0.1,0.8,0.95,3500,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,95,1580,1580,0,0,1,0.05,0.8,0.025,3500,FALSE
2022-02-22,FALSE,"Reference: Fixed, Report: Day of Week",2022-02-24,1,26700,26700,1,2,0.434,38100,31400,23100,1.04,74.7,2530,2022-02-24,95,1580,1580,0,0,1,0.05,0.8,0.975,3500,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26700,26700,1,2,0.434,48600,32900,51300,0.999,3750,3750,2022-02-24,0,5090,0,0,5090,0,0,0.6,0.5,5090,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26700,26700,1,2,0.434,48600,32900,51300,0.999,3750,3750,2022-02-24,20,5050,2440,0,2610,0,-0.2,0.6,0.4,5090,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26700,26700,1,2,0.434,48600,32900,51300,0.999,3750,3750,2022-02-24,20,5050,2440,0,2610,0,-0.2,0.6,0.6,5090,TRUE
2022-02-22,FALSE,"Reference: Fixed, Report: Fixed",2022-02-24,1,26700,26700,1,2,0.434,48600,32900,51300,0.999,3750,3750,2022-02-24,40,5190,4150,0,1040,0,-0.4,0.6,0.3,5090,TRUE
