"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,0,360,0,360,0,0,0,-0.9,0.5,360,FALSE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,20,347,35.8,312,0,0,-0.2,-0.9,0.4,360,FALSE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,20,347,35.8,312,0,0,-0.2,-0.9,0.6,360,FALSE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,40,307,56.1,251,0,0,-0.4,-0.9,0.3,360,FALSE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,40,307,56.1,251,0,0,-0.4,-0.9,0.7,360,FALSE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,60,229,60.2,169,0,0,-0.6,-0.9,0.2,360,FALSE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,60,229,60.2,169,0,0,-0.6,-0.9,0.8,360,FALSE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,80,67.7,48.7,19,0,0,-0.8,-0.9,0.1,360,FALSE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,80,67.7,48.7,19,0,0,-0.8,-0.9,0.9,360,FALSE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,90,32.4,32.4,0,0,1,0.1,-0.9,0.05,360,FALSE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,90,32.4,32.4,0,0,1,0.1,-0.9,0.95,360,TRUE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,95,21.1,21.1,0,0,1,0.05,-0.9,0.025,360,FALSE
2022-03-22,"Reference: Fixed, Report: Day of Week",2022-03-28,1,81100,81100,6,1,0.0164,81400,81300,226,1,1950,1710,2022-03-28,95,21.1,21.1,0,0,1,0.05,-0.9,0.975,360,TRUE
2022-03-22,"Reference: Fixed, Report: Fixed",2022-03-28,1,81100,81100,6,1,0.0164,81400,81200,585,1,2010,2050,2022-03-28,0,492,0,492,0,0,0,-0.8,0.5,492,FALSE
2022-03-22,"Reference: Fixed, Report: Fixed",2022-03-28,1,81100,81100,6,1,0.0164,81400,81200,585,1,2010,2050,2022-03-28,20,473,34,439,0,0,-0.2,-0.8,0.4,492,FALSE
2022-03-22,"Reference: Fixed, Report: Fixed",2022-03-28,1,81100,81100,6,1,0.0164,81400,81200,585,1,2010,2050,2022-03-28,20,473,34,439,0,0,-0.2,-0.8,0.6,492,FALSE
2022-03-22,"Reference: Fixed, Report: Fixed",2022-03-28,1,81100,81100,6,1,0.0164,81400,81200,585,1,2010,2050,2022-03-28,40,409,56.8,353,0,0,-0.4,-0.8,0.3,492,FALSE
2022-03-22,"Reference: Fixed, Report: Fixed",2022-03-28,1,81100,81100,6,1,0.0164,81400,81200,585,1,2010,2050,2022-03-28,40,409,56.8,353,0,0,-0.4,-0.8,0.7,492,FALSE
