"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,0,12,0,12,0,0,0,-0.8,0.5,12,FALSE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,20,11.6,1.6,10,0,0,-0.2,-0.8,0.4,12,FALSE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,20,11.6,1.6,10,0,0,-0.2,-0.8,0.6,12,FALSE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,40,9.4,2.4,7,0,0,-0.4,-0.8,0.3,12,FALSE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,40,9.4,2.4,7,0,0,-0.4,-0.8,0.7,12,FALSE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,60,5.6,2.6,3,0,0,-0.6,-0.8,0.2,12,FALSE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,60,5.6,2.6,3,0,0,-0.6,-0.8,0.8,12,FALSE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,80,2.3,2.3,0,0,1,0.2,-0.8,0.1,12,FALSE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,80,2.3,2.3,0,0,1,0.2,-0.8,0.9,12,TRUE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,90,1.6,1.6,0,0,1,0.1,-0.8,0.05,12,FALSE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,90,1.6,1.6,0,0,1,0.1,-0.8,0.95,12,TRUE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,95,1.12,1.12,0,0,1,0.05,-0.8,0.025,12,FALSE
2022-06-10,"Reference: Fixed, Report: Day of Week",2022-06-16,1,9110,9110,6,1,0.00263,9120,9120,12.2,1,1800,1520,2022-06-16,95,1.12,1.12,0,0,1,0.05,-0.8,0.975,12,TRUE
2022-06-10,"Reference: Fixed, Report: Fixed",2022-06-16,1,9110,9110,6,1,0.00263,9180,9130,137,1,1920,1760,2022-06-16,0,3,0,0,3,0,0,0.2,0.5,3,TRUE
