"reference_date","model","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","rhat","ess_bulk","ess_tail","nowcast_date","range","interval_score","dispersion","underprediction","overprediction","coverage","coverage_deviation","bias","quantile","ae_median","quantile_coverage"
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,0,19,0,19,0,0,0,-0.6,0.5,19,FALSE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,20,16.8,4.8,12,0,0,-0.2,-0.6,0.4,19,FALSE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,20,16.8,4.8,12,0,0,-0.2,-0.6,0.6,19,FALSE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,40,9.59,7.89,1.7,0,0,-0.4,-0.6,0.3,19,FALSE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,40,9.59,7.89,1.7,0,0,-0.4,-0.6,0.7,19,FALSE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,60,9,9,0,0,1,0.4,-0.6,0.2,19,FALSE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,60,9,9,0,0,1,0.4,-0.6,0.8,19,TRUE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,80,7.7,7.7,0,0,1,0.2,-0.6,0.1,19,FALSE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,80,7.7,7.7,0,0,1,0.2,-0.6,0.9,19,TRUE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,90,5.55,5.55,0,0,1,0.1,-0.6,0.05,19,FALSE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,90,5.55,5.55,0,0,1,0.1,-0.6,0.95,19,TRUE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,95,3.8,3.8,0,0,1,0.05,-0.6,0.025,19,FALSE
2022-06-23,"Reference: Fixed, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,40.2,1,2070,1780,2022-06-29,95,3.8,3.8,0,0,1,0.05,-0.6,0.975,19,TRUE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,0,15,0,15,0,0,0,-0.2,0.5,15,FALSE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,20,11.6,11.6,0,0,1,0.8,-0.2,0.4,15,FALSE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,20,11.6,11.6,0,0,1,0.8,-0.2,0.6,15,TRUE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,40,18.9,18.9,0,0,1,0.6,-0.2,0.3,15,FALSE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,40,18.9,18.9,0,0,1,0.6,-0.2,0.7,15,TRUE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,60,22.2,22.2,0,0,1,0.4,-0.2,0.2,15,FALSE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,60,22.2,22.2,0,0,1,0.4,-0.2,0.8,15,TRUE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,80,22.5,22.5,0,0,1,0.2,-0.2,0.1,15,FALSE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,80,22.5,22.5,0,0,1,0.2,-0.2,0.9,15,TRUE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,90,18.8,18.8,0,0,1,0.1,-0.2,0.05,15,FALSE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,90,18.8,18.8,0,0,1,0.1,-0.2,0.95,15,TRUE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,95,14.3,14.3,0,0,1,0.05,-0.2,0.025,15,FALSE
2022-06-23,"Reference: Fixed, Report: Fixed",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,184,0.999,2080,1910,2022-06-29,95,14.3,14.3,0,0,1,0.05,-0.2,0.975,15,TRUE
2022-06-23,"Reference: Week, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,28.7,1.02,141,1600,2022-06-29,0,26,0,26,0,0,0,-0.8,0.5,26,FALSE
2022-06-23,"Reference: Week, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,28.7,1.02,141,1600,2022-06-29,20,24,4,20,0,0,-0.2,-0.8,0.4,26,FALSE
2022-06-23,"Reference: Week, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,28.7,1.02,141,1600,2022-06-29,20,24,4,20,0,0,-0.2,-0.8,0.6,26,FALSE
2022-06-23,"Reference: Week, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,28.7,1.02,141,1600,2022-06-29,40,19.7,5.7,14,0,0,-0.4,-0.8,0.3,26,FALSE
2022-06-23,"Reference: Week, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,28.7,1.02,141,1600,2022-06-29,40,19.7,5.7,14,0,0,-0.4,-0.8,0.7,26,FALSE
2022-06-23,"Reference: Week, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,28.7,1.02,141,1600,2022-06-29,60,9.4,6.4,3,0,0,-0.6,-0.8,0.2,26,FALSE
2022-06-23,"Reference: Week, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,28.7,1.02,141,1600,2022-06-29,60,9.4,6.4,3,0,0,-0.6,-0.8,0.8,26,FALSE
2022-06-23,"Reference: Week, Report: Day of Week",2022-06-29,1,16500,16500,6,1,0.00145,16600,16600,28.7,1.02,141,1600,2022-06-29,80,5.1,5.1,0,0,1,0.2,-0.8,0.1,26,FALSE
