"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-04-18,2022-04-27,1,20493,20493,9,1,0.00146391450739277,20493,20493,0,0,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,NA,NA,NA,2022-04-27
"Reference: Fixed, Report: Fixed",2022-04-19,2022-04-27,1,20520,20520,8,1,0.00350877192982456,20533.9445,20520,45.5106804032348,0,20520,20520,20520,20520,20520,20520,20520,20521,20523,20530,20554,20595.05,20664,0.99917957387206,2070.72189703876,2049.45830002008,2022-04-27
"Reference: Fixed, Report: Fixed",2022-04-20,2022-04-27,1,16875,16875,7,1,0.00687407407407407,16926.292,16881,142.194505430721,8.8956,16875,16875,16875,16875,16876,16877,16881,16889,16903,16936,17006,17101,17296.075,1.00083407708707,2050.73238814481,1898.32532888538,2022-04-27
"Reference: Fixed, Report: Fixed",2022-04-21,2022-04-27,1,14421,14421,6,1,0.00811316829623466,14608.2335,14455,473.939361350024,50.4084,14421,14421,14421,14423,14427,14437,14455,14484,14536,14633.4,14884.1,15281,15842.25,1.00249345564312,1932.73557131476,1576.56144168737,2022-04-27
"Reference: Fixed, Report: Fixed",2022-04-22,2022-04-27,1,12405,12405,5,1,0.0374848851269649,13036.592,12516,1851.63695638349,160.1208,12405,12405,12407,12416,12433,12464,12516,12603,12772.3,13076,13969,15115.7,17055.025,0.999706190514953,2174.33468506526,1962.22605731976,2022-04-27
"Reference: Fixed, Report: Fixed",2022-04-23,2022-04-27,1,10453,10453,4,1,0.0841863579833541,12693.8475,10926,5085.91514377389,667.17,10454,10457,10467,10514,10587.7,10720.6,10926,11292,11921,13076,16437.1,20948,27039.775,1.00044787097944,1770.17809043926,1926.31350392984,2022-04-27
"Reference: Fixed, Report: Fixed",2022-04-24,2022-04-27,1,11612,11612,3,1,0.351791250430589,19067.357,13112.5,24513.4072602587,2091.9486,11619.975,11631,11676.8,11805.6,12037.7,12448.4,13112.5,14088,16099.7,20024.4,29938,45029.6,60334.6499999999,1.00226719685122,1968.00888138397,1752.73568982932,2022-04-27
"Reference: Fixed, Report: Fixed",2022-04-25,2022-04-27,1,12411,12411,2,1,1,29914.0655,16539,37833.1270262782,5769.5379,12438.975,12476,12600.9,13025.2,13728.1,14808.6,16539,19666.4,24699.8,35131.4,58582.2000000001,85676.55,135616.9,1.00188419922324,1891.10915498562,1844.52689631196,2022-04-27
"Reference: Fixed, Report: Fixed",2022-04-26,2022-04-27,1,7063,7063,1,1,1,34283.5105,15609,50677.7773413754,11570.9517,7148,7257.85,7531.5,8480.6,10056.7,12158,15609,20635.2,29077.6,45475.8,81088.7000000001,132429.9,186722.325,1.00034053871159,1976.95702016164,1925.785322914,2022-04-27
"Reference: Fixed, Report: Fixed",2022-04-27,2022-04-27,1,0,0,0,NA,NA,35711.365,12261.5,72468.9970730461,16085.4687,166.85,370.95,918.3,2321,4503.8,7869,12261.5,19626.2,30366.7,48081.2,91243.9,137985.45,203779.175,1.00069528125381,1863.1554642385,2008.07578530609,2022-04-27
"Reference: Fixed, Report: Day of Week",2022-04-18,2022-04-27,1,20493,20493,9,1,0.00146391450739277,20493,20493,0,0,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,20493,NA,NA,NA,2022-04-27
