"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-06-04,2022-06-13,1,6249,6249,9,1,0.00960153624579933,6249,6249,0,0,6249,6249,6249,6249,6249,6249,6249,6249,6249,6249,6249,6249,6249,NA,NA,NA,2022-06-13
"Reference: Fixed, Report: Fixed",2022-06-05,2022-06-13,1,8311,8311,8,1,0.00794128263746842,8316.505,8311,15.5429330045263,0,8311,8311,8311,8311,8311,8311,8311,8312,8313,8316,8328,8340,8357.05,1.00021853475631,1595.68050090531,1638.19876190417,2022-06-13
"Reference: Fixed, Report: Fixed",2022-06-06,2022-06-13,1,9746,9746,7,1,0.00697722142417402,9767.611,9750,46.6836091008326,5.9304,9746,9746,9746,9746,9746,9748,9750,9754,9762,9775,9806.1,9848,9903,0.999339652798705,1794.75634749224,2009.57631670115,2022-06-13
"Reference: Fixed, Report: Fixed",2022-06-07,2022-06-13,1,9400,9400,6,1,0.024468085106383,9468.8855,9418,134.008371050117,26.6868,9400,9400,9400,9402,9405,9410,9418,9431,9450,9488.4,9593.3,9727.05,9881.275,1.00033662527269,1800.53506474223,1988.46132407275,2022-06-13
"Reference: Fixed, Report: Fixed",2022-06-08,2022-06-13,1,9868,9868,5,1,0.0676935549250101,10101.643,9930.5,535.945961443683,86.7321,9868,9869,9871,9878,9889,9905,9930.5,9970.4,10042.3,10157.2,10438.5,10904.35,11461.625,1.00132071189498,1938.84493328367,1932.42081363244,2022-06-13
"Reference: Fixed, Report: Fixed",2022-06-09,2022-06-13,1,9373,9373,4,1,0.352715245919129,10193.611,9606,1815.40093862567,320.2416,9374,9376,9385,9411,9454,9513.6,9606,9762.8,10026,10476.4,11471.3,12811.05,14345.2,1.00234212775782,1936.84230439125,1949.41636953834,2022-06-13
"Reference: Fixed, Report: Fixed",2022-06-10,2022-06-13,1,8782,8782,3,1,1,10814.044,9378,4208.58463695186,796.1562,8788,8797,8823,8902.6,8989,9151.6,9378,9764.4,10355.9,11520.4,14007.3,17320.35,21260,1.0002156058908,2085.9649435621,1933.54831366131,2022-06-13
"Reference: Fixed, Report: Fixed",2022-06-11,2022-06-13,1,7795,7795,2,1,1,13287.5425,9418,10873.7301630592,2172.009,7812,7833,7889.8,8078.8,8364,8803.8,9418,10383.8,12030.2,15258.8,21964.2,31137.5,42119.9499999999,1.00162311190848,2045.53804203574,1955.55309098236,2022-06-13
"Reference: Fixed, Report: Fixed",2022-06-12,2022-06-13,1,7002,7002,1,1,1,16789.1565,10812.5,17614.1342605273,4934.0928,7057.925,7138,7304.7,7751.2,8526,9304.2,10812.5,12861.8,15702.1,20645.6,30335.6,44194.95,67843.0499999999,0.999798072904585,2077.46140342299,1921.17934735113,2022-06-13
"Reference: Fixed, Report: Fixed",2022-06-13,2022-06-13,1,0,0,0,NA,NA,10471.6575,5029.5,15994.1667637119,6123.138,139,243.95,519.9,1134,2156.7,3489.6,5029.5,7168,10178.2,16037,25724.4,38436.4,54053.725,1.00015263206734,2048.01693595471,1851.27367837185,2022-06-13
"Reference: Fixed, Report: Day of Week",2022-06-04,2022-06-13,1,6249,6249,9,1,0.00960153624579933,6249,6249,0,0,6249,6249,6249,6249,6249,6249,6249,6249,6249,6249,6249,6249,6249,NA,NA,NA,2022-06-13
"Reference: Fixed, Report: Day of Week",2022-06-05,2022-06-13,1,8311,8311,8,1,0.00794128263746842,8313.9395,8312,5.37720158618302,1.4826,8311,8311,8311,8311,8311,8311,8312,8313,8314,8316,8319,8323.05,8328,0.999461152245495,2075.62112135172,1907.35036167124,2022-06-13
