"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-03-26,2022-04-04,1,51649,51649,9,1,0.00108424170845515,51649,51649,0,0,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,51649,NA,NA,NA,2022-04-04
"Reference: Fixed, Report: Fixed",2022-03-27,2022-04-04,1,57892,57892,8,1,0.00117460098113729,57911.885,57893,58.0050175935929,1.4826,57892,57892,57892,57892,57892,57892,57893,57895,57900,57912.2,57951.1,57996.05,58044.1,0.999467472956657,1659.25667680551,1790.59154231863,2022-04-04
"Reference: Fixed, Report: Fixed",2022-03-28,2022-04-04,1,78616,78616,7,1,0.00328177470235067,78705.4955,78632,183.606344183861,23.7216,78616,78616,78616,78617,78619,78623,78632,78648,78678.3,78743,78884.1,79036.15,79224.05,0.999334967576719,2104.0110373002,1929.67486901364,2022-04-04
"Reference: Fixed, Report: Fixed",2022-03-29,2022-04-04,1,67048,67048,6,1,0.0213578331941296,67349.3415,67127.5,657.942917219199,113.4189,67048,67048,67050,67057,67072,67094,67127.5,67187,67263.6,67428.2,67829.4,68393,69093.175,0.999773472384713,1877.39355339721,1788.99766753341,2022-04-04
"Reference: Fixed, Report: Fixed",2022-03-30,2022-04-04,1,62190,62190,5,1,0.132657983598649,63290.406,62494,2376.59565021194,422.541,62191,62193,62201.9,62230.8,62280,62363,62494,62698.2,62982,63575.2,64944.1,67160.2,69836.9,0.999946328705138,1979.57352275666,1832.472831707,2022-04-04
"Reference: Fixed, Report: Fixed",2022-03-31,2022-04-04,1,45185,45185,4,1,0.423813212349231,48891.441,46156.5,7679.23710284817,1341.0117,45191,45205,45240.9,45337.8,45534,45782.2,46156.5,46919.2,47840.1,49889.6,55261.7,62019.2,70551.1999999999,1.00014089368448,1946.87440936922,1702.44515932487,2022-04-04
"Reference: Fixed, Report: Fixed",2022-04-01,2022-04-04,1,39010,39010,3,1,1,50352.221,41991.5,25714.6427498426,4006.7265,39046,39096.9,39195,39520.8,40040.4,40877,41991.5,43842.2,46615.7,52732.4,67444.9,89020.85,113695.95,1.00099849338415,2069.52142239147,1964.36362236206,2022-04-04
"Reference: Fixed, Report: Fixed",2022-04-02,2022-04-04,1,29421,29421,2,1,1,58921.671,38408.5,58479.00329496,12114.3246,29535.95,29658.8,29956.9,30963.2,32449.8,34761.6,38408.5,43531.4,52393.5,68641.8,106535.4,156675.15,226880.275,0.999272776361199,1966.4609983283,1742.17683043556,2022-04-04
"Reference: Fixed, Report: Fixed",2022-04-03,2022-04-04,1,23475,23475,1,1,1,78943.208,42234,107213.223586905,24819.4653,23802.975,24136.3,24784.5,27002.8,30327.9,35322.4,42234,53135.8,70640.9,100684.6,170318,252820.2,361333.299999999,1.00105534841766,2042.80160091199,2051.07528982442,2022-04-04
"Reference: Fixed, Report: Fixed",2022-04-04,2022-04-04,1,0,0,0,NA,NA,61345.627,28348.5,96039.02331208,34447.4697,530.625,1251,2887.6,6491.8,11323.7,19032.6,28348.5,41389,61073.7,94714,156117.5,224551.3,311935.699999999,1.00020680841571,2115.12178248132,1938.17488712146,2022-04-04
