"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-18,2022-03-23,1,61363,61363,5,1,0.00174372178674446,61629.1595,61562,248.778534925081,176.4294,61378,61389.95,61408,61440,61477.7,61514,61562,61611,61674,61766.2,61951,62114.15,62307.025,1.01072551722671,1460.66449105317,1803.39047243984,2022-03-23
"Reference: Fixed, Report: Day of Week",2022-03-19,2022-03-23,1,54687,54687,4,1,0.0104595242013641,54904.6145,54838.5,220.201580961352,137.1405,54701,54707,54721,54747.8,54773,54802,54838.5,54881,54937,55016,55158.2,55334.05,55520.35,1.00893879950008,2117.22138699688,1837.39353489317,2022-03-23
"Reference: Fixed, Report: Day of Week",2022-03-20,2022-03-23,1,66155,66155,3,1,0.0265437230745975,67111.9105,66742.5,1112.51638812499,577.4727,66212,66239.95,66288.8,66386.8,66491,66607,66742.5,66950,67201.9,67557.4,68306.6,69122.1,70294.8,1.04109254711007,43.8926005254245,139.232868138093,2022-03-23
"Reference: Fixed, Report: Day of Week",2022-03-21,2022-03-23,1,85697,85697,2,1,0.4591642647934,94251.832,91215.5,9222.92895239937,5425.5747,86125,86436.35,86878,87784.8,88764.8,89825.4,91215.5,92887,95563.3,99287.8,105008.7,111441.3,119549.275,1.00333917034644,1911.17633834429,1641.9565367255,2022-03-23
"Reference: Fixed, Report: Day of Week",2022-03-22,2022-03-23,1,43615,43615,1,1,1,78080.4065,66011,37636.9751384333,21661.5273,45321.875,46347.85,48355.8,51945.8,56129.3,60369.6,66011,72791.6,82571,97147.4,120949.4,152480.85,184054.3,1.01103664368433,2116.80589920488,1752.82454893292,2022-03-23
"Reference: Fixed, Report: Day of Week",2022-03-23,2022-03-23,1,0,0,0,NA,NA,47600.8735,33405.5,44247.4900770039,28852.1373,4177.875,5997.7,9170.5,14793.6,20761.4,26974.2,33405.5,43267,55558.4,72216.6,103348.9,134449.2,167548.775,1.01270973609,1337.90479200363,1184.30616387562,2022-03-23
"Reference: Week, Report: Day of Week",2022-03-14,2022-03-23,1,79214,79214,9,1,0.000681697679703083,79214,79214,0,0,79214,79214,79214,79214,79214,79214,79214,79214,79214,79214,79214,79214,79214,NA,NA,NA,2022-03-23
"Reference: Week, Report: Day of Week",2022-03-15,2022-03-23,1,73706,73706,8,1,0.000325617995821236,73759.0672016048,73733,71.4308671951514,35.5824,73706,73706,73707,73711,73716,73724,73733,73746,73763,73792,73845.7,73899.35,73950.175,NA,NA,NA,2022-03-23
"Reference: Week, Report: Day of Week",2022-03-16,2022-03-23,1,73419,73419,7,1,0.00049033628897152,73542.7517552658,73510,112.351998022005,87.4734,73423,73427,73435.3,73451,73468,73487,73510,73536,73570,73619,73698.7,73771.7,73826.35,NA,NA,NA,2022-03-23
"Reference: Week, Report: Day of Week",2022-03-17,2022-03-23,1,67165,67165,6,1,0.000789101466537631,67432.3174523571,67375,223.370342954744,169.0164,67184.825,67197,67222,67257,67296,67335,67375,67423.8,67483,67564.8,67716,67863.7,68015.525,NA,NA,NA,2022-03-23
"Reference: Week, Report: Day of Week",2022-03-18,2022-03-23,1,61363,61363,5,1,0.00174372178674446,61619.7522567703,61558,226.73181384923,164.5686,61385,61394.65,61414,61449,61481.9,61514,61558,61607,61675.1,61753.4,61886,62032.7,62205.275,NA,NA,NA,2022-03-23
"Reference: Week, Report: Day of Week",2022-03-19,2022-03-23,1,54687,54687,4,1,0.0104595242013641,54802.9207622869,54769,112.84851570339,74.13,54694,54698.65,54706,54719.6,54734,54751,54769,54791,54821,54864,54946.7,55031,55105.35,NA,NA,NA,2022-03-23
"Reference: Week, Report: Day of Week",2022-03-20,2022-03-23,1,66155,66155,3,1,0.0265437230745975,66631.4087261785,66487,488.497221402225,295.0374,66195.825,66212,66236,66291,66351,66413.2,66487,66570,66694.1,66856.8,67204.1,67509.35,67928.575,NA,NA,NA,2022-03-23
"Reference: Week, Report: Day of Week",2022-03-21,2022-03-23,1,85697,85697,2,1,0.4591642647934,92113.0777331996,89726.5,7357.18919803007,3931.1139,86057.95,86254.75,86582.9,87218.6,87941.8,88718.2,89726.5,91083,92830.2,95536,100170,106077.8,111902.6,NA,NA,NA,2022-03-23
"Reference: Week, Report: Day of Week",2022-03-22,2022-03-23,1,43615,43615,1,1,1,75323.1780341023,64706.5,34158.1877141866,19824.5859,45604.5,46601.95,48442.6,51706.6,55304.8,59601.4,64706.5,71070,79201.9,93176.2,114385.2,139014.75,168192.45,NA,NA,NA,2022-03-23
"Reference: Week, Report: Day of Week",2022-03-23,2022-03-23,1,0,0,0,NA,NA,43376.5115346038,32487,38830.0440295371,26242.7613,3722.15,6282.05,9175.9,14761.4,20435.7,26411.2,32487,40254,50096.2,63860,92248.9,118252.65,143488.2,NA,NA,NA,2022-03-23
