"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-06-01,2022-06-10,1,5649,5649,9,1,0.000885112409275978,5649,5649,0,0,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,NA,NA,NA,2022-06-10
"Reference: Fixed, Report: Day of Week",2022-06-02,2022-06-10,1,5006,5006,8,1,0.0013983220135837,5007.4975,5006,2.49742113111767,0,5006,5006,5006,5006,5006,5006,5006,5007,5008,5008.2,5010,5013,5014,1.00064879307439,2042.03187692675,1949.73122525633,2022-06-10
"Reference: Fixed, Report: Day of Week",2022-06-03,2022-06-10,1,5493,5493,7,1,0.000182049881667577,5495.2425,5494,3.88706166328592,1.4826,5493,5493,5493,5493,5493,5493,5494,5494,5495,5497,5499,5502,5506,0.999629360209131,1926.66474916703,1876.68576668565,2022-06-10
"Reference: Fixed, Report: Day of Week",2022-06-04,2022-06-10,1,6189,6189,6,1,0.000807884957182097,6194.0565,6191,8.24337821479738,2.9652,6189,6189,6189,6189,6189,6190,6191,6192,6194,6197,6203,6209,6215,1.00005865250907,1999.40230373046,1757.49893122506,2022-06-10
"Reference: Fixed, Report: Day of Week",2022-06-05,2022-06-10,1,8245,8245,5,1,0.00242571255306246,8282.214,8262,55.0623204520731,20.7564,8245,8245,8246,8249,8252,8256,8262,8270,8282,8301,8343,8389.05,8444,1.00062145427846,1955.6338728359,1951.80170875435,2022-06-10
"Reference: Fixed, Report: Day of Week",2022-06-06,2022-06-10,1,9678,9678,4,1,0.0142591444513329,9980.07,9810,446.934563837007,164.5686,9683,9686,9692,9709,9731,9764,9810,9877,9986.3,10163.2,10468.1,10781.05,11176,0.999942218411853,1811.46927678824,2111.61428289658,2022-06-10
"Reference: Fixed, Report: Day of Week",2022-06-07,2022-06-10,1,9170,9170,3,1,0.0432933478735005,10637.3795,9857,2207.88886724509,819.8778,9202,9218,9257,9350,9460.7,9623.6,9857,10167.2,10668.6,11434.6,12860.7,14737.8,16768.35,0.999852498360918,2029.80574886504,1887.19164229048,2022-06-10
"Reference: Fixed, Report: Day of Week",2022-06-08,2022-06-10,1,9200,9200,2,1,0.275978260869565,14157.7225,11372.5,7642.29226168433,2623.4607,9273.975,9339.95,9467.8,9754,10108,10608.6,11372.5,12455.8,14152.5,16441,21958.6,28374.55,35213.65,0.999954666751711,2003.77770825532,1963.93471167898,2022-06-10
"Reference: Fixed, Report: Day of Week",2022-06-09,2022-06-10,1,6067,6067,1,1,1,14477.559,9950,11931.4891732115,4561.2189,6236.875,6344.45,6595.7,7099.6,7807,8616.2,9950,11581,14364.6,18742.8,28559.8,39381.6,49328.4,1.00080409996381,1919.15207608917,2139.36830464788,2022-06-10
"Reference: Fixed, Report: Day of Week",2022-06-10,2022-06-10,1,0,0,0,NA,NA,9377.1765,4700,12969.9885044764,5507.1177,207.825,315.95,634.9,1290,2174.1,3243,4700,6688,10005.8,14538.2,23691.4,33601.25,44684.5249999999,0.999672077501682,1468.27466074506,1669.21481707266,2022-06-10
"Reference: Week, Report: Day of Week",2022-06-01,2022-06-10,1,5649,5649,9,1,0.000885112409275978,5649,5649,0,0,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,5649,NA,NA,NA,2022-06-10
"Reference: Week, Report: Day of Week",2022-06-02,2022-06-10,1,5006,5006,8,1,0.0013983220135837,5008.658,5007,4.90173943868525,1.4826,5006,5006,5006,5006,5006,5006,5007,5008,5009,5010,5014,5017,5021,1.00125303068584,1886.64199083481,1851.64983878262,2022-06-10
"Reference: Week, Report: Day of Week",2022-06-03,2022-06-10,1,5493,5493,7,1,0.000182049881667577,5497.3085,5495,8.13857763819861,2.9652,5493,5493,5493,5493,5493,5494,5495,5496,5497,5500,5504,5510,5517,1.00426246741764,1928.44699014029,1947.13158059255,2022-06-10
"Reference: Week, Report: Day of Week",2022-06-04,2022-06-10,1,6189,6189,6,1,0.000807884957182097,6190.015,6189,3.34848938935086,0,6189,6189,6189,6189,6189,6189,6189,6189,6190,6190,6191,6194,6197,1.01548729488389,194.395477990876,503.020078254741,2022-06-10
"Reference: Week, Report: Day of Week",2022-06-05,2022-06-10,1,8245,8245,5,1,0.00242571255306246,8254.3805,8248,17.8588126241408,4.4478,8245,8245,8245,8245,8246,8247,8248,8250,8253,8258,8270,8284,8303.025,1.00873196717593,635.824193028223,1049.09358570682,2022-06-10
"Reference: Week, Report: Day of Week",2022-06-06,2022-06-10,1,9678,9678,4,1,0.0142591444513329,9785.8715,9721,183.831901670482,54.8562,9678,9680,9682,9687,9695,9705,9721,9742,9781,9839.2,9955,10092,10247.05,1.00330659601614,1796.21958300435,1866.63354644557,2022-06-10
"Reference: Week, Report: Day of Week",2022-06-07,2022-06-10,1,9170,9170,3,1,0.0432933478735005,10198.1875,9598,1692.50929190813,539.6664,9179,9187,9209,9259,9333,9450,9598,9809.4,10134.3,10652,11866.4,13226.15,14573.575,0.999642380691431,1826.78158420383,1837.56939450839,2022-06-10
"Reference: Week, Report: Day of Week",2022-06-08,2022-06-10,1,9200,9200,2,1,0.275978260869565,14338.2385,11269,9809.6978897906,2596.7739,9255.95,9300.75,9403.8,9654.4,10003.8,10528,11269,12265.8,13949.6,16568,21912,28568.55,36651.1499999999,1.00048244098615,2038.34047659885,1756.66900762103,2022-06-10
"Reference: Week, Report: Day of Week",2022-06-09,2022-06-10,1,6067,6067,1,1,1,16633.7275,10540,18770.2684287329,5462.6397,6225.95,6327.95,6551.5,7121,7921.9,9019.2,10540,12836,15732.1,21434.2,31842.9,44931.25,62231.975,1.00198477699537,1899.98212590365,1604.46540396498,2022-06-10
"Reference: Week, Report: Day of Week",2022-06-10,2022-06-10,1,0,0,0,NA,NA,12841.1995,5231,23100.5653895821,6297.3435,199.75,323.85,576.5,1254.8,2203.4,3501,5231,7552,11215.5,18650.2,31834.1,48504,71561.9249999999,0.999477000470299,1865.46030920807,1901.53975760935,2022-06-10
