"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-04-03,2022-04-12,1,35443,35443,9,1,0.000592500634822109,35443,35443,0,0,35443,35443,35443,35443,35443,35443,35443,35443,35443,35443,35443,35443,35443,NA,NA,NA,2022-04-12
"Reference: Fixed, Report: Fixed",2022-04-04,2022-04-12,1,44820,44820,8,1,0.00109326193663543,44835.329,44820,43.1767747282954,0,44820,44820,44820,44820,44820,44820,44820,44822,44825,44834,44863.1,44905.05,44955.025,0.999826330450303,1857.30988543487,1821.18768592151,2022-04-12
"Reference: Fixed, Report: Fixed",2022-04-05,2022-04-12,1,39993,39993,7,1,0.00132523191558523,40059.8785,40004,168.347551769675,16.3086,39993,39993,39993,39993,39994,39998,40004,40015,40036,40078.2,40181,40317.15,40453.3,1.00024357037788,1918.38229391116,1781.95820609095,2022-04-12
"Reference: Fixed, Report: Fixed",2022-04-06,2022-04-12,1,36449,36449,6,1,0.00488353589947598,36674.022,36509,462.809397900899,85.9908,36449,36449,36450,36455,36465,36482,36509,36558,36633.3,36751.2,37066.3,37428.15,37944.125,0.999623735605858,1974.48502240378,1911.00303379279,2022-04-12
"Reference: Fixed, Report: Fixed",2022-04-07,2022-04-12,1,31085,31085,5,1,0.015956248994692,31949.2055,31312,2063.50043452658,312.8286,31085,31087.95,31095,31118,31163,31225,31312,31454.4,31704.3,32198.6,33352.5,34976.5,36655.875,0.999976458012757,1710.68763459399,1683.31628738847,2022-04-12
"Reference: Fixed, Report: Fixed",2022-04-08,2022-04-12,1,26334,26334,4,1,0.0487962330067593,29269.3375,27167.5,6511.37931800208,1111.95,26340,26352,26381.9,26468.8,26622.7,26834.6,27167.5,27639.6,28372.8,30057.2,33349.2,39358,47062.175,1.00067198526606,1990.49671092181,1922.74003713451,2022-04-12
"Reference: Fixed, Report: Fixed",2022-04-09,2022-04-12,1,22043,22043,3,1,0.0686385700675952,31397.5045,24764.5,18887.1172099193,3661.2807,22072.95,22106.95,22204.8,22480.4,22916.7,23683.6,24764.5,26345.2,29090.7,34147.6,47280.9,63012.4,83267.625,0.999975317825815,1899.69930563676,1932.98311309137,2022-04-12
"Reference: Fixed, Report: Fixed",2022-04-10,2022-04-12,1,23895,23895,2,1,0.296296296296296,47444.7055,30852,49367.1724497526,9326.2953,24011.9,24144.9,24407.5,25145.4,26257.1,28004.2,30852,35189.8,42993.7,55068.8,87986.2,123661,173614.3,0.999996324442356,1653.20931159183,1824.25367238147,2022-04-12
"Reference: Fixed, Report: Fixed",2022-04-11,2022-04-12,1,20309,20309,1,1,1,65836.628,38201,75973.5952165071,22977.3348,20564.925,20889.65,21604.1,24138.2,27301.6,31490.2,38201,47495.4,62690.8,87918.6,141467.9,202127.4,275010.9,1.0004945217271,2047.09691866674,2094.80208633647,2022-04-12
"Reference: Fixed, Report: Fixed",2022-04-12,2022-04-12,1,0,0,0,NA,NA,50469.7645,22902.5,77205.2228891914,28104.1656,503.9,988.85,2231.7,5434.8,10025.5,15630,22902.5,34084.8,48255.8,73920,125031.4,193390.15,282735.7,0.999742989713298,1925.03653150169,1808.63751559954,2022-04-12
"Reference: Fixed, Report: Day of Week",2022-04-03,2022-04-12,1,35443,35443,9,1,0.000592500634822109,35443,35443,0,0,35443,35443,35443,35443,35443,35443,35443,35443,35443,35443,35443,35443,35443,NA,NA,NA,2022-04-12
"Reference: Fixed, Report: Day of Week",2022-04-04,2022-04-12,1,44820,44820,8,1,0.00109326193663543,44843.1765,44832,31.6251549081025,14.826,44820,44820,44820,44822,44824,44827,44832,44837,44845,44857,44880,44906.05,44937,1.00606109640682,1863.79525102969,2001.46096011488,2022-04-12
"Reference: Fixed, Report: Day of Week",2022-04-05,2022-04-12,1,39993,39993,7,1,0.00132523191558523,40063.0845,40042,69.5563613442489,47.4432,39996,39998,40001,40010,40019,40029,40042,40056,40075,40104,40157,40202.05,40241.025,1.0429148135916,39.7347880048372,757.279508679396,2022-04-12
