"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-14,2022-04-23,1,21315,21315,9,1,0,21315,21315,0,0,21315,21315,21315,21315,21315,21315,21315,21315,21315,21315,21315,21315,21315,NA,NA,NA,2022-04-23
"Reference: Fixed, Report: Day of Week",2022-04-15,2022-04-23,1,17219,17219,8,1,0,17234.891,17223,32.5862402023502,5.9304,17219,17219,17219,17219,17219,17221,17223,17226,17232,17243,17263,17287,17318.025,1.00125087754252,1816.94960231648,1904.18822034323,2022-04-23
"Reference: Fixed, Report: Day of Week",2022-04-16,2022-04-23,1,16006,16006,7,1,0,16025.5615,16011,37.1558406713938,7.413,16006,16006,16006,16006,16007,16008,16011,16015,16022,16035,16067,16095,16126,1.00087595706732,1975.46072660319,2009.51125261976,2022-04-23
"Reference: Fixed, Report: Day of Week",2022-04-17,2022-04-23,1,16159,16159,6,1,0,16228.1605,16188,111.153192738121,37.065,16159,16159,16161,16164,16170,16177,16188,16203,16225,16262,16337.3,16431.35,16530.225,0.999912773956496,1865.93854722293,1818.62603926744,2022-04-23
"Reference: Fixed, Report: Day of Week",2022-04-18,2022-04-23,1,20416,20416,5,1,0,20858.087,20621.5,743.736446183519,246.8529,20420.975,20426,20438,20465,20501,20552,20621.5,20720.4,20838,21029.4,21493.3,22143.2,22719,1.00095222229251,1587.41225100463,1746.4103019139,2022-04-23
"Reference: Fixed, Report: Day of Week",2022-04-19,2022-04-23,1,20047,20047,4,1,0,22794.9105,21310.5,4601.45097898975,1521.8889,20089,20112,20169.9,20330,20562,20908.6,21310.5,21784.2,22569.9,23994.8,26652,30868.2,35040.275,1.00112874450715,1938.04886713814,1886.93554719685,2022-04-23
"Reference: Fixed, Report: Day of Week",2022-04-20,2022-04-23,1,15697,15697,3,1,0,26025.424,20431.5,17126.2143368574,5510.8242,15840.95,15961.9,16223.9,16927.4,17797.2,18955.4,20431.5,22413.2,25353.3,30101.8,41521.4,55600.4,71789.8999999998,0.99946590672405,2004.36315853912,1946.17785520883,2022-04-23
"Reference: Fixed, Report: Day of Week",2022-04-21,2022-04-23,1,9368,9368,2,1,0,33934.491,19796,41541.8196940344,13069.8603,9706.825,10005.4,10495.6,11871.2,14013.4,16409.8,19796,25073.6,32891.7,46056.8,70879.6,93691.65,137701.474999999,0.999805012994447,1985.11258539175,1993.1207831601,2022-04-23
"Reference: Fixed, Report: Day of Week",2022-04-22,2022-04-23,1,0,0,1,NA,NA,31147.279,13887,47809.0161880643,16783.7733,420.775,748,1459.6,3564,6059.7,9682.2,13887,20003.4,29948.2,46353.8,79839.4000000001,118918.1,169136.675,1.00205912244762,1989.61455654498,1990.9821161859,2022-04-23
"Reference: Fixed, Report: Day of Week",2022-04-23,2022-04-23,1,0,0,0,NA,NA,29541.3695,14553.5,45968.7760371989,16759.3104,451.875,943.75,1764.3,3605.4,6470.5,9849.8,14553.5,20786.2,27701.9,42901,71451.9,109610.35,148866.5,1.00085466179916,1868.71330539707,1849.73984571895,2022-04-23
"Reference: Week, Report: Day of Week",2022-04-14,2022-04-23,1,21315,21315,9,1,0,21315,21315,0,0,21315,21315,21315,21315,21315,21315,21315,21315,21315,21315,21315,21315,21315,NA,NA,NA,2022-04-23
"Reference: Week, Report: Day of Week",2022-04-15,2022-04-23,1,17219,17219,8,1,0,17243.0945,17225,53.88666306219,8.8956,17219,17219,17219,17219,17220,17222,17225,17229,17237,17250,17284,17334.05,17389.025,1.00063436104599,1816.95294424202,1805.41631922237,2022-04-23
"Reference: Week, Report: Day of Week",2022-04-16,2022-04-23,1,16006,16006,7,1,0,16012.973,16007,23.5335757077584,1.4826,16006,16006,16006,16006,16006,16006,16007,16007,16009,16012,16022,16039.05,16062.15,1.02778704271451,79.4575612325409,196.470828900687,2022-04-23
"Reference: Week, Report: Day of Week",2022-04-17,2022-04-23,1,16159,16159,6,1,0,16197.2925,16169,99.4135779131138,13.3434,16159,16159,16159,16160,16162,16164,16169,16174,16185,16203,16245.1,16322.1,16435.225,1.0185201280912,257.2056182226,1152.81915026136,2022-04-23
"Reference: Week, Report: Day of Week",2022-04-18,2022-04-23,1,20416,20416,5,1,0,20778.05,20525,882.714679328803,143.8122,20417,20418,20423,20436,20454,20487,20525,20586.4,20681.3,20860.2,21255.4,21955.1,22898.65,1.00230040629026,1632.84462979411,1680.44477106309,2022-04-23
"Reference: Week, Report: Day of Week",2022-04-19,2022-04-23,1,20047,20047,4,1,0,23209.9735,21179,6836.79463332247,1505.5803,20062.975,20076,20120,20247.8,20451.7,20774.6,21179,21772.8,22683,24133.2,27911,32424.75,38288.8,1.00064676040362,1832.48910689037,1846.43835695958,2022-04-23
"Reference: Week, Report: Day of Week",2022-04-20,2022-04-23,1,15697,15697,3,1,0,28909.6345,20254.5,25673.8057172269,5980.0671,15767.975,15833.95,16051.1,16597.4,17528,18671.2,20254.5,22891.8,26803.3,34179.6,49686.5,72541.55,93586.8,1.0013441896437,1825.6108346975,1907.38100433725,2022-04-23
"Reference: Week, Report: Day of Week",2022-04-21,2022-04-23,1,9368,9368,2,1,0,39387.3545,21774.5,49049.5617898541,15770.4162,9581.825,9845.95,10349.2,12091.6,14244,17652.8,21774.5,27877.6,37364.9,55454.2,86839.8,128583.75,164343.05,1.0021662438028,1965.98965479373,1581.19422118342,2022-04-23
"Reference: Week, Report: Day of Week",2022-04-22,2022-04-23,1,0,0,1,NA,NA,35593.351,14948,62646.6844215263,18552.5151,267.975,545.75,1307.8,3283,5775.1,9463.8,14948,21947.4,32891.1,49595,92018.5000000001,130816.05,194636.85,1.00265024556963,2057.26265080586,1922.04302165192,2022-04-23
"Reference: Week, Report: Day of Week",2022-04-23,2022-04-23,1,0,0,0,NA,NA,37063.5015,17732,58069.723957836,20728.9719,554.575,1038.05,2085.9,4886.2,8338.8,12313.4,17732,25212,36403.7,53159,90381.5,130697.65,184147.7,1.00596921172426,1553.17785740382,1822.47235986641,2022-04-23
