"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-06-09,2022-06-18,1,9505,9505,9,1,0,9505,9505,0,0,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,NA,NA,NA,2022-06-18
"Reference: Fixed, Report: Fixed",2022-06-10,2022-06-18,1,9115,9115,8,1,0,9119.7685,9115,14.1424507142893,0,9115,9115,9115,9115,9115,9115,9115,9115,9117,9120,9129,9140,9157,0.999436631981136,2267.43011104467,1961.74627913803,2022-06-18
"Reference: Fixed, Report: Fixed",2022-06-11,2022-06-18,1,8409,8409,7,1,0,8428.2645,8412,44.6953507306797,4.4478,8409,8409,8409,8409,8409,8410,8412,8415,8421,8434,8462.1,8502,8544.05,0.999706791753894,1840.31344073646,1824.58087266258,2022-06-18
"Reference: Fixed, Report: Fixed",2022-06-12,2022-06-18,1,10658,10658,6,1,0,10720.7425,10675,134.100830385591,25.2042,10658,10658,10658,10659,10662,10667,10675,10686,10704,10741,10819,10937.05,11080.15,1.00083627736733,1910.60230881353,1870.31703901761,2022-06-18
"Reference: Fixed, Report: Fixed",2022-06-13,2022-06-18,1,12813,12813,5,1,0,13024.1495,12872,451.942882823059,81.543,12813,12813,12815,12822,12834,12849,12872,12912,12969.3,13097.2,13334.1,13733.5,14162.025,0.999339425083425,2098.10956760816,1731.40108898755,2022-06-18
"Reference: Fixed, Report: Fixed",2022-06-14,2022-06-18,1,12318,12318,4,1,0,13030.4135,12489,2414.28881738798,233.5095,12319,12321,12328,12348.8,12384,12425,12489,12617.8,12792.3,13194.8,14124.1,15364,16611.525,0.999416514522271,2069.5603886273,1963.99802723962,2022-06-18
"Reference: Fixed, Report: Fixed",2022-06-15,2022-06-18,1,11596,11596,3,1,0,13572.7325,12184.5,4709.89311370386,790.9671,11600.975,11609,11629,11696.8,11796,11956,12184.5,12512.2,13040.2,14130.6,16680.9,20468.2,24523,1.0012805332172,1786.37646690669,1851.57413598035,2022-06-18
"Reference: Fixed, Report: Fixed",2022-06-16,2022-06-18,1,7843,7843,2,1,0,12826.7785,9440.5,11934.8953995641,2098.6203,7866,7894,7953.9,8141.4,8430.7,8848.6,9440.5,10350,11811.4,14160,20180.8,28353.85,35031.825,0.999921683254112,1988.63044717693,1925.66459480809,2022-06-18
"Reference: Fixed, Report: Fixed",2022-06-17,2022-06-18,1,0,0,1,NA,NA,8804.949,3317,15903.3094345449,4207.6188,65,120.95,282.9,770.6,1364.8,2296.2,3317,5163.8,8172.00000000001,12725,22284.3,33835.25,46309.525,0.999868140513216,1585.72230931199,1863.23855339864,2022-06-18
"Reference: Fixed, Report: Fixed",2022-06-18,2022-06-18,1,0,0,0,NA,NA,10561.379,4733,16124.17899952,5858.4939,112.975,259.9,503.8,1117.8,2053.7,3171.6,4733,7024,10372.8,15795.8,26910.6,39681.95,53886.825,1.00046912442565,2031.7848790067,1711.77230511302,2022-06-18
"Reference: Fixed, Report: Day of Week",2022-06-09,2022-06-18,1,9505,9505,9,1,0,9505,9505,0,0,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,NA,NA,NA,2022-06-18
"Reference: Fixed, Report: Day of Week",2022-06-10,2022-06-18,1,9115,9115,8,1,0,9118.39,9116,6.10323887475996,1.4826,9115,9115,9115,9115,9115,9116,9116,9117,9118,9120,9124.1,9129,9134,1.00041418571814,1955.06895599764,1806.44818195873,2022-06-18
"Reference: Fixed, Report: Day of Week",2022-06-11,2022-06-18,1,8409,8409,7,1,0,8417.126,8412,13.1058386035672,4.4478,8409,8409,8409,8409,8410,8411,8412,8414,8417,8422,8431.1,8443,8456,1.00017955793641,1892.15136567394,1736.97963836699,2022-06-18
"Reference: Fixed, Report: Day of Week",2022-06-12,2022-06-18,1,10658,10658,6,1,0,10707.3895,10679,81.6338645028326,26.6868,10658,10658,10659,10663,10667,10672,10679,10690,10706,10729,10788.1,10853,10915.125,0.999864452189342,1854.83714103256,1762.37858599068,2022-06-18
"Reference: Fixed, Report: Day of Week",2022-06-13,2022-06-18,1,12813,12813,5,1,0,13298.87,13009,835.504461958748,247.5942,12819,12823,12832,12853,12888,12936.6,13009,13107,13265,13547.6,14093.1,14746.15,15474.3,0.9995753065048,2144.00204275397,2091.73689821419,2022-06-18
"Reference: Fixed, Report: Day of Week",2022-06-14,2022-06-18,1,12318,12318,4,1,0,14584.549,13256.5,3939.21060781286,1145.3085,12346,12365,12414,12539,12718.7,12933.8,13256.5,13664,14374.3,15521.4,18122.4,21154.4,25634.125,0.999718490016321,2005.2034352652,1854.88115082501,2022-06-18
"Reference: Fixed, Report: Day of Week",2022-06-15,2022-06-18,1,11596,11596,3,1,0,18845.488,14623,11443.4699925587,3762.8388,11681.9,11759.95,11921.9,12285.6,12783,13478.4,14623,16103.2,18594.5,22452.2,30932.7,40331.35,49668.9749999999,0.999466585883496,1917.98421825629,2048.29473307439,2022-06-18
"Reference: Fixed, Report: Day of Week",2022-06-16,2022-06-18,1,7843,7843,2,1,0,20424.925,13279.5,18880.6851570957,6647.2371,8028.95,8150,8388.9,9213.8,10183.2,11485,13279.5,16071.8,20085.9,26981.4,40393.7,57095.2,77047.725,1.00003776293156,1885.01113647293,1926.50395234731,2022-06-18
"Reference: Fixed, Report: Day of Week",2022-06-17,2022-06-18,1,0,0,1,NA,NA,13799.144,5883.5,22891.8411514215,7016.4045,221.9,390.85,689.5,1454.6,2506,3893.6,5883.5,8643.59999999999,12866.9,19232.8,34821.9,54319.15,76985.0249999999,1.00112426861618,1880.78506782701,1705.36157532733,2022-06-18
"Reference: Fixed, Report: Day of Week",2022-06-18,2022-06-18,1,0,0,0,NA,NA,13349.723,6291,20267.8775668989,7211.3664,352.55,534.5,931.4,1811.8,3045.6,4342.8,6291,8895.79999999999,13183.4,19181.6,33675.8,49329.85,67670.025,0.999741713880144,1686.78930605915,1726.80082593758,2022-06-18
"Reference: Week, Report: Day of Week",2022-06-09,2022-06-18,1,9505,9505,9,1,0,9505,9505,0,0,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,9505,NA,NA,NA,2022-06-18
"Reference: Week, Report: Day of Week",2022-06-10,2022-06-18,1,9115,9115,8,1,0,9119.1595,9116,7.3407767471587,1.4826,9115,9115,9115,9115,9115,9116,9116,9117,9119,9121,9127,9133,9140,1.00103717200369,1988.11949647502,1913.29954988478,2022-06-18
"Reference: Week, Report: Day of Week",2022-06-11,2022-06-18,1,8409,8409,7,1,0,8410.562,8409,4.37661208775502,0,8409,8409,8409,8409,8409,8409,8409,8409,8410,8411,8413,8416,8421,1.00787160699912,681.006066723598,1000.75070815171,2022-06-18
"Reference: Week, Report: Day of Week",2022-06-12,2022-06-18,1,10658,10658,6,1,0,10673.6065,10663,32.0590790576556,7.413,10658,10658,10658,10659,10660,10661,10663,10666,10670,10680,10699,10725.15,10756.075,1.00232616734548,1148.13684886383,1761.81089222677,2022-06-18
"Reference: Week, Report: Day of Week",2022-06-13,2022-06-18,1,12813,12813,5,1,0,13045.405,12888,460.505856419762,99.3342,12814,12815,12818,12826,12838.7,12858,12888,12931.4,13010,13125.2,13387.4,13832.05,14324.05,1.00023823950541,2168.69008058209,2047.43476872316,2022-06-18
"Reference: Week, Report: Day of Week",2022-06-14,2022-06-18,1,12318,12318,4,1,0,13966.4175,12929,3258.11060072199,786.5193,12330.975,12340,12362,12430.8,12522.7,12705.6,12929,13230.4,13656.8,14626.6,16430.3,19079.4,21710.5,1.00434338411518,2041.97046038294,1809.14086670448,2022-06-18
"Reference: Week, Report: Day of Week",2022-06-15,2022-06-18,1,11596,11596,3,1,0,18782.93,14351.5,12192.0334672742,3636.8178,11644.9,11690.95,11783.7,12098,12585,13238.4,14351.5,15985.2,18219.5,22100.2,30717.3,40362.9,53495.3749999998,1.00126133155056,1782.94962815017,1885.16332605458,2022-06-18
"Reference: Week, Report: Day of Week",2022-06-16,2022-06-18,1,7843,7843,2,1,0,22856.899,13703.5,25698.1183400246,7328.4918,7966.925,8049.95,8314.8,9085.6,10113.3,11599,13703.5,16458.8,20696.7,29381.4,46898.8,72891.75,97508.7499999999,1.00121209567994,1854.15210747115,1793.28525779968,2022-06-18
"Reference: Week, Report: Day of Week",2022-06-17,2022-06-18,1,0,0,1,NA,NA,16566.8355,6531.5,29086.5599360408,8091.2895,170.95,309,656.8,1558.4,2678,4409.2,6531.5,9650,14711.7,24101,41562.1,62998.9,94566.35,1.0043885805664,1479.68795523863,1999.51187030604,2022-06-18
"Reference: Week, Report: Day of Week",2022-06-18,2022-06-18,1,0,0,0,NA,NA,17435.027,7836,32302.1410221301,9358.1712,243.925,480.85,981.9,1970.8,3350,5263.2,7836,11050.8,17170.7,25684.4,41876.4,61789.85,80571.9749999998,1.00023708412766,2002.11359079559,2133.41225220762,2022-06-18
