"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-04-05,2022-04-14,1,40168,40168,9,1,0.000672176857199761,40168,40168,0,0,40168,40168,40168,40168,40168,40168,40168,40168,40168,40168,40168,40168,40168,NA,NA,NA,2022-04-14
"Reference: Fixed, Report: Fixed",2022-04-06,2022-04-14,1,36633,36633,8,1,0.00101001828952038,36650.437,36634,53.5727454077655,1.4826,36633,36633,36633,36633,36633,36633,36634,36635,36639,36649,36679,36723,36789.025,0.999666956962324,1690.12652679779,1789.37248287519,2022-04-14
"Reference: Fixed, Report: Fixed",2022-04-07,2022-04-14,1,31490,31490,7,1,0.00276278183550333,31560.002,31503,158.504687198619,19.2738,31490,31490,31490,31490,31492,31496,31503,31516,31539,31583,31688.1,31824,31986.075,1.00012787511598,1962.29289669245,1877.26612749106,2022-04-14
"Reference: Fixed, Report: Fixed",2022-04-08,2022-04-14,1,26992,26992,6,1,0.00774303497332543,27230.1845,27060,509.773463365568,94.8864,26992,26992,26993,27000,27012,27030,27060,27099,27166,27303.2,27586,28005.2,28634.45,1.00046263388574,2249.00531135912,2093.36321469449,2022-04-14
"Reference: Fixed, Report: Fixed",2022-04-09,2022-04-14,1,22757,22757,5,1,0.00883244715911588,23587.976,23004.5,1594.41535761241,338.7741,22758,22760,22769,22795,22844,22906.6,23004.5,23163.4,23412.3,23912.2,24876.8,26416.2,28333.25,0.999767119224863,2110.10881569464,1957.40263330742,2022-04-14
"Reference: Fixed, Report: Fixed",2022-04-10,2022-04-14,1,25342,25342,4,1,0.0136532238970878,28358.644,26268,5817.66408620969,1257.9861,25348.975,25361,25392.9,25497,25640,25879,26268,26851.6,27664,29358.4,33697.1,38536.55,44876.275,0.9995348552217,1934.10842108012,1754.45199678985,2022-04-14
"Reference: Fixed, Report: Fixed",2022-04-11,2022-04-14,1,29841,29841,3,1,0.0512717402231829,38558.214,32422,17764.2893082306,3386.9997,29876.95,29918.9,30023.6,30306,30773.1,31457.4,32422,33973.8,36365.2,40767,52209.8,68558.85,93298.75,1.00092291988047,1883.34302655303,1856.54598494822,2022-04-14
"Reference: Fixed, Report: Fixed",2022-04-12,2022-04-14,1,25506,25506,2,1,0.289030032149298,47843.3155,32726.5,42208.3646567059,9462.6945,25636.925,25747,26051.9,26825,28167.5,30152.6,32726.5,36855,43913.5,56866.4,82381.9,124927.65,168117.825,1.00116039239237,1962.84779091942,1667.95604949352,2022-04-14
"Reference: Fixed, Report: Fixed",2022-04-13,2022-04-14,1,17370,17370,1,1,1,58928.6085,33733,70208.1592144771,21319.788,17709.675,18052.95,18753.9,20843.8,23864.1,27713.8,33733,43521.8,57618.6,80510.2,129069.5,171860.15,248821.324999999,0.999900975071072,1980.68767530869,1755.90916609587,2022-04-14
"Reference: Fixed, Report: Fixed",2022-04-14,2022-04-14,1,0,0,0,NA,NA,48900.5945,23430.5,75306.3634403387,28038.9312,659.9,1251.7,2467.1,5540,9742.4,15975.2,23430.5,33441.6,47571.5,71781,117024.9,181440,248721.024999999,1.00162551806903,1952.66401517385,2029.63472265271,2022-04-14
"Reference: Fixed, Report: Day of Week",2022-04-05,2022-04-14,1,40168,40168,9,1,0.000672176857199761,40168,40168,0,0,40168,40168,40168,40168,40168,40168,40168,40168,40168,40168,40168,40168,40168,NA,NA,NA,2022-04-14
"Reference: Fixed, Report: Day of Week",2022-04-06,2022-04-14,1,36633,36633,8,1,0.00101001828952038,36701.4485,36664,98.0894036749467,42.9954,36633,36633,36634,36638,36644,36653,36664,36682.4,36706.3,36741,36815,36891.05,36988.1,1.00679028534625,2004.44556094754,1893.66146155829,2022-04-14
"Reference: Fixed, Report: Day of Week",2022-04-07,2022-04-14,1,31490,31490,7,1,0.00276278183550333,31610.307,31576,122.228509993895,85.9908,31493,31497,31503,31518,31535,31553,31576,31601,31634,31682,31758.1,31841,31942.15,1.01665694370067,1131.63981297375,1735.07411556377,2022-04-14
"Reference: Fixed, Report: Day of Week",2022-04-08,2022-04-14,1,26992,26992,6,1,0.00774303497332543,27082.734,27050,97.3820613713761,59.304,26994,26996,27001,27012,27023,27035,27050,27071,27095,27136,27207.1,27292.15,27353.1,1.05800537223752,25.6443346771426,101.373408425066,2022-04-14
