"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-04-04,2022-04-13,1,44933,44933,9,1,0.00251485545144994,44933,44933,0,0,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,NA,NA,NA,2022-04-13
"Reference: Fixed, Report: Fixed",2022-04-05,2022-04-13,1,40141,40141,8,1,0.00368700331332055,40157.5335,40142,46.2670962980164,1.4826,40141,40141,40141,40141,40141,40141,40142,40144,40147.3,40157,40184,40230.05,40285,1.00013914877163,2082.44515975493,1929.45134342044,2022-04-13
"Reference: Fixed, Report: Fixed",2022-04-06,2022-04-13,1,36596,36596,7,1,0.0040168324407039,36672.334,36610,178.38847964158,20.7564,36596,36596,36596,36596,36598,36602,36610,36624,36648,36692,36811.1,36939,37133.025,0.999840541080208,1921.49837477643,1920.63193659517,2022-04-13
"Reference: Fixed, Report: Fixed",2022-04-07,2022-04-13,1,31403,31403,6,1,0.0101264210425756,31662.819,31468,555.853589396905,93.4038,31403,31403,31404,31410,31420,31440,31468,31520.4,31607.3,31754,32092.1,32533,33235.65,1.00163776917157,2049.83037039906,1911.76853097791,2022-04-13
"Reference: Fixed, Report: Fixed",2022-04-08,2022-04-13,1,26783,26783,5,1,0.0167643654556995,27635.074,27031.5,1705.56754801867,346.1871,26784,26785,26793,26821,26867,26929,27031.5,27214.8,27456.9,27900,29084.1,30557.05,32165.3,1.00175616393301,2031.45384652473,1966.29723542558,2022-04-13
"Reference: Fixed, Report: Fixed",2022-04-09,2022-04-13,1,22556,22556,4,1,0.0227433942188331,25328.9815,23421,5552.07909699667,1165.3236,22561,22573,22604,22693.8,22853.7,23099.2,23421,23909.4,24820.3,26354.4,29966.6,34106.6,38398.275,1.00157118077745,1912.80692097946,1655.15662881093,2022-04-13
"Reference: Fixed, Report: Fixed",2022-04-10,2022-04-13,1,24996,24996,3,1,0.0440470475276044,33152.314,27628,15099.9695914341,3499.6773,25033.975,25077.95,25178.9,25472.8,25915.7,26599.6,27628,29154.2,31606.5,36223,47434.6,62697.45,74756.8249999999,0.999691366781202,2005.94079174685,1877.43158591785,2022-04-13
"Reference: Fixed, Report: Fixed",2022-04-11,2022-04-13,1,28311,28311,2,1,0.282646321217901,49601.0945,35575,39113.9040040852,9502.7247,28410,28531.95,28866.9,29738.8,31128,32854,35575,39671.2,46395,58064,86137.6,113370.75,154667.9,0.999901718979675,1980.19180993725,1733.98632107987,2022-04-13
"Reference: Fixed, Report: Fixed",2022-04-12,2022-04-13,1,18134,18134,1,1,1,62652.993,35487,76043.896987184,22241.2239,18388.875,18718,19502.5,21635,24550.6,29193.6,35487,45178.2,59557.4,82126.8,134666.7,196083.65,283647.65,1.0001965790632,1808.46826809455,2034.71795731636,2022-04-13
"Reference: Fixed, Report: Fixed",2022-04-13,2022-04-13,1,0,0,0,NA,NA,47468.024,23918.5,65162.5001506416,28683.1209,565.875,1137.65,2546.7,5934,10291,16320.8,23918.5,33856,50173.8,74014.4,119317.1,169568.85,236261.325,0.999529262323681,1864.63694424129,1717.81971466031,2022-04-13
"Reference: Fixed, Report: Day of Week",2022-04-04,2022-04-13,1,44933,44933,9,1,0.00251485545144994,44933,44933,0,0,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,NA,NA,NA,2022-04-13
"Reference: Fixed, Report: Day of Week",2022-04-05,2022-04-13,1,40141,40141,8,1,0.00368700331332055,40216.5885,40177,105.244797503015,47.4432,40141,40141,40143,40147,40154,40163,40177,40195,40222,40260,40342,40423.1,40537,1.02530525490935,162.783912481453,603.373442172084,2022-04-13
"Reference: Fixed, Report: Day of Week",2022-04-06,2022-04-13,1,36596,36596,7,1,0.0040168324407039,36730.922,36691,138.787279209714,90.4386,36601,36605,36614,36630,36647,36667,36691,36716,36750,36801,36910.2,36999.05,37085.025,1.01200058607142,1857.97048131026,1265.20679790629,2022-04-13
"Reference: Fixed, Report: Day of Week",2022-04-07,2022-04-13,1,31403,31403,6,1,0.0101264210425756,31690.444,31619.5,249.71446798646,183.1011,31428,31440,31462,31497,31538.7,31575.6,31619.5,31674,31745.3,31841.6,32007.2,32177.1,32354.15,1.01507891728489,1206.47443425132,2022.77035248867,2022-04-13
"Reference: Fixed, Report: Day of Week",2022-04-08,2022-04-13,1,26783,26783,5,1,0.0167643654556995,26999.2205,26944,184.529765883444,136.3992,26801,26811,26826,26856,26886,26913,26944,26985,27041,27118,27233,27366.05,27487,1.03648493330083,44.7141767311035,1600.2293759253,2022-04-13
"Reference: Fixed, Report: Day of Week",2022-04-09,2022-04-13,1,22556,22556,4,1,0.0227433942188331,22720.2615,22677,154.783119314615,102.2994,22567,22574,22585.9,22607,22628,22649,22677,22707,22745,22805,22910,23012.1,23129.3,1.03554592278163,60.2996484730686,1862.03799159934,2022-04-13
"Reference: Fixed, Report: Day of Week",2022-04-10,2022-04-13,1,24996,24996,3,1,0.0440470475276044,25721.373,25490.5,715.352565884654,427.7301,25056.925,25086.95,25130,25212,25299.7,25387,25490.5,25632,25803.3,26096.4,26588.2,27126,27791.1,1.00076241424406,2063.05008641809,1948.64583687425,2022-04-13
"Reference: Fixed, Report: Day of Week",2022-04-11,2022-04-13,1,28311,28311,2,1,0.282646321217901,34475.802,32544,6076.8083963491,3958.542,28745.625,28956.8,29279.9,29946.6,30661.2,31547.6,32544,33735,35388.4,37844.6,42244.3,46888.7,51344.025,1.00307787772116,1942.11580143685,1784.14776411812,2022-04-13
"Reference: Fixed, Report: Day of Week",2022-04-12,2022-04-13,1,18134,18134,1,1,1,41007.4835,34443,22014.3896272656,14728.1484,19581.75,20447.85,21878.7,24658.8,27731,30761.8,34443,38748.8,44562.5,54151.6,67815.3,82303.15,101004.5,1.0050184318315,1919.26242190587,1768.54176081792,2022-04-13
"Reference: Fixed, Report: Day of Week",2022-04-13,2022-04-13,1,0,0,0,NA,NA,32501.3885,24712.5,26771.509985711,19653.3456,2990.475,4275.05,7075.5,11717.2,15428.4,19607,24712.5,31155.2,38298.1,50843.8,67562.3,86736.2,106162.65,1.03673436356794,73.0722661205526,1845.20317166608,2022-04-13
"Reference: Week, Report: Day of Week",2022-04-04,2022-04-13,1,44933,44933,9,1,0.00251485545144994,44933,44933,0,0,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,44933,NA,NA,NA,2022-04-13
