"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-04-10,2022-04-19,1,25510,25510,9,1,0.00658565268522148,25510,25510,0,0,25510,25510,25510,25510,25510,25510,25510,25510,25510,25510,25510,25510,25510,NA,NA,NA,2022-04-19
"Reference: Fixed, Report: Fixed",2022-04-11,2022-04-19,1,30407,30407,8,1,0.0186141349031473,30426.1275,30407,53.7893659722426,0,30407,30407,30407,30407,30407,30407,30407,30408,30412,30425,30462.1,30525,30577.075,0.999567571790899,2028.33386774444,2045.46535217784,2022-04-19
"Reference: Fixed, Report: Fixed",2022-04-12,2022-04-19,1,27144,27144,7,1,0.0603448275862069,27236.8955,27155,232.079100597656,16.3086,27144,27144,27144,27144,27145,27148,27155,27167,27189,27248.2,27419.3,27638.4,27872.125,1.00119344634423,1923.91034762222,1877.40875190193,2022-04-19
"Reference: Fixed, Report: Fixed",2022-04-13,2022-04-19,1,25221,25221,6,1,0.311288212204116,25519.3245,25284.5,753.56787847777,94.1451,25221,25221,25221,25225,25233,25253,25284.5,25337,25425.3,25603,25952.9,26508.15,27248.1,1.0016016816934,1961.20312781534,1870.80687325368,2022-04-19
"Reference: Fixed, Report: Fixed",2022-04-14,2022-04-19,1,20827,20827,5,1,1,21928.0065,21064.5,2386.10557569587,335.8089,20827,20828.95,20833,20854,20891.7,20960,21064.5,21234,21511.3,22250.6,23833.8,26310.1,28606.525,1.0006468493486,1963.06142280422,2008.07578530609,2022-04-19
"Reference: Fixed, Report: Fixed",2022-04-15,2022-04-19,1,16637,16637,4,1,1,20327.9825,17457,7832.79878674351,1154.9454,16639.975,16646.95,16665,16735.8,16852.4,17052,17457,18085,19134.2,21465.2,26421.6,35151.95,44409.9499999999,1.0001187639435,1922.98674538183,1962.5427079402,2022-04-19
"Reference: Fixed, Report: Fixed",2022-04-16,2022-04-19,1,15440,15440,3,1,1,26760.842,18241.5,28202.5749215411,3886.6359,15452.975,15485,15573,15822.8,16312.1,17099,18241.5,20327.4,23406.4,29691.4,43274.6,65826.65,94876.8999999998,1.00141409675979,1588.13692686452,1925.20556270191,2022-04-19
"Reference: Fixed, Report: Fixed",2022-04-17,2022-04-19,1,15568,15568,2,1,1,48897.7825,24276.5,76611.7922916522,11991.2688,15634.975,15722,15953.7,16728,18163.7,20758,24276.5,29753.8,38773.9,56772.4,100035.6,155077.9,240026.025,1.001483562432,2074.25357551488,1938.32600444496,2022-04-19
"Reference: Fixed, Report: Fixed",2022-04-18,2022-04-19,1,13553,13553,1,1,1,69042.3015,29560,133929.25537106,21538.4715,13717.9,13941.75,14501.1,16362.2,18991.5,23581,29560,39547.4,57075.9,86065,155124.9,241158.05,356737.15,1.00025229660002,1725.68504454636,1841.80077203009,2022-04-19
"Reference: Fixed, Report: Fixed",2022-04-19,2022-04-19,1,0,0,0,NA,NA,63461.645,24663.5,113800.146677022,31197.6105,290.875,758.45,1982.3,5363.4,9871.5,15828,24663.5,35469.8,54121.6,87337.6,156199.8,261550.95,391109.8,0.999316146017816,2228.54646444176,1878.89287125501,2022-04-19
"Reference: Fixed, Report: Day of Week",2022-04-10,2022-04-19,1,25510,25510,9,1,0.00658565268522148,25510,25510,0,0,25510,25510,25510,25510,25510,25510,25510,25510,25510,25510,25510,25510,25510,NA,NA,NA,2022-04-19
"Reference: Fixed, Report: Day of Week",2022-04-11,2022-04-19,1,30407,30407,8,1,0.0186141349031473,30427.018,30411,38.7903728070672,5.9304,30407,30407,30407,30407,30407,30409,30411,30416,30424,30437,30465.1,30500,30535.025,0.999609855126132,1940.83983597279,1884.76223763287,2022-04-19
