"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-05-17,2022-05-19,1,6336,6336,2,1,0.320707070707071,9962.0815,7883.5,5790.06884289474,1833.2349,6393,6435.9,6528.9,6754.8,7042,7385,7883.5,8601.2,9696.1,11517.6,15492.1,21015.7,26221.575,1.00047403033901,2255.2949114267,1938.8189749852,2022-05-19
"Reference: Fixed, Report: Day of Week",2022-05-18,2022-05-19,1,4099,4099,1,1,1,12656.6165,8670.5,11786.0701267617,5022.3075,4312.85,4514.5,4803.6,5533.2,6429.7,7379.2,8670.5,10409.2,12930.2,16611.2,24667.3,34342.65,45753.0499999999,1.00033216552885,1976.72460154772,1868.96617581586,2022-05-19
"Reference: Fixed, Report: Day of Week",2022-05-19,2022-05-19,1,0,0,0,NA,NA,9687.1285,5770.5,12662.0683053707,5948.1912,329,562.95,954.9,1871.8,2858.5,4122.8,5770.5,7664.4,10159.4,14625,22317.7,31658.65,42085.3,1.00104366586341,1925.12563791808,1839.53869935784,2022-05-19
"Reference: Week, Report: Day of Week",2022-05-10,2022-05-19,1,8091,8091,9,1,0.000617970584600173,8091,8091,0,0,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,8091,NA,NA,NA,2022-05-19
"Reference: Week, Report: Day of Week",2022-05-11,2022-05-19,1,7205,7205,8,1,0.00111034004163775,7206.9475,7205,4.16430239742848,0,7205,7205,7205,7205,7205,7205,7205,7206,7206,7208,7211,7214,7219,1.00005068845021,1914.74526341801,1937.20074978695,2022-05-19
"Reference: Week, Report: Day of Week",2022-05-12,2022-05-19,1,6332,6332,7,1,0.00189513581806696,6337.2075,6334,9.55112850808159,2.9652,6332,6332,6332,6332,6333,6333,6334,6335,6337,6339,6345,6354,6361.025,0.999871469581699,2056.12751406172,2002.63434938123,2022-05-19
"Reference: Week, Report: Day of Week",2022-05-13,2022-05-19,1,5691,5691,6,1,0.00316288877174486,5698.708,5694,14.3115738677927,4.4478,5691,5691,5691,5691,5692,5693,5694,5696,5698,5702,5710,5721,5735.025,1.00349842291425,1601.21844106871,1610.32572102236,2022-05-19
"Reference: Week, Report: Day of Week",2022-05-14,2022-05-19,1,5029,5029,5,1,0.00954464108172599,5038.458,5031,27.9887105805176,2.9652,5029,5029,5029,5029,5029,5030,5031,5032,5034,5039,5050,5074,5099,1.01845122363405,163.114547627578,373.844296626243,2022-05-19
"Reference: Week, Report: Day of Week",2022-05-15,2022-05-19,1,6635,6635,4,1,0.0119065561416729,6685.4765,6647,111.471962604834,16.3086,6635,6635,6635,6637,6639,6642,6647,6655.4,6670,6698.2,6770.1,6861.05,7000.025,1.01065714076207,274.093028322954,733.608558922438,2022-05-19
"Reference: Week, Report: Day of Week",2022-05-16,2022-05-19,1,7669,7669,3,1,0.0485069761376972,8090.9985,7808,788.334689893445,179.3946,7670,7673,7680,7697,7720,7757.6,7808,7881.4,8010.3,8249.2,8831.2,9396.25,10195.575,1.0010806862775,1654.51516284997,1638.66748897458,2022-05-19
"Reference: Week, Report: Day of Week",2022-05-17,2022-05-19,1,6336,6336,2,1,0.320707070707071,9464.85,7538.5,5490.20875983904,1517.4411,6368,6389.95,6446.9,6631.8,6882.7,7169,7538.5,8147.2,9043.3,10565.2,14360.8,18623,24874.375,0.999514349454365,1809.05884449493,2002.1994101755,2022-05-19
"Reference: Week, Report: Day of Week",2022-05-18,2022-05-19,1,4099,4099,1,1,1,13084.4445,8383,13161.9412509959,5006.7402,4262.95,4397,4728.5,5353,6099.4,7100.4,8383,10286.2,13250.5,17542.2,26556.6,36251.1,48520.925,1.000711778199,1972.34971569595,2046.78523523113,2022-05-19
"Reference: Week, Report: Day of Week",2022-05-19,2022-05-19,1,0,0,0,NA,NA,10238.4785,5501,14632.7556760808,6097.1925,279.95,497.85,893.9,1812.2,2723.7,3912.8,5501,7782.2,10930.8,15349.8,24061,33362.05,46157.225,1.00033906286061,1716.88879227384,1826.05937364958,2022-05-19
