"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-22,2022-03-29,1,81231,81231,7,1,0.00123105710873927,81320.186,81289,100.907554579851,56.3388,81234,81237,81242,81252,81263,81275,81289,81307,81330.3,81368,81436.1,81509,81573.075,1.06333534584174,26.5856637099288,1364.5799961038,2022-03-29
"Reference: Fixed, Report: Day of Week",2022-03-23,2022-03-29,1,76971,76971,6,1,0.00224759974535864,77152.0395,77116,146.922775942995,114.1602,76990.975,77000,77013,77038,77060.7,77087,77116,77146,77189,77245.2,77327.1,77432.15,77515.025,1.01046498060368,1547.29458903164,1651.71263182897,2022-03-29
"Reference: Fixed, Report: Day of Week",2022-03-24,2022-03-29,1,67958,67958,5,1,0.00525324465110804,68468.8895,68367.5,403.924730468056,304.6743,68020,68051.95,68091,68156,68224,68290.6,68367.5,68446.4,68559.3,68722,68963.1,69238,69478,1.0078766154413,1478.6170347732,1655.09310956606,2022-03-29
"Reference: Fixed, Report: Day of Week",2022-03-25,2022-03-29,1,59468,59468,4,1,0.0156050312773256,60056.285,59915,494.049504838954,335.8089,59536.975,59567,59609.9,59688.8,59761,59827,59915,60008.4,60141.6,60341.2,60696.3,61084.15,61379.125,1.00991237754824,1441.72311502475,1636.22936765301,2022-03-29
"Reference: Fixed, Report: Day of Week",2022-03-26,2022-03-29,1,50656,50656,3,1,0.0833464939987366,51270.531,51068,646.126360455784,351.3762,50712,50739,50771.9,50836.8,50906.7,50979.8,51068,51173.2,51332.3,51576.2,51997.5,52450.2,53002.05,1.06664061779594,22.8270886296706,210.483317767011,2022-03-29
"Reference: Fixed, Report: Day of Week",2022-03-27,2022-03-29,1,54052,54052,2,1,0.384111596240657,56731.576,55859,2804.68930815548,1610.1036,54274.975,54361.9,54511.9,54794.8,55086,55435.6,55859,56368.4,57012.3,58049.6,59890,62228.15,64778.05,1.01801309061014,340.130496808596,1367.42658705112,2022-03-29
"Reference: Fixed, Report: Day of Week",2022-03-28,2022-03-29,1,38147,38147,1,1,1,67955.6375,59187.5,29539.4637646801,18176.676,40576.125,41554.6,43511.6,47032.6,50915.1,54643.4,59187.5,64697.4,71575.6,81864.2,104680,122977.55,145636.2,1.00620689146296,1670.32177215882,1861.56025292232,2022-03-29
"Reference: Fixed, Report: Day of Week",2022-03-29,2022-03-29,1,0,0,0,NA,NA,52727.769,42467.5,40953.2685892556,31276.1883,5975.2,8815.25,13147.7,20185.4,27610.8,34671.6,42467.5,51639.4,62018.8,76979,104777.2,136628.05,167349.075,1.00165594400432,1878.94480280501,1884.3525655801,2022-03-29
"Reference: Week, Report: Day of Week",2022-03-20,2022-03-29,1,66642,66642,9,1,0.000150055520542601,66642,66642,0,0,66642,66642,66642,66642,66642,66642,66642,66642,66642,66642,66642,66642,66642,NA,NA,NA,2022-03-29
"Reference: Week, Report: Day of Week",2022-03-21,2022-03-29,1,89284,89284,8,1,0.000268805161059092,89325.962888666,89303,60.9360882471024,25.9455,89284,89284,89285,89287,89291,89296,89303,89313,89328,89352,89397.7,89446,89496.525,NA,NA,NA,2022-03-29
"Reference: Week, Report: Day of Week",2022-03-22,2022-03-29,1,81231,81231,7,1,0.00123105710873927,81334.1223671013,81301,108.639892595375,71.1648,81234,81237,81242,81254,81266,81282,81301,81325,81351,81392,81467,81549.35,81620.35,NA,NA,NA,2022-03-29
"Reference: Week, Report: Day of Week",2022-03-23,2022-03-29,1,76971,76971,6,1,0.00224759974535864,77268.7983951856,77186,284.033966290046,183.8424,76992,77001.65,77025,77065,77100,77139,77186,77241.8,77317,77427.4,77594.1,77786.35,78009.375,NA,NA,NA,2022-03-29
"Reference: Week, Report: Day of Week",2022-03-24,2022-03-29,1,67958,67958,5,1,0.00525324465110804,68590.3069207623,68403,608.564225484983,385.476,68017.825,68040.65,68079,68147,68217,68304,68403,68527,68681.1,68940.2,69337.7,69732.5,70160.175,NA,NA,NA,2022-03-29
"Reference: Week, Report: Day of Week",2022-03-25,2022-03-29,1,59468,59468,4,1,0.0156050312773256,60141.4373119358,59882,766.558648046664,408.4563,59509,59526.65,59557,59624,59691,59779,59882,60021,60208,60469.4,61028.1,61641.4,62185.225,NA,NA,NA,2022-03-29
"Reference: Week, Report: Day of Week",2022-03-26,2022-03-29,1,50656,50656,3,1,0.0833464939987366,51296.7477432297,51078,698.469773966942,394.3716,50694,50712,50750.3,50817.6,50892,50967.2,51078,51193.8,51372.3,51602.2,52100,52638.4,53319.325,NA,NA,NA,2022-03-29
"Reference: Week, Report: Day of Week",2022-03-27,2022-03-29,1,54052,54052,2,1,0.384111596240657,58067.2808425276,56605.5,4337.37683510414,2428.4988,54327,54439.6,54685,55057.2,55494.3,55955.4,56605.5,57430.6,58476.4,60107.4,63304.6,66909.15,69952.775,NA,NA,NA,2022-03-29
"Reference: Week, Report: Day of Week",2022-03-28,2022-03-29,1,38147,38147,1,1,1,84335.1243731194,69181.5,48012.7201304583,29440.7295,41028.2,42468.25,45030.8,50163.8,55484.6,62009.2,69181.5,78555,90989.5,107459,140552.2,176458.65,218458.775,NA,NA,NA,2022-03-29
"Reference: Week, Report: Day of Week",2022-03-29,2022-03-29,1,0,0,0,NA,NA,65588.3345035105,46610.5,59526.6351112406,38397.1161,6734.675,8701.55,14116.1,21889.6,28938.5,36762,46610.5,57647.2,74380.3,100687,142233.3,192054.75,230036.925,NA,NA,NA,2022-03-29
