"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-04-27,2022-05-06,1,10090,10090,9,1,0.00218037661050545,10090,10090,0,0,10090,10090,10090,10090,10090,10090,10090,10090,10090,10090,10090,10090,10090,NA,NA,NA,2022-05-06
"Reference: Fixed, Report: Fixed",2022-04-28,2022-05-06,1,8991,8991,8,1,0.002002002002002,9000.9745,8991,31.306419400785,0,8991,8991,8991,8991,8991,8991,8991,8991,8993,8999,9017,9043,9089.025,0.999450006371588,1914.76612696061,1845.88383421002,2022-05-06
"Reference: Fixed, Report: Fixed",2022-04-29,2022-05-06,1,7948,7948,7,1,0.00314544539506794,7985.027,7952,102.673541864979,5.9304,7948,7948,7948,7948,7948,7949,7952,7957,7968,7991,8057,8140.05,8217.125,1.00064133148221,1920.29810288079,1960.82737788055,2022-05-06
"Reference: Fixed, Report: Fixed",2022-04-30,2022-05-06,1,6841,6841,6,1,0.00306972664815086,6970.9725,6864,319.628368407273,34.0998,6841,6841,6841,6843,6846,6853,6864,6887,6923,6991,7178.2,7473.15,7826.025,0.999652773537447,1890.87010334554,1890.64623167995,2022-05-06
"Reference: Fixed, Report: Fixed",2022-05-01,2022-05-06,1,7661,7661,5,1,0.00117478136013575,8111.116,7748,1076.3269551587,126.021,7661,7661,7662,7670,7685,7709,7748,7829.4,7954,8196.2,8868.2,9637.1,11065.05,1.00072688764844,1686.76587830219,1641.53425362481,2022-05-06
"Reference: Fixed, Report: Fixed",2022-05-02,2022-05-06,1,10224,10224,4,1,0.0128129890453834,11621.319,10545.5,3123.58479574785,454.4169,10225,10227,10237,10268,10318.7,10404.6,10545.5,10793.6,11178.5,11927,14024.7,16608,19628.825,0.999890135991669,1873.65089019671,1851.81939115856,2022-05-06
"Reference: Fixed, Report: Fixed",2022-05-03,2022-05-06,1,10823,10823,3,1,0.0444423912039176,14866.9205,11730,9489.93618785735,1257.2448,10828,10837,10868.9,10954.8,11116,11337,11730,12353.8,13439.3,15725,21531.7,29253.4,36976.9499999998,0.999566466943116,1823.35633313035,1859.22566425521,2022-05-06
"Reference: Fixed, Report: Fixed",2022-05-04,2022-05-06,1,9119,9119,2,1,0.310779690755565,19147.0805,11504,21383.5748383532,3307.6806,9139,9167,9246.9,9526,9985.1,10569,11504,13318.8,16313.5,22280.6,34984.6,56245.2,78589.25,1.00009421794197,2097.54400185586,1966.62006462995,2022-05-06
"Reference: Fixed, Report: Fixed",2022-05-05,2022-05-06,1,5646,5646,1,1,1,24174.6295,11187,39495.930460298,7493.8017,5699,5759.9,5934.4,6606.6,7463.5,8991.6,11187,14626.6,20733.5,30692.2,53965.7,83573.55,114710.575,0.99974433657809,2050.01488231317,1792.14134097235,2022-05-06
"Reference: Fixed, Report: Fixed",2022-05-06,2022-05-06,1,0,0,0,NA,NA,20268.0785,7877,37510.5001263673,10077.2322,105.975,294,616.2,1609.6,3022.5,5175,7877,11623.2,17769.6,28113.4,49856.9,81726.2,117834.8,1.00098990590018,1757.21528662759,1803.71694321087,2022-05-06
