"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-05-18,2022-05-27,1,6361,6361,9,1,0,6361,6361,0,0,6361,6361,6361,6361,6361,6361,6361,6361,6361,6361,6361,6361,6361,NA,NA,NA,2022-05-27
"Reference: Fixed, Report: Fixed",2022-05-19,2022-05-27,1,5750,5750,8,1,0.000695652173913044,5752.685,5750,7.19518313388652,0,5750,5750,5750,5750,5750,5750,5750,5750,5751,5753,5758,5764,5771.025,0.999557796865522,2158.98799102002,2081.38481219037,2022-05-27
"Reference: Fixed, Report: Fixed",2022-05-20,2022-05-27,1,4998,4998,7,1,0.000800320128051221,5010.4415,5001,26.5132429886819,4.4478,4998,4998,4998,4998,4998,4999,5001,5003,5007,5015,5032,5055.1,5083.075,1.00020930994742,1799.36117840833,1719.94397538513,2022-05-27
"Reference: Fixed, Report: Fixed",2022-05-21,2022-05-27,1,4190,4190,6,1,0.000477326968973747,4233.8205,4203,85.4009246947558,19.2738,4190,4190,4190,4191,4194,4198,4203,4212,4228,4252.2,4302.1,4375,4462.025,1.00044215789679,1963.17122245422,1941.83720522972,2022-05-27
"Reference: Fixed, Report: Fixed",2022-05-22,2022-05-27,1,5111,5111,5,1,0.00215222070045001,5259.265,5156,320.687934214207,60.7866,5111,5111.95,5113,5119,5127,5138,5156,5182.4,5224.3,5309,5491,5727.4,6081.425,0.999748568926965,2021.26514118486,2007.90569620997,2022-05-27
"Reference: Fixed, Report: Fixed",2022-05-23,2022-05-27,1,6187,6187,4,1,0.0153547761435268,6675.883,6333,912.785461628569,197.1858,6188,6191,6197,6215,6244,6279,6333,6435,6582.3,6872,7489.1,8293.1,9526.4,1.00011455354965,1883.4158520864,1770.18447515339,2022-05-27
"Reference: Fixed, Report: Fixed",2022-05-24,2022-05-27,1,5416,5416,3,1,0.0513293943870015,6868.718,5945,2792.63797705887,676.0656,5424,5435.95,5457,5518,5602,5734.6,5945,6210.2,6664.6,7423,8942.5,11065.95,14408.725,1.00058125752897,1883.12630247175,1888.17040729497,2022-05-27
"Reference: Fixed, Report: Fixed",2022-05-25,2022-05-27,1,4689,4689,2,1,0.27489869908296,8636.7595,6070,7889.26234548184,1785.0504,4717,4743.95,4812,5006,5238.7,5584,6070,6892.2,8094,10306.8,14389.2,19950,27783.25,1.00098101549215,1894.27863301956,1751.43038000876,2022-05-27
"Reference: Fixed, Report: Fixed",2022-05-26,2022-05-27,1,2942,2942,1,1,1,10967.865,6274.5,15208.8837487903,4154.2452,3006,3077,3236,3683.4,4282.5,5164.2,6274.5,7822.8,10205.5,14305.4,23113.5,35262.15,47051.85,1.00014342263877,2138.35840863638,1894.3008194731,2022-05-27
"Reference: Fixed, Report: Fixed",2022-05-27,2022-05-27,1,0,0,0,NA,NA,8347.2835,3966.5,12191.4201039585,4729.494,137.975,225.95,482.8,1010.8,1750.4,2663.4,3966.5,5832.4,8359.9,12588.4,21036.1,30839.4,42193.6499999999,1.00110715526928,1535.81751128461,1891.43874493357,2022-05-27
"Reference: Fixed, Report: Day of Week",2022-05-18,2022-05-27,1,6361,6361,9,1,0,6361,6361,0,0,6361,6361,6361,6361,6361,6361,6361,6361,6361,6361,6361,6361,6361,NA,NA,NA,2022-05-27
"Reference: Fixed, Report: Day of Week",2022-05-19,2022-05-27,1,5750,5750,8,1,0.000695652173913044,5751.054,5750,2.00401897346882,0,5750,5750,5750,5750,5750,5750,5750,5751,5751,5752,5753,5755,5757,0.999185572538033,1601.95813781383,1812.82766525518,2022-05-27
