"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-05-19,2022-05-28,1,5750,5750,9,1,0,5750,5750,0,0,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,NA,NA,NA,2022-05-28
"Reference: Fixed, Report: Fixed",2022-05-20,2022-05-28,1,4998,4998,8,1,0,5000.6045,4998,7.474490869409,0,4998,4998,4998,4998,4998,4998,4998,4998,4999,5001,5006,5012,5019,0.999722550563597,2022.13717586107,2026.6699619563,2022-05-28
"Reference: Fixed, Report: Fixed",2022-05-21,2022-05-28,1,4190,4190,7,1,0,4199.1305,4192,20.7835138264319,2.9652,4190,4190,4190,4190,4190,4191,4192,4193,4197,4203,4216,4230,4256,0.999646924422839,1926.96748612057,1937.74924157244,2022-05-28
"Reference: Fixed, Report: Fixed",2022-05-22,2022-05-28,1,5111,5111,6,1,0,5147.417,5121,75.9993425039356,14.826,5111,5111,5111,5112,5114,5117,5121,5128,5141,5164,5212,5266.05,5335,1.00052858345083,2127.04444251894,1856.95763468761,2022-05-28
"Reference: Fixed, Report: Fixed",2022-05-23,2022-05-28,1,6187,6187,5,1,0,6313.635,6226,240.730690622745,53.3736,6187,6187,6189,6193,6200,6211,6226,6248,6291,6364,6512.1,6761.1,6958.125,1.0007456129938,1949.23184978921,2082.32869470381,2022-05-28
"Reference: Fixed, Report: Fixed",2022-05-24,2022-05-28,1,5416,5416,4,1,0,5838.68,5539,852.472294040137,164.5686,5417,5420,5425,5440,5464,5494,5539,5621.8,5750.3,6011,6525,7280.4,8051.225,0.999629871757584,1849.36342638448,1779.83212185071,2022-05-28
"Reference: Fixed, Report: Fixed",2022-05-25,2022-05-28,1,4689,4689,3,1,0,5912.625,5096.5,2522.05832733469,522.6165,4695,4704,4721,4765,4832.7,4935.6,5096.5,5303,5620.3,6219.4,7838.2,9667.65,12288.775,1.00093844457807,1762.35635417035,1933.12187072086,2022-05-28
"Reference: Fixed, Report: Fixed",2022-05-26,2022-05-28,1,2942,2942,2,1,0,6253.4135,4091.5,6510.58706212155,1469.9979,2964,2982,3034.8,3192.8,3388.7,3698,4091.5,4713,5542.9,7247,11486.7,16457.05,23778.9,0.999109315446146,1967.69289034136,2059.71483037148,2022-05-28
"Reference: Fixed, Report: Fixed",2022-05-27,2022-05-28,1,0,0,1,NA,NA,5636.869,2395.5,9042.46740227465,3019.3149,51,105.85,214.8,523.4,950.7,1550.2,2395.5,3531.2,5354.10000000001,8221,14619.6,22174.65,30722.025,1.00110438746853,2181.56233843973,2003.66744306619,2022-05-28
"Reference: Fixed, Report: Fixed",2022-05-28,2022-05-28,1,0,0,0,NA,NA,7003.452,3266,11012.0584746277,3928.1487,120.95,206.9,375.9,866.6,1458.8,2246.8,3266,4864.2,6979.5,10296.2,16468.8,26077.05,38035.5,1.0012619872312,2018.62920313027,1899.05847430964,2022-05-28
"Reference: Fixed, Report: Day of Week",2022-05-19,2022-05-28,1,5750,5750,9,1,0,5750,5750,0,0,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,5750,NA,NA,NA,2022-05-28
"Reference: Fixed, Report: Day of Week",2022-05-20,2022-05-28,1,4998,4998,8,1,0,4999.471,4998,2.62442427998994,0,4998,4998,4998,4998,4998,4998,4998,4999,4999,5000,5002,5004,5007,0.999714981924263,1924.988692997,1802.12342666775,2022-05-28
"Reference: Fixed, Report: Day of Week",2022-05-21,2022-05-28,1,4190,4190,7,1,0,4192.689,4191,4.35864404246831,1.4826,4190,4190,4190,4190,4190,4190,4191,4192,4193,4195,4198,4201.05,4207,1.00024889980249,2054.75657741527,2006.88606675906,2022-05-28
"Reference: Fixed, Report: Day of Week",2022-05-22,2022-05-28,1,5111,5111,6,1,0,5122.8945,5118,16.0703919833727,8.8956,5111,5111,5111,5112,5114,5115,5118,5120,5124,5130,5139,5152,5166.05,0.999495953279779,1574.15133551769,1802.10008201189,2022-05-28
"Reference: Fixed, Report: Day of Week",2022-05-23,2022-05-28,1,6187,6187,5,1,0,6265.634,6230,134.815680385625,45.9606,6189,6190,6193,6201,6209,6218.6,6230,6245,6270,6305,6375,6455.1,6520.15,1.00037977548052,2139.88598783546,2043.9091063701,2022-05-28
