"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-04-26,2022-05-05,1,11260,11260,9,1,0.00186500888099467,11260,11260,0,0,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,NA,NA,NA,2022-05-05
"Reference: Fixed, Report: Fixed",2022-04-27,2022-05-05,1,10068,10068,8,1,0.00347636074692094,10076.679,10068,27.9863462564943,0,10068,10068,10068,10068,10068,10068,10068,10068,10070,10075,10091.1,10117,10147.05,0.999776089557349,1907.96387203405,1927.3545016897,2022-05-05
"Reference: Fixed, Report: Fixed",2022-04-28,2022-05-05,1,8973,8973,7,1,0.00278613618633679,9013.6145,8977,111.506595096994,5.9304,8973,8973,8973,8973,8973,8974,8977,8982,8993,9019,9083,9171.1,9294,0.999911971272431,1809.70580059041,1717.93408523844,2022-05-05
"Reference: Fixed, Report: Fixed",2022-04-29,2022-05-05,1,7923,7923,6,1,0.00429130379906601,8052.3215,7946,323.548430580671,34.0998,7923,7923,7923,7924,7928,7934,7946,7966,8001,8071,8264.1,8516.2,8886.275,1.0007884907076,1835.08664701873,1837.81125346393,2022-05-05
"Reference: Fixed, Report: Fixed",2022-04-30,2022-05-05,1,6820,6820,5,1,0.0104105571847507,7239.485,6898.5,925.264220487238,114.1602,6820,6820,6821,6828,6839.7,6860.6,6898.5,6973.4,7101.9,7378.2,7969.2,8819,9759.2,1.0000695083193,1582.7073640963,1964.90431921767,2022-05-05
"Reference: Fixed, Report: Fixed",2022-05-01,2022-05-05,1,7652,7652,4,1,0.0172503920543649,9229.535,8009.5,3666.78445506345,504.8253,7652,7655,7663.9,7693,7744.7,7832.2,8009.5,8259.8,8738.8,9600.6,11514.6,14793.3,19256.775,1.0033608535908,1878.48839098422,1890.42361294835,2022-05-05
"Reference: Fixed, Report: Fixed",2022-05-02,2022-05-05,1,10093,10093,3,1,0.0483503418210641,15617.2165,11106,16296.4272627589,1416.6243,10098,10105,10133,10229.8,10373.8,10640.6,11106,11809.4,13314.2,16137.4,23181.1,35277.9,48224.325,1.00040326384696,2083.81725330439,2012.35361468976,2022-05-05
"Reference: Fixed, Report: Fixed",2022-05-03,2022-05-05,1,10342,10342,2,1,0.296557725778379,21945.632,12877.5,34611.7396936196,3469.284,10356,10382,10460,10705.8,11127.4,11779.2,12877.5,14444.4,16984.2,22824.6,37569.4,63158.95,86330.5749999993,1.00041117155169,2158.09112702785,1947.90378605318,2022-05-05
"Reference: Fixed, Report: Fixed",2022-05-04,2022-05-05,1,6285,6285,1,1,1,27512.829,12231.5,43862.2524188212,8185.4346,6338.975,6389.95,6569.9,7159.4,8108.7,9700.6,12231.5,16580.2,22655.1,34105.6,60069.7,96759.05,147655.1,1.00131595119017,2076.49886383841,1940.42059395108,2022-05-05
"Reference: Fixed, Report: Fixed",2022-05-05,2022-05-05,1,0,0,0,NA,NA,24697.812,7513,58239.2607457956,10026.8238,100.875,209.8,480,1277.8,2677.7,4739.4,7513,11935,19152.9,32030,59265,100675.85,151278.6,1.00032183197897,1936.78272435724,1898.9604285227,2022-05-05
"Reference: Fixed, Report: Day of Week",2022-04-26,2022-05-05,1,11260,11260,9,1,0.00186500888099467,11260,11260,0,0,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,11260,NA,NA,NA,2022-05-05
"Reference: Fixed, Report: Day of Week",2022-04-27,2022-05-05,1,10068,10068,8,1,0.00347636074692094,10073.9305,10069,14.1322160157124,1.4826,10068,10068,10068,10068,10068,10068,10069,10070,10072,10075,10084,10097,10114.025,0.999456286459884,1818.28006129847,1723.53139026054,2022-05-05
"Reference: Fixed, Report: Day of Week",2022-04-28,2022-05-05,1,8973,8973,7,1,0.00278613618633679,8985.8555,8978,22.0046977509703,7.413,8973,8973,8973,8973,8974,8975,8978,8981,8985,8992,9008,9031,9053,0.999992189305822,2141.26560361574,1942.83986665125,2022-05-05
"Reference: Fixed, Report: Day of Week",2022-04-29,2022-05-05,1,7923,7923,6,1,0.00429130379906601,7942.659,7930,38.7465142326712,10.3782,7923,7923,7923,7924,7925,7927,7930,7934,7940,7949,7975,8006,8042.025,0.999552842072034,1928.93557896479,1829.29763908149,2022-05-05
"Reference: Fixed, Report: Day of Week",2022-04-30,2022-05-05,1,6820,6820,5,1,0.0104105571847507,6859.103,6833,78.352849185513,17.7912,6820,6820,6820,6822,6824,6828,6833,6841,6853,6872,6917,6993,7069.05,1.00041275851748,2016.985783349,1867.08646177642,2022-05-05
"Reference: Fixed, Report: Day of Week",2022-05-01,2022-05-05,1,7652,7652,4,1,0.0172503920543649,7806.592,7702,329.266192690389,65.2344,7652,7653,7655,7661,7671,7684,7702,7727,7773,7847.4,8048.2,8282,8641.15,1.00052362370885,2016.05511996908,1604.1300393947,2022-05-05
"Reference: Fixed, Report: Day of Week",2022-05-02,2022-05-05,1,10093,10093,3,1,0.0483503418210641,11230.8835,10479.5,2247.79049089839,493.7058,10098,10107.95,10125.9,10172,10240,10337.6,10479.5,10670.4,11011.6,11656.4,13026.8,14747.35,16707.625,1.00122744324965,2219.91673421932,2004.34376268921,2022-05-05
