"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-06-05,2022-06-14,1,8312,8312,9,1,0.000120307988450433,8312,8312,0,0,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,NA,NA,NA,2022-06-14
"Reference: Fixed, Report: Fixed",2022-06-06,2022-06-14,1,9750,9750,8,1,0.00041025641025641,9754.859,9750,14.4326113068484,0,9750,9750,9750,9750,9750,9750,9750,9750,9751,9754,9763,9779,9797,0.999362338225286,1964.59320112153,1969.71907801199,2022-06-14
"Reference: Fixed, Report: Fixed",2022-06-07,2022-06-14,1,9410,9410,7,1,0.00106269925611052,9431.0135,9413,46.7025575551393,4.4478,9410,9410,9410,9410,9410,9411,9413,9417,9424,9438,9469.1,9516,9561.025,1.00005165990945,1967.42958180134,1769.4932213414,2022-06-14
"Reference: Fixed, Report: Fixed",2022-06-08,2022-06-14,1,9874,9874,6,1,0.000607656471541422,9944.214,9894,141.291885479851,28.1694,9874,9874,9874,9876,9880,9886,9894,9907,9931,9971,10064.2,10185.05,10339,1.00252406962331,2050.64663824668,1796.82214930562,2022-06-14
"Reference: Fixed, Report: Fixed",2022-06-09,2022-06-14,1,9442,9442,5,1,0.00730777377674222,9673.902,9508,467.975681008113,90.4386,9442,9443,9444,9452,9463,9480,9508,9547,9622,9740,10039.3,10470.1,11178.875,0.999750162360054,1696.67666986886,1814.61304430671,2022-06-14
"Reference: Fixed, Report: Fixed",2022-06-10,2022-06-14,1,9030,9030,4,1,0.0274640088593577,9790.775,9250.5,1510.58870328433,297.2613,9032,9034,9042,9064.8,9101.7,9161.6,9250.5,9380.4,9595.3,10029,11040.4,12654,14079.875,1.00053171245826,1875.63142602195,1864.69015369942,2022-06-14
"Reference: Fixed, Report: Fixed",2022-06-11,2022-06-14,1,8147,8147,3,1,0.0432060881306002,10511.3985,8866,4871.91913795181,948.1227,8153.975,8165,8193.9,8279,8388,8560,8866,9318.4,9944.3,11305.2,14187,17977.8,22844.575,1.0022042048504,1995.91586108124,1962.91039220919,2022-06-14
"Reference: Fixed, Report: Fixed",2022-06-12,2022-06-14,1,9878,9878,2,1,0.291152055071877,15840.171,11810.5,11478.8260819593,2561.1915,9905.975,9934,10011.8,10245,10568.9,11070.4,11810.5,13052.4,14837.8,18094.6,24490.3,35486.65,49319.15,1.00099043386296,1782.15535893149,1786.10345032763,2022-06-14
"Reference: Fixed, Report: Fixed",2022-06-13,2022-06-14,1,8427,8427,1,1,1,18328.0375,12131.5,18102.6672536105,4754.6982,8496.95,8564.95,8741,9226.2,9909.6,10876.6,12131.5,14411,17421.2,22380,33323.5,47772.45,65309.2249999999,0.999259861443375,2066.26592236139,1887.85681597682,2022-06-14
"Reference: Fixed, Report: Fixed",2022-06-14,2022-06-14,1,0,0,0,NA,NA,11549.1965,5423.5,19968.5627125061,6379.6278,150.925,277.85,578.8,1324.8,2470.9,3615.2,5423.5,7586.2,10742.8,16477.6,28331.6,42430.05,62934.5,1.00142893851861,2024.19425793833,1816.32492446921,2022-06-14
"Reference: Fixed, Report: Day of Week",2022-06-05,2022-06-14,1,8312,8312,9,1,0.000120307988450433,8312,8312,0,0,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,NA,NA,NA,2022-06-14
"Reference: Fixed, Report: Day of Week",2022-06-06,2022-06-14,1,9750,9750,8,1,0.00041025641025641,9753.901,9751,7.00283648669807,1.4826,9750,9750,9750,9750,9750,9751,9751,9752,9754,9756,9761,9766,9772,1.00318380023135,2028.81715139418,2003.27959196614,2022-06-14
"Reference: Fixed, Report: Day of Week",2022-06-07,2022-06-14,1,9410,9410,7,1,0.00106269925611052,9427.8395,9419,25.175457127345,10.3782,9410,9410,9411,9412,9414,9416,9419,9423,9429,9438,9454,9473.05,9497,0.99976672173347,2006.07963820654,1711.21021019307,2022-06-14
"Reference: Fixed, Report: Day of Week",2022-06-08,2022-06-14,1,9874,9874,6,1,0.000607656471541422,9928.827,9901,77.4557406967582,29.652,9875,9876,9878,9882,9888,9895,9901,9912,9929,9954,10005.1,10073.1,10145,1.00020957033684,1917.38898348214,1974.5246032616,2022-06-14
"Reference: Fixed, Report: Day of Week",2022-06-09,2022-06-14,1,9442,9442,5,1,0.00730777377674222,9549.18,9496,147.170748501893,59.304,9445,9448,9452,9461,9471,9483,9496,9521,9552.3,9599.2,9698.1,9809,9953.15,1.00000722683138,1972.23299268394,1761.9642021928,2022-06-14
"Reference: Fixed, Report: Day of Week",2022-06-10,2022-06-14,1,9030,9030,4,1,0.0274640088593577,9185.3385,9111,212.739606062773,88.956,9035,9038,9044,9056,9070,9087,9111,9142,9190,9264.2,9413.1,9578.05,9766.15,1.00133806536676,2034.05417000283,2014.25378864012,2022-06-14
"Reference: Fixed, Report: Day of Week",2022-06-11,2022-06-14,1,8147,8147,3,1,0.0432060881306002,8511.4895,8337,501.244272585882,209.0466,8160,8167,8180,8208,8240,8279,8337,8418,8520,8699.2,9046.1,9444.75,9896.475,0.999712025434131,1832.802750308,1740.98433857883,2022-06-14
"Reference: Fixed, Report: Day of Week",2022-06-12,2022-06-14,1,9878,9878,2,1,0.291152055071877,11963.9665,10961,3164.64497507807,1120.1043,9955.975,10009.9,10093,10252.6,10443,10686.6,10961,11333.4,11918.3,12877,14686.2,17142.85,19869.5,1.00080579706772,1730.48085021549,2008.30263788482,2022-06-14
"Reference: Fixed, Report: Day of Week",2022-06-13,2022-06-14,1,8427,8427,1,1,1,16233.8655,13232,9683.33499656692,4579.7514,8871.9,9085.9,9519.9,10330.8,11090,12025.2,13232,14755.8,16755.3,19847.2,26481.3,33227.6,39645.85,1.00139031708627,1955.14311447151,1949.67419252075,2022-06-14
"Reference: Fixed, Report: Day of Week",2022-06-14,2022-06-14,1,0,0,0,NA,NA,9794.254,6936.5,9852.09650349818,5877.0264,876.125,1235.6,1856.8,3067.8,4260.1,5458,6936.5,8871.8,11120.3,14531,20983.9,26881.65,35596.925,0.999950315394551,1939.4764309453,1751.6347097409,2022-06-14
"Reference: Week, Report: Day of Week",2022-06-05,2022-06-14,1,8312,8312,9,1,0.000120307988450433,8312,8312,0,0,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,8312,NA,NA,NA,2022-06-14
"Reference: Week, Report: Day of Week",2022-06-06,2022-06-14,1,9750,9750,8,1,0.00041025641025641,9754.363,9751,7.79202084150172,1.4826,9750,9750,9750,9750,9750,9751,9751,9752,9754,9757,9762,9768,9778,1.00186426423946,1882.34432378951,1905.5416018637,2022-06-14
"Reference: Week, Report: Day of Week",2022-06-07,2022-06-14,1,9410,9410,7,1,0.00106269925611052,9431.9745,9420,33.2051523234032,13.3434,9410,9410,9411,9412,9414,9416,9420,9425,9432,9444,9465,9492,9527.05,1.00056740842513,1942.27293795007,1828.61452240183,2022-06-14
"Reference: Week, Report: Day of Week",2022-06-08,2022-06-14,1,9874,9874,6,1,0.000607656471541422,9940.595,9908,106.209534447731,37.065,9875,9876,9879,9885,9891,9898,9908,9921,9940,9972,10037.1,10103.05,10184.15,0.999849720148732,2028.60163261104,1992.2295508766,2022-06-14
"Reference: Week, Report: Day of Week",2022-06-09,2022-06-14,1,9442,9442,5,1,0.00730777377674222,9564.8045,9503,177.71535852052,65.2344,9445,9448,9453,9464,9474,9487,9503,9528,9562,9623,9743,9880.05,10027.025,0.999609602750572,1670.94550441083,1999.9116527248,2022-06-14
"Reference: Week, Report: Day of Week",2022-06-10,2022-06-14,1,9030,9030,4,1,0.0274640088593577,9223.393,9133.5,257.128065313738,116.3841,9036,9040,9048,9062,9079,9102.6,9133.5,9175.4,9232,9326,9503.1,9720.3,9937.45,1.0008695530253,2011.56773952833,2016.44492405707,2022-06-14
"Reference: Week, Report: Day of Week",2022-06-11,2022-06-14,1,8147,8147,3,1,0.0432060881306002,8537.739,8326,678.27565326341,203.1162,8155,8162,8173,8199,8231,8272,8326,8399,8499.3,8700,9088,9584.05,10173.5,1.00350138188291,1772.87392863164,1731.7510649777,2022-06-14
"Reference: Week, Report: Day of Week",2022-06-12,2022-06-14,1,9878,9878,2,1,0.291152055071877,12034.806,10929,3096.75538205912,1147.5324,9945.975,9984.9,10064.9,10241.8,10435,10652.2,10929,11393.8,12098.6,13110.2,15153.5,17591.2,20426.975,1.00118640234704,1607.37722344695,1725.10069566404,2022-06-14
"Reference: Week, Report: Day of Week",2022-06-13,2022-06-14,1,8427,8427,1,1,1,16821.5895,13679,10206.3799861263,5252.8518,8827.85,9061.7,9450.9,10304.4,11227.2,12264.2,13679,15253.4,17632,20799.4,27331.6,35638.8,44064.2,1.00411125981149,1978.96685911136,1866.10557598362,2022-06-14
"Reference: Week, Report: Day of Week",2022-06-14,2022-06-14,1,0,0,0,NA,NA,10347.531,7109,14362.8708446637,5935.5891,843.05,1233.85,1949.9,3144.4,4318.5,5645,7109,9097.8,11227.6,14659.4,21993.3,28930.65,36504.925,1.00119535462043,1930.60918890555,1948.81759490151,2022-06-14
