"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-02-27,2022-03-08,1,22136,22136,9,1,-0.000225876400433683,22141,22141,0,0,22141,22141,22141,22141,22141,22141,22141,22141,22141,22141,22141,22141,22141,NA,NA,NA,2022-03-08
"Reference: Fixed, Report: Fixed",2022-02-28,2022-03-08,1,31778,31778,8,1,0.0016048838819309,31783.424,31778,15.4304657621479,0,31778,31778,31778,31778,31778,31778,31778,31779,31780,31784,31794,31805,31823.05,0.999761626960962,2012.9198710648,1981.13080726615,2022-03-08
"Reference: Fixed, Report: Fixed",2022-03-01,2022-03-08,1,31657,31657,7,1,0.000979246296237799,31680.1345,31661,50.6956648537869,5.9304,31657,31657,31657,31657,31658,31659,31661,31666,31674,31687,31718.1,31769,31824.05,0.999958667342749,1903.67949891556,1940.69813879946,2022-03-08
"Reference: Fixed, Report: Fixed",2022-03-02,2022-03-08,1,33140,33140,6,1,0.00147857573928787,33241.855,33167,207.676786856161,38.5476,33140,33140,33140,33142.8,33146,33154,33167,33184,33215,33283,33420.1,33598.3,33813.2,1.00000412037069,1991.20397630294,1580.58096928668,2022-03-08
"Reference: Fixed, Report: Fixed",2022-03-03,2022-03-08,1,31221,31221,5,1,0.00342718042343295,31572.1355,31330.5,677.63048165987,153.4491,31221,31222,31225,31234,31251,31281,31330.5,31400,31521,31677.6,32161.3,32727.4,33586.25,1.00007015337852,2108.71539256003,2049.40572243116,2022-03-08
"Reference: Fixed, Report: Fixed",2022-03-04,2022-03-08,1,30265,30265,4,1,0.0141417478936065,31716.981,30678.5,3218.62596618403,558.1989,30269,30274,30289,30332,30403,30524.2,30678.5,30936.4,31338.3,32135.2,33914.5,36244.35,40281.85,1.00084591821064,2172.23569384588,2020.72560266574,2022-03-08
"Reference: Fixed, Report: Fixed",2022-03-05,2022-03-08,1,27977,27977,3,1,0.0292025592450942,33102.968,29506.5,9663.31157322668,2068.227,27988.975,28012,28060.9,28220,28486.7,28916.8,29506.5,30494.8,32004.9,35002,42102.8,49803.05,60906.6499999999,1.00224589309853,1982.58386750935,2017.03841931413,2022-03-08
"Reference: Fixed, Report: Fixed",2022-03-06,2022-03-08,1,34655,34655,2,1,0.365603808974174,51370.155,39532.5,46773.01223311,6602.0178,34712.975,34782.9,34979.8,35442.8,36300.4,37701.2,39532.5,43071.8,47665,56346.6,75562.1,102697.1,135830.05,0.999702941584565,1908.4034602057,1685.32133618891,2022-03-08
"Reference: Fixed, Report: Fixed",2022-03-07,2022-03-08,1,28157,28157,1,1,1,58361.669,39773,49799.7137068988,15189.237,28373,28520.9,28925.4,30402.2,32877.7,35615.8,39773,45869.4,56446.7,72760.2,107132.1,150914.2,203896.1,0.999160843363108,1968.16576809091,1899.14375846811,2022-03-08
"Reference: Fixed, Report: Fixed",2022-03-08,2022-03-08,1,0,0,0,NA,NA,37147.94,17849,54509.9606498613,22128.5463,449.75,787.75,1725.9,4237.8,7103.3,11807.2,17849,26351.8,38557.3,57142.6,92905.4,137536.55,186948.2,0.999193446383341,1694.89476723123,1914.45077357062,2022-03-08
