"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-06-21,2022-06-30,1,17435,17435,9,1,0.000401491253226269,17435,17435,0,0,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,NA,NA,NA,2022-06-30
"Reference: Fixed, Report: Fixed",2022-06-22,2022-06-30,1,17662,17662,8,1,0.000226474917902842,17667.5655,17662,16.2945839616494,0,17662,17662,17662,17662,17662,17662,17662,17663,17664,17667,17676,17693,17708,0.999967091463684,1970.11933620772,1975.97099377444,2022-06-30
"Reference: Fixed, Report: Fixed",2022-06-23,2022-06-30,1,16559,16559,7,1,0.000664291321939731,16584.779,16563,64.2131125309345,5.9304,16559,16559,16559,16559,16560,16561,16563,16567,16574,16590,16627,16683.05,16744,0.999994584565056,1993.02157319519,1997.4092283579,2022-06-30
"Reference: Fixed, Report: Fixed",2022-06-24,2022-06-30,1,15425,15425,6,1,0.00123176661264182,15516.8755,15448,214.771800902683,32.6172,15425,15425,15425,15427,15431,15437,15448,15463,15490,15538,15661.7,15830,16035.475,1.00018546479164,2015.73521480184,1854.99100890714,2022-06-30
"Reference: Fixed, Report: Fixed",2022-06-25,2022-06-30,1,14331,14331,5,1,0.00369827646361036,14623.4205,14415.5,596.697977973957,116.3841,14331,14331,14334,14343,14359,14379,14415.5,14464,14555,14693.2,15100.1,15655.1,16456.1,1.00006229871675,1983.35852695553,1901.88923662956,2022-06-30
"Reference: Fixed, Report: Fixed",2022-06-26,2022-06-30,1,17893,17893,4,1,0.00765662549600402,18895.906,18189.5,2263.43565131369,396.5955,17895,17900,17909,17943,17995,18068.2,18189.5,18352,18635.8,19184.2,20409.9,21851.2,24399.4,1.00066347524204,1921.22570335143,1809.70447059452,2022-06-30
"Reference: Fixed, Report: Fixed",2022-06-27,2022-06-30,1,21361,21361,3,1,0.0385281587940639,24540.239,22329,6557.543802083,1290.6033,21370,21385,21419,21523,21696.7,21970.6,22329,22815.4,23781.2,25666.6,29447.9,35469.35,41587.25,0.999697212558903,2039.99704896266,1949.15086237871,2022-06-30
"Reference: Fixed, Report: Fixed",2022-06-28,2022-06-30,1,20360,20360,2,1,0.289292730844794,29124.595,23176.5,18665.3930256337,3728.739,20407,20457,20545.9,20854.8,21425.7,22165,23176.5,24943.6,27332.3,31681.4,40693.7,55547.55,76511.1,0.9999676641431,2144.78924061945,1864.93710191714,2022-06-30
"Reference: Fixed, Report: Fixed",2022-06-29,2022-06-30,1,14585,14585,1,1,1,30272.111,20473.5,28272.9606108651,7710.2613,14648.975,14744,14985.7,15695.6,16685.7,18205.6,20473.5,23885.6,28356.4,37100.2,54204.3,76473.4,104667.95,0.999816842329339,2094.79475514349,1886.2989671407,2022-06-30
"Reference: Fixed, Report: Fixed",2022-06-30,2022-06-30,1,0,0,0,NA,NA,19773.309,8673.5,32155.760539419,10522.0122,206,405.95,899.8,2030.6,3683.1,5726.2,8673.5,12256.8,18699.8,27840.4,50148.8,77997.8,102092.475,0.999406042773387,1935.74860742298,2005.10837674456,2022-06-30
"Reference: Fixed, Report: Day of Week",2022-06-21,2022-06-30,1,17435,17435,9,1,0.000401491253226269,17435,17435,0,0,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,NA,NA,NA,2022-06-30
"Reference: Fixed, Report: Day of Week",2022-06-22,2022-06-30,1,17662,17662,8,1,0.000226474917902842,17667.148,17663,9.85929504829958,1.4826,17662,17662,17662,17662,17662,17663,17663,17665,17667,17670,17676,17685,17693,0.999840353718963,1876.63657632762,1903.95007858665,2022-06-30
"Reference: Fixed, Report: Day of Week",2022-06-23,2022-06-30,1,16559,16559,7,1,0.000664291321939731,16569.266,16565,13.6567747930789,7.413,16559,16559,16559,16560,16562,16563,16565,16567,16570,16575,16584,16594,16606.025,0.999753217491804,2199.65465162256,2088.36620862219,2022-06-30
"Reference: Fixed, Report: Day of Week",2022-06-24,2022-06-30,1,15425,15425,6,1,0.00123176661264182,15439.1085,15433,19.330663853901,10.3782,15425,15425,15426,15427,15428,15430,15433,15436,15441,15447,15460,15474,15488,1.00179216928865,1982.72318552031,2040.73114343522,2022-06-30
"Reference: Fixed, Report: Day of Week",2022-06-25,2022-06-30,1,14331,14331,5,1,0.00369827646361036,14361.0385,14347,42.0719626684017,19.2738,14331,14331,14333,14335,14338,14342,14347,14353,14363.3,14378.2,14401,14433.05,14467.05,1.00133074685859,1798.56722814246,1525.18477921373,2022-06-30
"Reference: Fixed, Report: Day of Week",2022-06-26,2022-06-30,1,17893,17893,4,1,0.00765662549600402,18132.1145,18028,337.469152818894,152.7078,17897,17902,17910,17929.8,17952.7,17985,18028,18077.4,18147,18265,18464.3,18693,18941.1,1.00064773895949,1936.19394632096,1882.04909219102,2022-06-30
"Reference: Fixed, Report: Day of Week",2022-06-27,2022-06-30,1,21361,21361,3,1,0.0385281587940639,23613.4295,22600,3084.03644002652,1370.6637,21421.925,21454,21538.9,21720,21947,22240.6,22600,23082.6,23709,24817,26577,29304.7,32045.325,1.00182912333175,1866.10106560109,1852.37401773097,2022-06-30
"Reference: Fixed, Report: Day of Week",2022-06-28,2022-06-30,1,20360,20360,2,1,0.289292730844794,29125.339,25709.5,11080.9593444826,5890.3698,20564.75,20750.75,21071.1,21829.6,22920.6,24145.8,25709.5,27321.8,30078.2,33693.6,40700.1,49763.65,59497.55,1.00100684138808,2122.55031566274,2093.49411019648,2022-06-30
"Reference: Fixed, Report: Day of Week",2022-06-29,2022-06-30,1,14585,14585,1,1,1,33255.14,25710,23975.4243692837,12144.7179,15173.825,15448.7,16151.8,17773.4,19892.9,22361.4,25710,29576.6,34916,42932.4,57921.1,76718,98667.8999999998,1.00047997528039,1839.00183236424,1737.81107667359,2022-06-30
"Reference: Fixed, Report: Day of Week",2022-06-30,2022-06-30,1,0,0,0,NA,NA,20951.068,9802,30044.9448764295,11347.0791,553.825,900.95,1544.8,2891.2,4472,6865,9802,14678.4,21220.1,32616.6,52757.4000000001,73647.75,105081.6,1.00167054860741,1710.12465800813,1542.55846878532,2022-06-30
"Reference: Week, Report: Day of Week",2022-06-21,2022-06-30,1,17435,17435,9,1,0.000401491253226269,17435,17435,0,0,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,17435,NA,NA,NA,2022-06-30
"Reference: Week, Report: Day of Week",2022-06-22,2022-06-30,1,17662,17662,8,1,0.000226474917902842,17665.025,17663,5.19700677695535,1.4826,17662,17662,17662,17662,17662,17662,17663,17664,17665,17667,17671,17676,17680,1.01177430584074,795.545483218259,1712.3142792694,2022-06-30
"Reference: Week, Report: Day of Week",2022-06-23,2022-06-30,1,16559,16559,7,1,0.000664291321939731,16565.481,16563,8.76887025464349,4.4478,16559,16559,16559,16560,16560,16561,16563,16564,16566,16569,16576,16582,16590,1.02071784593465,208.766717162331,1683.88053735229,2022-06-30
"Reference: Week, Report: Day of Week",2022-06-24,2022-06-30,1,15425,15425,6,1,0.00123176661264182,15434.286,15430,12.8097716265577,5.9304,15425,15425,15425,15426,15427,15428,15430,15432,15435,15439,15448,15459,15469.025,1.02263553427249,452.610813989194,1513.62712791476,2022-06-30
"Reference: Week, Report: Day of Week",2022-06-25,2022-06-30,1,14331,14331,5,1,0.00369827646361036,14345.193,14336,33.8199592818045,7.413,14331,14331,14331,14332,14333,14334,14336,14339,14342,14349,14366,14384,14416,1.05008655244824,26.3709132336314,39.5487542790512,2022-06-30
"Reference: Week, Report: Day of Week",2022-06-26,2022-06-30,1,17893,17893,4,1,0.00765662549600402,18015.9885,17943,209.132842089831,60.7866,17894,17895,17899,17906,17915,17928,17943,17968,18004,18068.2,18193.2,18375.2,18572.125,1.03135330967073,55.5577829194402,1359.3050094615,2022-06-30
"Reference: Week, Report: Day of Week",2022-06-27,2022-06-30,1,21361,21361,3,1,0.0385281587940639,22772.988,22021,2248.0466409098,767.2455,21386.975,21403,21441.9,21535,21650.7,21818.2,22021,22293,22716.8,23420.6,24764.1,26685.7,28902.925,1.02150792220347,167.392256135914,1647.09271681056,2022-06-30
"Reference: Week, Report: Day of Week",2022-06-28,2022-06-30,1,20360,20360,2,1,0.289292730844794,27529.0495,24314.5,9698.35916597782,4470.7803,20509.875,20617.95,20877.8,21414.4,22104.4,23067.2,24314.5,25755.6,27735.6,31154.8,38194.8,45157.15,54611.475,1.00756076722404,550.656823505027,1726.72969376973,2022-06-30
"Reference: Week, Report: Day of Week",2022-06-29,2022-06-30,1,14585,14585,1,1,1,33629.834,25891,27410.1237971435,11980.8906,15003.8,15398.9,16273.5,18128,19956.5,22773.8,25891,30076.8,35203.6,42287.8,57533,73805,100752.65,1.00942274111312,689.187935792444,1594.24295126904,2022-06-30
"Reference: Week, Report: Day of Week",2022-06-30,2022-06-30,1,0,0,0,NA,NA,20437.3405,10369,33353.0601222484,11383.4028,478.9,843.95,1595.1,3139.2,4865.2,7099.6,10369,14146.6,19744.2,29614.2,48500,69261.85,101166.075,1.00325016984173,2026.79517176418,1882.2369448226,2022-06-30
