"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-03-22,2022-03-31,1,81406,81406,9,1,0.00050364837972631,81406,81406,0,0,81406,81406,81406,81406,81406,81406,81406,81406,81406,81406,81406,81406,81406,NA,NA,NA,2022-03-31
"Reference: Fixed, Report: Fixed",2022-03-23,2022-03-31,1,77163,77163,8,1,0.000686857690862201,77181.307,77164,51.4059435913617,1.4826,77163,77163,77163,77163,77163,77163,77164,77166,77171,77183,77216,77260,77303,0.999160498510665,2109.06002016152,2082.66668414876,2022-03-31
"Reference: Fixed, Report: Fixed",2022-03-24,2022-03-31,1,68176,68176,7,1,0.000674724243135414,68250.8225,68192,157.820973649296,23.7216,68176,68176,68176,68177,68179,68184,68192,68207,68231.3,68281,68374.1,68520.05,68722.075,1.00000847070499,2050.19690558742,1947.50369049542,2022-03-31
"Reference: Fixed, Report: Fixed",2022-03-25,2022-03-31,1,59805,59805,6,1,0.00125407574617507,60089.238,59880.5,600.788816438005,107.4885,59805,59805,59806,59814,59826,59847,59880.5,59940.4,60031,60186,60538.3,61084.95,61611,1.00013730083956,1963.98071631252,1990.40941427816,2022-03-31
"Reference: Fixed, Report: Fixed",2022-03-26,2022-03-31,1,51443,51443,5,1,0.00287697062768501,52448.224,51718,2185.77661748285,376.5804,51444,51448.95,51456,51486,51531,51605,51718,51893,52186.3,52739.2,54162.7,55700.75,57904.525,1.00069517736826,2051.70385792222,2096.51657700934,2022-03-31
"Reference: Fixed, Report: Fixed",2022-03-27,2022-03-31,1,57761,57761,4,1,0.0087602361454961,61478.4195,58815.5,7612.11841841203,1454.4306,57768.975,57781,57821,57936.8,58133.7,58407.2,58815.5,59613.8,60805.9,62786.2,67418,72874.55,80676.4749999999,0.99951341795955,1993.76155520615,1849.08351395629,2022-03-31
"Reference: Fixed, Report: Fixed",2022-03-28,2022-03-31,1,77375,77375,3,1,0.0821324717285945,90312.884,80887,27499.8674893082,4684.2747,77415.975,77471.95,77602,78030.4,78703.7,79553.2,80887,82957.4,86942.2,93344.8,112055.2,137401.65,160118.025,0.999647747343462,2201.34948395221,1899.54526401577,2022-03-31
"Reference: Fixed, Report: Fixed",2022-03-29,2022-03-31,1,58244,58244,2,1,0.419596868346954,92483.9685,68908.5,75890.0489855687,13909.7532,58418.8,58588.8,59011.4,60287.2,61792.6,64459.6,68908.5,75112.8,84290.7,102479.2,143957.8,202508.15,259359.225,0.999833335284896,2057.09468424692,1974.40548986547,2022-03-31
"Reference: Fixed, Report: Fixed",2022-03-30,2022-03-31,1,30791,30791,1,1,1,98472.6715,56398.5,118783.597702895,33210.24,31213.725,31734.9,32969.2,35729,40447.3,46760.6,56398.5,69117,92361.7,130502.6,215773.5,303541.9,399107.825,0.999336444879946,1730.67648239306,1872.4574885797,2022-03-31
"Reference: Fixed, Report: Fixed",2022-03-31,2022-03-31,1,0,0,0,NA,NA,79661.4065,36174.5,138055.135055299,43159.9686,1046.675,2286.55,4307.6,9374.8,15757.6,24048.4,36174.5,51938.2,75008,112059.2,201312.7,289408.45,428100.325,1.0006955221959,2025.19173767406,1757.89454931284,2022-03-31
"Reference: Fixed, Report: Day of Week",2022-03-22,2022-03-31,1,81406,81406,9,1,0.00050364837972631,81406,81406,0,0,81406,81406,81406,81406,81406,81406,81406,81406,81406,81406,81406,81406,81406,NA,NA,NA,2022-03-31
"Reference: Fixed, Report: Day of Week",2022-03-23,2022-03-31,1,77163,77163,8,1,0.000686857690862201,77229.5895,77195,96.5091705474142,42.9954,77163,77163,77164,77168,77174,77182,77195,77210,77233,77272.2,77333,77413.05,77495.075,1.01382627663387,1696.26896228148,1477.33800667316,2022-03-31
"Reference: Fixed, Report: Day of Week",2022-03-24,2022-03-31,1,68176,68176,7,1,0.000674724243135414,68317.2395,68274,141.882833736166,94.8864,68181,68185,68193,68210,68229,68251,68274,68301,68337.3,68397,68500.1,68599.05,68707.025,1.00138446683858,1937.19024464827,1903.39515667092,2022-03-31
"Reference: Fixed, Report: Day of Week",2022-03-25,2022-03-31,1,59805,59805,6,1,0.00125407574617507,59923.947,59888,116.068174369854,80.0604,59808,59812,59819,59835,59851,59868.6,59888,59913,59945,59993,60078.1,60155.05,60246.125,0.99986556442793,1950.57108644138,1805.62628080765,2022-03-31
"Reference: Fixed, Report: Day of Week",2022-03-26,2022-03-31,1,51443,51443,5,1,0.00287697062768501,51516.9745,51491.5,79.2460902578833,49.6671,51444.975,51446,51451,51460,51469,51479,51491.5,51510,51529,51560,51616.2,51664,51720.025,1.00106176293383,1945.96286020247,2001.20676935386,2022-03-31
"Reference: Fixed, Report: Day of Week",2022-03-27,2022-03-31,1,57761,57761,4,1,0.0087602361454961,58014.025,57919.5,284.535870683914,157.8969,57772.975,57780,57793.9,57819,57847,57881,57919.5,57970.4,58044.3,58147.4,58362,58542.05,58811.225,1.00530058431313,1617.75066560931,1976.84221490634,2022-03-31
