"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-05-16,2022-05-25,1,7847,7847,9,1,0.000254874474321397,7847,7847,0,0,7847,7847,7847,7847,7847,7847,7847,7847,7847,7847,7847,7847,7847,NA,NA,NA,2022-05-25
"Reference: Fixed, Report: Fixed",2022-05-17,2022-05-25,1,6795,6795,8,1,0.00588668138337013,6797.8685,6795,7.13762429596117,0,6795,6795,6795,6795,6795,6795,6795,6795,6796,6798,6804,6811,6819,0.999341344239514,1991.45946559902,1999.9420014987,2022-05-25
"Reference: Fixed, Report: Fixed",2022-05-18,2022-05-25,1,6357,6357,7,1,0.0064495831366997,6371.0845,6360,31.2487696165989,4.4478,6357,6357,6357,6357,6357,6358,6360,6363,6367,6375,6396,6420.05,6457.025,1.00194787579526,1873.07205815373,1791.08403990505,2022-05-25
"Reference: Fixed, Report: Fixed",2022-05-19,2022-05-25,1,5731,5731,6,1,0.00244285465014832,5777.3755,5744,87.0619686944103,19.2738,5731,5731,5731,5732,5734,5738,5744,5751.4,5767,5796,5870.1,5941.1,6031,0.999770028372067,2145.33575454692,1974.166084148,2022-05-25
"Reference: Fixed, Report: Fixed",2022-05-20,2022-05-25,1,4986,4986,5,1,0.00661853188929001,5149.392,5036,344.174857452213,68.1996,4986,4986,4988,4992,5001,5016,5036,5065,5117,5202.2,5395.8,5657,5963.09999999999,1.00052427360563,2199.06341066228,1720.73203305277,2022-05-25
"Reference: Fixed, Report: Fixed",2022-05-21,2022-05-25,1,4174,4174,4,1,0.02252036415908,4661.228,4328,981.277565139407,206.0814,4175,4177,4182,4200.8,4226,4274,4328,4413.4,4579,4832.2,5393.6,6185.15,7387.94999999999,1.00030205673988,1907.79436837634,1926.43039287754,2022-05-25
"Reference: Fixed, Report: Fixed",2022-05-22,2022-05-25,1,5052,5052,3,1,0.0360253365003959,6755.993,5571,3456.75915893665,689.409,5060,5069,5087,5142,5232,5376,5571,5835.4,6319.5,7412.8,9389.4,12660.85,16286.625,0.999597431263649,1979.96654726359,2031.64541777364,2022-05-25
"Reference: Fixed, Report: Fixed",2022-05-23,2022-05-25,1,5817,5817,2,1,0.275227780642943,10379.196,7455,8320.77126123383,2118.6354,5850,5873.95,5939.8,6119.8,6404.7,6871.2,7455,8298,9662.9,12050.6,17689.9,24619.1,34009.1,1.00263143057759,1708.16077908659,1733.39380144121,2022-05-25
"Reference: Fixed, Report: Fixed",2022-05-24,2022-05-25,1,3713,3713,1,1,1,11962.993,7207,16321.3680706245,4382.5656,3785.975,3866.95,4035.8,4421.4,5035.1,5979,7207,9037.8,11407.5,15558.6,24506.9,33511.65,47020.6749999999,1.00112218508816,1980.66669015873,1940.18990175459,2022-05-25
"Reference: Fixed, Report: Fixed",2022-05-25,2022-05-25,1,0,0,0,NA,NA,9341.7225,4289,15832.1133058843,5192.8065,129.95,244.95,461.9,1064,1829.2,2910.2,4289,6401.4,9242.7,13261,22389,33602.25,46382.775,1.00108198463678,1989.62298674722,1985.5805158423,2022-05-25
