"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-06-10,2022-06-16,1,9112,9112,6,1,0.00263388937664618,9121.07,9117,12.1635141113812,5.9304,9112,9112,9112,9113,9114,9115,9117,9119,9122,9126,9135,9144,9157,1.00096820696631,1796.19716663139,1520.55656705946,2022-06-16
"Reference: Fixed, Report: Day of Week",2022-06-11,2022-06-16,1,8401,8401,5,1,0.003213903106773,8423.875,8415,27.2892052900535,16.3086,8401,8401,8402,8405,8407,8411,8415,8420,8427,8438,8456,8477,8501,0.999556849393515,1945.40799421498,1984.39986820752,2022-06-16
"Reference: Fixed, Report: Day of Week",2022-06-12,2022-06-16,1,10646,10646,4,1,0.00882960736426827,10815.451,10746.5,211.431050566306,110.4537,10649,10653,10659,10675,10691.7,10717,10746.5,10786,10830,10899,11050.2,11235.1,11452.15,1.0006626094064,2030.23251032677,1684.89150158568,2022-06-16
"Reference: Fixed, Report: Day of Week",2022-06-13,2022-06-16,1,12602,12602,3,1,0.032455165846691,13855.7625,13367.5,1483.81776666681,830.9973,12644,12665,12720,12828.8,12965.4,13143,13367.5,13635,14025.8,14489.2,15554.1,16790,18087.775,0.999340770520619,2097.49555690703,2006.94267216733,2022-06-16
"Reference: Fixed, Report: Day of Week",2022-06-14,2022-06-16,1,11744,11744,2,1,0.271713215258856,16872.3235,14653.5,6133.5983060466,3129.7686,11916.75,12007.85,12234,12718.6,13226.4,13824,14653.5,15842,17374.9,19920.2,24497.6,28982.2,34093.4,1.00042748052799,1894.76069945241,1906.42702247423,2022-06-16
"Reference: Fixed, Report: Day of Week",2022-06-15,2022-06-16,1,8223,8223,1,1,1,19210.6595,14688,13225.8394580928,6874.0749,8578.3,8802.9,9344.9,10358.6,11621.4,13073.6,14688,16901.6,20649.9,25483.6,33746.3,44802.1,53623.775,1.0006042769084,1818.0392271829,1966.72771000799,2022-06-16
"Reference: Fixed, Report: Day of Week",2022-06-16,2022-06-16,1,0,0,0,NA,NA,11692.3395,5601,18951.9977414371,6256.572,365.975,599.95,1018.3,1822,2926.5,4052.8,5601,7974.4,11976.7,17754.6,29276.8,41473.15,55815.8499999999,1.00024025850833,2010.19752291699,1887.08091826687,2022-06-16
"Reference: Week, Report: Day of Week",2022-06-07,2022-06-16,1,9424,9424,9,1,0.000530560271646859,9424,9424,0,0,9424,9424,9424,9424,9424,9424,9424,9424,9424,9424,9424,9424,9424,NA,NA,NA,2022-06-16
"Reference: Week, Report: Day of Week",2022-06-08,2022-06-16,1,9911,9911,8,1,0.00060538795277974,9914.301,9912,5.9447513854254,1.4826,9911,9911,9911,9911,9911,9911,9912,9913,9914,9916,9920.1,9924,9929,1.00252806362692,1962.5257825082,1983.77693748909,2022-06-16
"Reference: Week, Report: Day of Week",2022-06-09,2022-06-16,1,9500,9500,7,1,0.000947368421052632,9507.2725,9504,10.5977544767736,4.4478,9500,9500,9500,9501,9501,9503,9504,9505,9508,9511,9518,9525,9535.025,1.01013949036319,538.66384380598,1197.30140683999,2022-06-16
"Reference: Week, Report: Day of Week",2022-06-10,2022-06-16,1,9112,9112,6,1,0.00263388937664618,9123.1195,9118,14.7920797240037,7.413,9112,9112,9112,9113,9115,9116,9118,9121,9124,9130,9140,9151.05,9165,1.01146638178234,919.414045729191,722.35916911576,2022-06-16
"Reference: Week, Report: Day of Week",2022-06-11,2022-06-16,1,8401,8401,5,1,0.003213903106773,8413.9615,8405,25.0214718747197,5.9304,8401,8401,8401,8402,8402,8404,8405,8408,8412,8419,8437,8456,8477.025,1.10938815931127,12.4532598244816,39.4927548715837,2022-06-16
"Reference: Week, Report: Day of Week",2022-06-12,2022-06-16,1,10646,10646,4,1,0.00882960736426827,10758.6015,10696,176.854362203665,60.7866,10647,10648,10652,10659,10669,10681,10696,10720.4,10754,10810.2,10919,11081.1,11258.15,1.06102745710331,26.0841406662621,748.348653193192,2022-06-16
"Reference: Week, Report: Day of Week",2022-06-13,2022-06-16,1,12602,12602,3,1,0.032455165846691,13732.285,13179,1884.1215413997,653.8266,12620,12637.95,12673,12756,12854,12986,13179,13389.8,13711.3,14328.6,15393.1,16482,18215.45,1.01757277477073,615.864728709256,1850.92117878645,2022-06-16
"Reference: Week, Report: Day of Week",2022-06-14,2022-06-16,1,11744,11744,2,1,0.271713215258856,17432.363,14880,7838.99463730476,3435.9255,11862.95,11963.95,12165.7,12706.4,13278.8,14014.8,14880,16078.8,17771.6,20364.2,25404.9,30512.95,37534.575,0.999874934698214,2034.60951980018,1894.63908515737,2022-06-16
"Reference: Week, Report: Day of Week",2022-06-15,2022-06-16,1,8223,8223,1,1,1,20750.714,15150.5,17570.0792541953,7760.6697,8545.85,8770.55,9186.2,10329.6,11769.9,13236.2,15150.5,17647.4,21655.6,26948.8,37466.3,50216.2,63385.5,1.00815831441215,1598.61573131742,1813.91220838341,2022-06-16
"Reference: Week, Report: Day of Week",2022-06-16,2022-06-16,1,0,0,0,NA,NA,14644.062,6671.5,24682.3055288047,7602.7728,370.85,597,1072.6,2000.8,3204.3,4683.6,6671.5,9616,13636,20269.6,36094.1,50484.6,75126.4999999998,1.00522528990657,1715.94079983062,1904.70485539023,2022-06-16
