"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-03-09,2022-03-18,1,55267,55267,9,1,7.23759205312393e-05,55267,55267,0,0,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,NA,NA,NA,2022-03-18
"Reference: Fixed, Report: Fixed",2022-03-10,2022-03-18,1,54050,54050,8,1,9.25069380203515e-05,54059.256,54050,25.7769798530622,0,54050,54050,54050,54050,54050,54050,54050,54052,54055,54062,54076,54095.05,54123.025,1.0000196154988,1992.56112483908,1857.96653446207,2022-03-18
"Reference: Fixed, Report: Fixed",2022-03-11,2022-03-18,1,52064,52064,7,1,0.000480178242163491,52106.5995,52073,96.7690147767374,13.3434,52064,52064,52064,52064,52066,52068,52073,52081,52095,52121,52176,52259.3,52354.225,1.0010482569224,1755.51336308108,1814.1741901118,2022-03-18
"Reference: Fixed, Report: Fixed",2022-03-12,2022-03-18,1,48828,48828,6,1,0.000819202097157369,48980.081,48875,326.992219165376,65.2344,48828,48828,48829,48834,48841,48854,48875,48904,48949,49032,49222.1,49479,49746.425,0.999707023365589,1972.43731119896,1997.31812572842,2022-03-18
"Reference: Fixed, Report: Fixed",2022-03-13,2022-03-18,1,59955,59955,5,1,0.000967392210824785,60558.1665,60141,1182.44912522468,251.3007,59956,59958,59964,59984,60018,60068.6,60141,60241.4,60448,60766.4,61639.1,62521.85,63553.7,1.00174141337832,2057.85828214878,1800.06632200025,2022-03-18
"Reference: Fixed, Report: Fixed",2022-03-14,2022-03-18,1,78646,78646,4,1,0.0086972001118938,80939.995,79295.5,5304.9914602355,863.6145,78652.975,78662,78689,78759,78871,79035.6,79295.5,79731,80374.2,81662.4,84801.3,88713.35,92534.85,0.999962805480094,2055.20610322187,1960.94205297068,2022-03-18
"Reference: Fixed, Report: Fixed",2022-03-15,2022-03-18,1,72549,72549,3,1,0.039545686363699,80059.2925,74715,16276.2544511144,2848.0746,72593.975,72630.95,72726.9,72973,73377.5,73960.8,74715,76058.4,78222.3,82258.8,90802.5,103619.05,120861.525,0.9993038315868,1889.33266621419,1641.26336763274,2022-03-18
"Reference: Fixed, Report: Fixed",2022-03-16,2022-03-18,1,70097,70097,2,1,0.398633322396108,93068.0455,77309,43405.8188145081,9381.1515,70218.975,70336.7,70629.6,71632.2,72888.8,74639.2,77309,81345.2,88404.7,100957.8,133234.3,172897.6,221244.1,0.999970272855388,1923.39645051526,1780.44866275173,2022-03-18
"Reference: Fixed, Report: Fixed",2022-03-17,2022-03-18,1,36519,36519,1,1,1,85173.078,55946,86205.5181242968,24224.9427,36848,37223.75,38419.4,40730.4,44119.5,48655.8,55946,66279.6,79083.2,106771.6,161219.5,229218.1,309367.95,1.00058043989935,2140.97998529166,2053.21407664448,2022-03-18
"Reference: Fixed, Report: Fixed",2022-03-18,2022-03-18,1,0,0,0,NA,NA,57366.7565,25160.5,100387.77668583,30580.1076,748.9,1463.4,2888.8,6402,11411.8,17272.2,25160.5,37425.8,54449.8,82076.6,138152.5,222293.6,300704.875,1.00041623462334,1847.54542283312,1906.56098185056,2022-03-18
"Reference: Fixed, Report: Day of Week",2022-03-09,2022-03-18,1,55267,55267,9,1,7.23759205312393e-05,55267,55267,0,0,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,NA,NA,NA,2022-03-18
"Reference: Fixed, Report: Day of Week",2022-03-10,2022-03-18,1,54050,54050,8,1,9.25069380203515e-05,54098.8655,54075,67.0739731094285,32.6172,54050,54050,54051,54054,54058,54065,54075,54087,54104,54132,54176.1,54235,54276,1.01161754042514,1376.61523543971,1856.58789702278,2022-03-18
"Reference: Fixed, Report: Day of Week",2022-03-11,2022-03-18,1,52064,52064,7,1,0.000480178242163491,52100.0915,52083,46.7790045360383,25.2042,52064,52064,52065,52067,52071,52076,52083,52092,52104,52122,52160,52200,52233,1.0025982155042,1916.25012809261,1912.32942456427,2022-03-18
"Reference: Fixed, Report: Day of Week",2022-03-12,2022-03-18,1,48828,48828,6,1,0.000819202097157369,48844.805,48836,22.2408926001594,10.3782,48828,48828,48828,48829,48831,48833,48836,48841,48847,48856,48874,48889,48909,0.999700024255843,1993.99857336052,1720.41444322763,2022-03-18
"Reference: Fixed, Report: Day of Week",2022-03-13,2022-03-18,1,59955,59955,5,1,0.000967392210824785,59992.615,59981,39.4527443217485,26.6868,59955,59956,59958,59963,59968,59974,59981,59989,59999,60015,60041,60069,60099,0.99940282961832,2070.25451970278,2011.39010927326,2022-03-18
"Reference: Fixed, Report: Day of Week",2022-03-14,2022-03-18,1,78646,78646,4,1,0.0086972001118938,78884.567,78808,251.545558686786,149.7426,78660,78670,78684,78709,78737,78771,78808,78853.4,78918,79012,79164.1,79371.15,79563.1,1.00537735803416,1947.4904562465,1925.25654973892,2022-03-18
"Reference: Fixed, Report: Day of Week",2022-03-15,2022-03-18,1,72549,72549,3,1,0.039545686363699,73843.64,73369.5,1439.92684156332,811.7235,72628.95,72661,72729.8,72852.8,72985,73171,73369.5,73634,74005.6,74542.8,75514.3,76554.25,78027.375,1.07048562773445,21.5650737804302,854.929483581303,2022-03-18
"Reference: Fixed, Report: Day of Week",2022-03-16,2022-03-18,1,70097,70097,2,1,0.398633322396108,76146.233,73594.5,7494.69905230713,3679.8132,70378.925,70468.95,70713.9,71223.6,71862,72576.2,73594.5,74833.2,76482.8,79281.4,84472.6,90333.2,96857.65,1.10235902327948,13.2174254478777,865.939197710398,2022-03-18
"Reference: Fixed, Report: Day of Week",2022-03-17,2022-03-18,1,36519,36519,1,1,1,63446.491,51926,32907.4644306356,17206.3143,37460.925,38014.95,38875.8,40905.8,43841.2,47438.8,51926,57671.6,65873.2,78107.2,101214.2,127741.5,159870.225,1.05766268335876,26.159548986814,422.57447156352,2022-03-18
"Reference: Fixed, Report: Day of Week",2022-03-18,2022-03-18,1,0,0,0,NA,NA,59530.047,31508,82234.4888696563,36334.8195,1487.9,2392.9,4210.8,8278,14081.6,21452.8,31508,45329.8,61557.2,89501,143652,215094.85,297178.7,1.12165730301315,11.5635644270998,205.642637022096,2022-03-18
"Reference: Week, Report: Day of Week",2022-03-09,2022-03-18,1,55267,55267,9,1,7.23759205312393e-05,55267,55267,0,0,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,55267,NA,NA,NA,2022-03-18
"Reference: Week, Report: Day of Week",2022-03-10,2022-03-18,1,54050,54050,8,1,9.25069380203515e-05,54092.9185,54071,56.7342775301972,28.1694,54050,54050,54051,54054,54058,54064,54071,54082,54098,54122,54162.1,54212.05,54249.025,1.00390291040347,1932.4639516097,1843.39921800517,2022-03-18
"Reference: Week, Report: Day of Week",2022-03-11,2022-03-18,1,52064,52064,7,1,0.000480178242163491,52095.381,52081,41.1923687668276,22.239,52064,52064,52065,52067,52071,52075,52081,52088,52098,52115.2,52146,52179,52214.1,1.00186074699385,1952.82677718209,1932.52253801975,2022-03-18
"Reference: Week, Report: Day of Week",2022-03-12,2022-03-18,1,48828,48828,6,1,0.000819202097157369,48841.7575,48835,19.9136880370166,8.8956,48828,48828,48828,48829,48830,48832,48835,48838,48843,48850,48863,48882.05,48900,1.01677277714996,479.13616828389,1416.26936943204,2022-03-18
"Reference: Week, Report: Day of Week",2022-03-13,2022-03-18,1,59955,59955,5,1,0.000967392210824785,59991.688,59977,45.8711427464853,22.239,59956,59957,59958,59962,59966,59971,59977,59985,59994,60009,60046,60080.05,60115.025,1.12614631120618,10.7142347509925,76.7185926391137,2022-03-18
"Reference: Week, Report: Day of Week",2022-03-14,2022-03-18,1,78646,78646,4,1,0.0086972001118938,78876.61,78785,280.699989565499,135.6579,78658,78666,78679,78697,78724,78752,78785,78829,78895,78984.2,79159.1,79388.25,79691.05,1.06265641432605,24.7103331473081,132.836842177532,2022-03-18
"Reference: Week, Report: Day of Week",2022-03-15,2022-03-18,1,72549,72549,3,1,0.039545686363699,73398.549,73062,962.510641482204,517.4274,72604,72628,72666,72736.8,72820.7,72922.6,73062,73257,73486.9,73864.6,74479.4,75261.05,76248.225,1.02903368945466,428.898489337343,248.38345883398,2022-03-18
"Reference: Week, Report: Day of Week",2022-03-16,2022-03-18,1,70097,70097,2,1,0.398633322396108,74262.0055,72435,4893.70340784888,2415.1554,70337.975,70433.9,70586,70947,71346.4,71861.4,72435,73419.8,74722.3,76642.2,79990.5,84156.75,88276,1.0235904365291,156.49342371584,1398.14754400156,2022-03-18
"Reference: Week, Report: Day of Week",2022-03-17,2022-03-18,1,36519,36519,1,1,1,59040.76,48811.5,27330.5498450327,13547.2575,37474.625,37890.65,38715,40409.8,42429.7,45320.6,48811.5,54075.2,61491.2,73552,91787.5,113556.3,139016.95,1.0035685472079,1840.8794499846,1935.59894170083,2022-03-18
"Reference: Week, Report: Day of Week",2022-03-18,2022-03-18,1,0,0,0,NA,NA,33440.595,18242,41696.5942892658,20250.0921,1261.725,1863.4,3008.6,5723.6,9002,12875.8,18242,26228.4,37094.1,52108,82710.6,114208.2,149079.85,1.00252989118329,1873.26819904441,1867.31851293513,2022-03-18
