"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-15,2022-04-15,1,0,0,0,NA,NA,18825.437,9143,26361.0538017508,11195.1126,380.85,610.6,1012.8,2144.4,3835.8,5868.8,9143,13468.2,19613,29775,47340.5,70426.9,91596.1,1.0308364244226,84.8619230869756,1680.779700235,2022-04-15
"Reference: Week, Report: Day of Week",2022-04-06,2022-04-15,1,36633,36633,9,1,0,36633,36633,0,0,36633,36633,36633,36633,36633,36633,36633,36633,36633,36633,36633,36633,36633,NA,NA,NA,2022-04-15
"Reference: Week, Report: Day of Week",2022-04-07,2022-04-15,1,31490,31490,8,1,0,31515.8858287431,31497,46.9812671540852,10.3782,31490,31490,31490,31491,31492,31494,31497,31503,31513,31527,31563,31602.2,31664.1,NA,NA,NA,2022-04-15
"Reference: Week, Report: Day of Week",2022-04-08,2022-04-15,1,26992,26992,7,1,0,27013.1412118177,26999,35.2378845299486,10.3782,26992,26992,26992,26993,26994,26996,26999,27004,27012,27025,27051,27086.2,27117.2,NA,NA,NA,2022-04-15
"Reference: Week, Report: Day of Week",2022-04-09,2022-04-15,1,22757,22757,6,1,0,22766.837756635,22758,24.463106993643,1.4826,22757,22757,22757,22757,22757,22757,22758,22759,22762,22769,22786,22809.2,22830.2,NA,NA,NA,2022-04-15
"Reference: Week, Report: Day of Week",2022-04-10,2022-04-15,1,25342,25342,5,1,0,25373.8838257386,25351,64.2537361482092,13.3434,25342,25342,25342,25343,25344,25347,25351,25358,25371,25391,25430,25474.4,25524.5,NA,NA,NA,2022-04-15
"Reference: Week, Report: Day of Week",2022-04-11,2022-04-15,1,29841,29841,4,1,0,30055.8798197296,29926,386.47439176399,111.195,29842,29843,29846,29857,29874,29898,29926,29970,30044,30149.6,30375.4,30654.6,31038.6,NA,NA,NA,2022-04-15
"Reference: Week, Report: Day of Week",2022-04-12,2022-04-15,1,25506,25506,3,1,0,26731.7731597396,26007,2039.77863379104,618.2442,25518,25531,25559.6,25627.2,25718,25823.4,26007,26269,26714,27310,28585.8,30076.2,32253.2,NA,NA,NA,2022-04-15
"Reference: Week, Report: Day of Week",2022-04-13,2022-04-15,1,17370,17370,2,1,0,25435.7005508262,20231,14697.3122087267,3621.9918,17465.9,17530,17679,18001.2,18450.4,19111.4,20231,21926.8,24350.8,29065.6,38893.4,49949.8,64820.2,NA,NA,NA,2022-04-15
"Reference: Week, Report: Day of Week",2022-04-14,2022-04-15,1,0,0,1,NA,NA,25437.802203305,9365,43056.5336524989,12198.8328,258.6,451.8,846.2,1903.8,3476.4,5874.4,9365,15143.6,23344.8,34903,65679.4,110567.6,151702.5,NA,NA,NA,2022-04-15
"Reference: Week, Report: Day of Week",2022-04-15,2022-04-15,1,0,0,0,NA,NA,31524.344016024,12768,48338.9227931274,16114.3794,347.4,669.4,1183.2,2859.6,4892,7871.6,12768,19573.8,30167.4,48615,85978.4,123576.6,170972.4,NA,NA,NA,2022-04-15
