"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-05-21,2022-05-30,1,4209,4209,9,1,0.00451413637443573,4209,4209,0,0,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,4209,NA,NA,NA,2022-05-30
"Reference: Fixed, Report: Fixed",2022-05-22,2022-05-30,1,5126,5126,8,1,0.00292625829106516,5128.8145,5126,8.14360171388786,0,5126,5126,5126,5126,5126,5126,5126,5126,5127,5129,5134,5141,5151,1.00142272354429,1729.33085133161,1872.62477478209,2022-05-30
"Reference: Fixed, Report: Fixed",2022-05-23,2022-05-30,1,6210,6210,7,1,0.0037037037037037,6222.33,6212.5,24.6124762466822,3.7065,6210,6210,6210,6210,6210,6211,6212.5,6215,6219,6227,6247,6268,6297,0.999351984244726,1859.02687128548,1742.69297051246,2022-05-30
"Reference: Fixed, Report: Fixed",2022-05-24,2022-05-30,1,5530,5530,6,1,0.0206148282097649,5573.877,5543,91.1928722048521,17.7912,5530,5530,5530,5531,5534,5538,5543,5551,5564,5588.2,5642.1,5727,5821,1.00048564657511,1818.08807064347,1755.59905113122,2022-05-30
"Reference: Fixed, Report: Fixed",2022-05-25,2022-05-30,1,5095,5095,5,1,0.0796859666339549,5222.295,5134,271.184176167604,51.891,5095,5095,5097,5102,5109,5120,5134,5157,5190,5256,5417.6,5607.05,5893.05,1.00057400138848,1656.8249870909,1817.17041582784,2022-05-30
"Reference: Fixed, Report: Fixed",2022-05-26,2022-05-30,1,4709,4709,4,1,0.37523890422595,5126.195,4846,818.940391394471,177.912,4710,4712,4718,4734,4757,4791,4846,4921,5045,5289,5797.2,6415.05,7393.575,1.00088490651994,1969.0007752362,1938.6783351006,2022-05-30
"Reference: Fixed, Report: Fixed",2022-05-27,2022-05-30,1,4241,4241,3,1,1,5663.4415,4659.5,3045.79668515504,553.7511,4247,4253,4269,4316,4379.7,4481.6,4659.5,4907.8,5310.6,6006,7753.1,10660,13630.15,0.999278373157563,2217.64313268452,2015.89523571683,2022-05-30
"Reference: Fixed, Report: Fixed",2022-05-28,2022-05-30,1,3805,3805,2,1,1,7229.4395,4969.5,6666.43324998293,1523.3715,3828,3850,3896,4036,4220.7,4532.6,4969.5,5675.6,6759.2,8778.2,12464.9,17666.1,23334.2,1.0005791704065,1980.71730354927,1878.1003251094,2022-05-30
"Reference: Fixed, Report: Fixed",2022-05-29,2022-05-30,1,3113,3113,1,1,1,9770.896,6050.5,11836.0582132819,3593.8224,3173.975,3233.95,3416,3736.6,4219.1,5002.2,6050.5,7291.8,9142.6,12313.6,19916.6,28352,39295.325,1.00368642787355,1636.96473594739,1926.839199561,2022-05-30
"Reference: Fixed, Report: Fixed",2022-05-30,2022-05-30,1,0,0,0,NA,NA,7360.5335,3487.5,10772.1373675613,4106.802,108.95,236.9,432,958.8,1545.1,2356.8,3487.5,5140,7367.7,11064.8,18218.5,27593.8,39270.925,1.00122773478303,1794.05180493037,1770.51842555516,2022-05-30
