"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-05-13,2022-05-22,1,5701,5701,9,1,0,5701,5701,0,0,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,5701,NA,NA,NA,2022-05-22
"Reference: Fixed, Report: Fixed",2022-05-14,2022-05-22,1,5055,5055,8,1,0,5057.7015,5055,9.03915100412853,0,5055,5055,5055,5055,5055,5055,5055,5055,5056,5057,5062,5069,5077,1.00039310124104,2046.64738591659,2004.13360209483,2022-05-22
"Reference: Fixed, Report: Fixed",2022-05-15,2022-05-22,1,6654,6654,7,1,0,6664.1365,6656,23.7930856177085,2.9652,6654,6654,6654,6654,6654,6655,6656,6658,6661,6667,6682,6701,6730.025,0.999454370771044,2081.75906294603,1976.89618133432,2022-05-22
"Reference: Fixed, Report: Fixed",2022-05-16,2022-05-22,1,7787,7787,6,1,0,7819.003,7795,66.7895531741799,11.8608,7787,7787,7787,7788,7789,7791,7795,7801,7811,7830.2,7873,7925.1,8004,1.00038586075744,2180.43673793241,1756.8523654304,2022-05-22
"Reference: Fixed, Report: Fixed",2022-05-17,2022-05-22,1,6573,6573,5,1,0,6691.913,6602,260.745647283495,41.5128,6573,6573,6574,6577,6582,6590,6602,6627,6662.3,6739.2,6882.1,7080.5,7347.025,0.999709629088027,1544.03478230822,1700.78244109233,2022-05-22
"Reference: Fixed, Report: Fixed",2022-05-18,2022-05-22,1,5904,5904,4,1,0,6309.7195,6004,915.890362105339,140.1057,5904,5905,5908,5917,5933,5962,6004,6071.4,6188.3,6415,6887,7752.15,8749.02499999999,0.99977309857734,1989.74494324327,2024.71359785841,2022-05-22
"Reference: Fixed, Report: Fixed",2022-05-19,2022-05-22,1,3723,3723,3,1,0,4977.1995,4017.5,3053.89362680524,399.5607,3725,3730,3741,3770.8,3817,3894,4017.5,4212.4,4601,5306.2,7054.7,9061.3,12132.6,1.00160878461016,1927.01741874663,1898.24709138956,2022-05-22
"Reference: Fixed, Report: Fixed",2022-05-20,2022-05-22,1,0,0,2,NA,NA,3063.23,931,6135.0926172154,1247.6079,13.975,26,64.9,150,310,568,931,1577,2401.2,4078,8146.30000000001,13220.3,18939.025,1.00088428356166,2006.17771081739,2055.3590018603,2022-05-22
"Reference: Fixed, Report: Fixed",2022-05-21,2022-05-22,1,0,0,1,NA,NA,5944.8825,1865,11918.2909738168,2442.5835,25,64.9,135,351,677.7,1107,1865,2865.8,4561.5,7892.6,15723.4,24671.25,38624.85,1.00063667210383,2165.45931225153,1374.16556599582,2022-05-22
"Reference: Fixed, Report: Fixed",2022-05-22,2022-05-22,1,0,0,0,NA,NA,7307.378,2881.5,12362.5548928551,3659.7981,72.95,130,258,620.8,1124.4,1897.6,2881.5,4252.4,6636.00000000001,10642,19576,31101.2,39479.675,1.00066242902461,1766.55369997592,1829.83185587442,2022-05-22
