"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-08,2022-04-17,1,26992,26992,9,1,0,26992,26992,0,0,26992,26992,26992,26992,26992,26992,26992,26992,26992,26992,26992,26992,26992,NA,NA,NA,2022-04-17
"Reference: Fixed, Report: Day of Week",2022-04-09,2022-04-17,1,22757,22757,8,1,0,22770.236,22763,19.6036847614961,8.8956,22757,22757,22757,22757,22758,22760,22763,22766,22770,22778,22796,22812,22824,1.00408793224973,2025.70708863878,1884.59290426522,2022-04-17
"Reference: Fixed, Report: Day of Week",2022-04-10,2022-04-17,1,25342,25342,7,1,0,25384.6445,25365,54.3762402847397,26.6868,25342,25343,25344,25348,25353,25358,25365,25374,25387,25408,25452,25494.05,25546,0.999436855931835,1709.34013898437,1923.86266226239,2022-04-17
"Reference: Fixed, Report: Day of Week",2022-04-11,2022-04-17,1,29841,29841,6,1,0,30064.0075,29959,280.127565887999,126.021,29848,29852,29863,29880.8,29901,29925,29959,30005,30078.3,30192,30399.1,30635.1,30877.05,1.02277794458967,144.943083516078,1384.11089176004,2022-04-17
"Reference: Fixed, Report: Day of Week",2022-04-12,2022-04-17,1,25506,25506,5,1,0,26401.234,25953,1222.67334570569,508.5318,25537.975,25555,25582,25638,25701,25807,25953,26153,26469.6,26885.4,27766,28742.3,29834.2,1.04134303226165,53.3985511238415,1430.78311325754,2022-04-17
"Reference: Fixed, Report: Day of Week",2022-04-13,2022-04-17,1,17370,17370,4,1,0,21905.41,19414.5,6210.84254046351,2384.7621,17542.925,17604.9,17714.7,17959.6,18286.8,18768.8,19414.5,20420.4,22235.4,24724.4,29056,34214.8,40704.425,1.01370919394282,1648.46468954143,1962.64967908402,2022-04-17
"Reference: Fixed, Report: Day of Week",2022-04-14,2022-04-17,1,0,0,3,NA,NA,19451.98,9008.5,26856.8814407027,10893.4035,521.975,707.8,1119.7,2255.2,3786,5987.4,9008.5,13327.4,20188,30888,49614.3,76244.0999999999,101018.65,1.02777553516571,104.690367076869,1276.94135769201,2022-04-17
"Reference: Fixed, Report: Day of Week",2022-04-15,2022-04-17,1,0,0,2,NA,NA,29340.4295,12673,43763.2197428864,15857.8896,499.975,783.95,1315.5,2519.8,4556.1,7489.4,12673,19366,28583.9,45632.8,80255.7000000002,118359.7,150413.6,1.05625749270916,32.1304219144562,1027.5535911741,2022-04-17
"Reference: Fixed, Report: Day of Week",2022-04-16,2022-04-17,1,0,0,1,NA,NA,27279.8725,11794,41851.1540785807,14226.2883,501.8,779.85,1499.2,2924.6,4926.4,7806,11794,17932.4,26627.7,42940.2,71264.5000000001,106550.1,143749.425,1.01914673349752,585.617827746312,1453.13324675652,2022-04-17
"Reference: Fixed, Report: Day of Week",2022-04-17,2022-04-17,1,0,0,0,NA,NA,24571.8555,16584,26453.5972029913,15975.015,1327.425,2049.25,3256.6,5896.8,8546.5,12171.2,16584,21334.4,27544.3,38004,55234.1,74868.1,95713.1249999997,1.00211384447477,2052.65257519584,1960.30171398556,2022-04-17
"Reference: Week, Report: Day of Week",2022-04-08,2022-04-17,1,26992,26992,9,1,0,26992,26992,0,0,26992,26992,26992,26992,26992,26992,26992,26992,26992,26992,26992,26992,26992,NA,NA,NA,2022-04-17
"Reference: Week, Report: Day of Week",2022-04-09,2022-04-17,1,22757,22757,8,1,0,22758.7956935403,22757,12.0862515460789,0,22757,22757,22757,22757,22757,22757,22757,22757,22757,22758,22760,22763,22768,NA,NA,NA,2022-04-17
"Reference: Week, Report: Day of Week",2022-04-10,2022-04-17,1,25342,25342,7,1,0,25354.976464697,25344,48.370179816819,2.9652,25342,25342,25342,25342,25342,25343,25344,25346,25349,25355,25374,25394,25428,NA,NA,NA,2022-04-17
"Reference: Week, Report: Day of Week",2022-04-11,2022-04-17,1,29841,29841,6,1,0,29989.3114672008,29881,397.971656040633,54.8562,29841,29841,29843,29847,29854,29864,29881,29907,29951,30021.8,30194.6,30428.8,30750.4,NA,NA,NA,2022-04-17
"Reference: Week, Report: Day of Week",2022-04-12,2022-04-17,1,25506,25506,5,1,0,26960.7821732599,25998,2807.13107564902,661.2396,25511.9,25519,25535,25585,25678,25793.4,25998,26311.2,26803.4,27586,29198,31353,34169.4,NA,NA,NA,2022-04-17
"Reference: Week, Report: Day of Week",2022-04-13,2022-04-17,1,17370,17370,4,1,0,28532.0881321983,21203,20258.5420073057,5141.6568,17425,17480,17630.8,18062.6,18699.8,19756,21203,23903.2,27633.8,33690,46891.4,63209,81473.9,NA,NA,NA,2022-04-17
"Reference: Week, Report: Day of Week",2022-04-14,2022-04-17,1,0,0,3,NA,NA,32712.7050575864,12523,49995.8878886673,16465.7556,197.7,370.4,850.8,2400.6,4415.4,7871.4,12523,20307.6,32009,50756.2,90922.8,136552.6,179661.2,NA,NA,NA,2022-04-17
"Reference: Week, Report: Day of Week",2022-04-15,2022-04-17,1,0,0,2,NA,NA,37130.4561842764,14789,57009.0248625186,18874.9806,327,702.4,1487.6,3186.6,5626.8,9232.6,14789,23616,36003,59181.8,96970.8,148752.4,197814.8,NA,NA,NA,2022-04-17
"Reference: Week, Report: Day of Week",2022-04-16,2022-04-17,1,0,0,1,NA,NA,38181.3780671007,19715,58785.3707826265,22428.7728,718.8,1265.4,2632.4,5227.8,8540,13121.6,19715,26283,38103.6,56955.4,94360,133287.2,181184.1,NA,NA,NA,2022-04-17
"Reference: Week, Report: Day of Week",2022-04-17,2022-04-17,1,0,0,0,NA,NA,39533.9193790686,26016,43991.3239597705,25267.9518,1967.8,2857.8,5172.6,9345.8,14342.4,19457.2,26016,33305.4,44447.2,59023,89135.6,127590.2,165789,NA,NA,NA,2022-04-17
