"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-06-04,2022-06-09,1,6184,6184,5,1,0.00258732212160414,6198.545,6193,18.1141667354107,10.3782,6184,6184,6185,6186,6188,6190,6193,6196,6200,6206,6218,6230,6246.025,0.999928990822318,1925.0442138088,1759.5946995181,2022-06-09
"Reference: Fixed, Report: Day of Week",2022-06-05,2022-06-09,1,8225,8225,4,1,0.00838905775075988,8334.3275,8292,133.366324580143,68.1996,8228,8231,8236,8248,8260,8274,8292,8313,8343,8389,8475.1,8582.05,8689.35,1.00024371802796,1853.84784732275,2096.83215386423,2022-06-09
"Reference: Fixed, Report: Day of Week",2022-06-06,2022-06-09,1,9540,9540,3,1,0.0350104821802935,10384.758,10050,1115.63467802117,531.5121,9566,9585,9619,9697.8,9791,9894.6,10050,10199.2,10436.9,10825.2,11500.9,12366.65,13243.75,1.00029101873656,1823.462294773,1949.50937590199,2022-06-09
"Reference: Fixed, Report: Day of Week",2022-06-07,2022-06-09,1,8773,8773,2,1,0.293286219081272,12341.3915,10896.5,4396.29377506851,2173.4916,8907.95,9022.95,9176.9,9524.4,9888,10352.2,10896.5,11625,12678.3,14189.8,17069.1,19959.1,24104.525,1.00026537360445,1958.07624191051,2048.7482051083,2022-06-09
"Reference: Fixed, Report: Day of Week",2022-06-08,2022-06-09,1,6661,6661,1,1,1,14275.159,11207,9295.25706372122,4710.9615,6952.825,7122.85,7486.9,8251,9061.1,10138,11207,12842.4,15064.4,18243.6,24298.2,31006.9,39774.525,1.00196735400078,1869.69508215665,1921.00676103849,2022-06-09
"Reference: Fixed, Report: Day of Week",2022-06-09,2022-06-09,1,0,0,0,NA,NA,8528.947,4412,11655.9692344561,4914.0777,324.95,484.95,766.6,1443.4,2132.4,3230.2,4412,6234.2,8980.1,12952.6,20462.8,27972.9,41796.3249999999,1.00018232414515,1789.18129963524,1854.72626308103,2022-06-09
"Reference: Week, Report: Day of Week",2022-05-31,2022-06-09,1,5653,5653,9,1,0.00106138333628162,5653,5653,0,0,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,5653,NA,NA,NA,2022-06-09
"Reference: Week, Report: Day of Week",2022-06-01,2022-06-09,1,5644,5644,8,1,0.000885896527285613,5648.257,5646,8.15182047695754,2.9652,5644,5644,5644,5644,5644,5645,5646,5647,5648,5650.2,5655,5661.05,5668.025,1.00056685906919,1750.66925047702,1754.26643454745,2022-06-09
"Reference: Week, Report: Day of Week",2022-06-02,2022-06-09,1,4999,4999,7,1,0.000400080016003201,5007.3895,5004,12.6115548370415,5.9304,4999,4999,4999,5000,5001,5002,5004,5005,5008,5011,5019,5029,5038,1.00300091260344,1558.0506681996,1965.06076735253,2022-06-09
"Reference: Week, Report: Day of Week",2022-06-03,2022-06-09,1,5492,5492,6,1,0.0032774945375091,5504.2965,5499,16.788702094236,7.413,5492,5492,5493,5494,5495,5497,5499,5502,5505,5511,5521,5537,5549.025,0.999924202619836,1908.86435736698,1789.8226385077,2022-06-09
"Reference: Week, Report: Day of Week",2022-06-04,2022-06-09,1,6184,6184,5,1,0.00258732212160414,6187.474,6185,7.2633120441659,1.4826,6184,6184,6184,6184,6184,6184,6185,6186,6187,6188,6194,6200,6208,1.017547279592,155.602940528411,398.867006675852,2022-06-09
"Reference: Week, Report: Day of Week",2022-06-05,2022-06-09,1,8225,8225,4,1,0.00838905775075988,8264.908,8241,68.1323090887934,19.2738,8225,8225,8226,8229,8232,8236,8241,8249,8261,8280.2,8326.1,8391.05,8451.075,1.00966158528164,395.272456509442,1535.44493673358,2022-06-09
"Reference: Week, Report: Day of Week",2022-06-06,2022-06-09,1,9540,9540,3,1,0.0350104821802935,10007.025,9770,716.366649812428,256.4898,9548,9556,9574,9609,9652,9704,9770,9867.4,9991.3,10200,10634.3,11243.05,11818.925,1.00219444898074,1789.53917941349,1876.21603884558,2022-06-09
"Reference: Week, Report: Day of Week",2022-06-07,2022-06-09,1,8773,8773,2,1,0.293286219081272,12070.803,10519.5,5030.69834377933,1934.0517,8839.975,8901.95,9029,9276.4,9585.1,9969.6,10519.5,11155.2,12022.2,13398,16769.5,20213.2,25866.125,1.00039008159607,2054.10873886462,1845.83078836319,2022-06-09
"Reference: Week, Report: Day of Week",2022-06-08,2022-06-09,1,6661,6661,1,1,1,15128.342,11764.5,13409.2916391645,5149.8111,6957.9,7192,7587.6,8380.8,9446.7,10564.2,11764.5,13519.8,15707.3,18979.8,25068.3,33993.05,43001.05,1.00244022258196,2004.7599809557,1831.21186228953,2022-06-09
"Reference: Week, Report: Day of Week",2022-06-09,2022-06-09,1,0,0,0,NA,NA,10390.9695,4990.5,17983.4200244408,5638.3278,279,472.8,861.8,1511,2457.7,3526.8,4990.5,7111.4,10065.2,14467.6,24048.9,36508.1,52600.1249999999,1.00104126289759,1936.91075764996,1887.17785155733,2022-06-09
