"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-05-23,2022-06-01,1,6222,6222,9,1,0.00160720025715204,6222,6222,0,0,6222,6222,6222,6222,6222,6222,6222,6222,6222,6222,6222,6222,6222,NA,NA,NA,2022-06-01
"Reference: Fixed, Report: Day of Week",2022-05-24,2022-06-01,1,5562,5562,8,1,0.00323624595469256,5564.174,5563,3.26328799284742,1.4826,5562,5562,5562,5562,5562,5562,5563,5564,5564,5566,5568,5571,5573,0.999928555404192,1842.99608407591,1911.68066539485,2022-06-01
"Reference: Fixed, Report: Day of Week",2022-05-25,2022-06-01,1,5139,5139,7,1,0.000972951936174353,5147.6645,5144,11.1772718251247,5.9304,5139,5139,5139,5140,5141,5143,5144,5146,5149,5152,5159,5169,5179,0.999473745175301,1938.21142981821,1583.90317409209,2022-06-01
"Reference: Fixed, Report: Day of Week",2022-05-26,2022-06-01,1,4772,4772,6,1,0.00167644593461861,4792.7845,4785,24.5602252042004,13.3434,4772,4773,4774,4776,4779,4782,4785,4789,4795,4804,4820,4839,4859,0.999498439126972,2045.41851770111,1831.16932311644,2022-06-01
"Reference: Fixed, Report: Day of Week",2022-05-27,2022-06-01,1,4420,4420,5,1,0.00746606334841629,4452.497,4439,41.502472439715,19.2738,4421,4422,4424,4427,4430,4434,4439,4446,4455,4469,4495,4523,4564,1.00519129957836,1745.99894723378,1840.68669102188,2022-06-01
"Reference: Fixed, Report: Day of Week",2022-05-28,2022-06-01,1,4075,4075,4,1,0.0130061349693252,4141.665,4116,84.7145504180142,41.5128,4078,4079,4083,4089,4096,4106,4116,4130,4147,4174,4231,4285.05,4347.075,1.00125039144142,1846.08780895937,1984.63232859078,2022-06-01
"Reference: Fixed, Report: Day of Week",2022-05-29,2022-06-01,1,4597,4597,3,1,0.0308897106808788,4922.061,4797,387.864389537549,197.1858,4613,4622,4637,4669,4704,4748,4797,4866.4,4945.3,5080.2,5337.8,5661.05,5965.1,1.00001256786223,1940.80247784902,1887.78517927909,2022-06-01
"Reference: Fixed, Report: Day of Week",2022-05-30,2022-06-01,1,5436,5436,2,1,0.268947755702723,7203.3345,6545,2034.28014625972,1097.8653,5532,5583.95,5672,5829,6030,6264.8,6545,6901.4,7390.8,8192.2,9464.5,11110.55,12737.45,1.00107072354181,2140.53890449822,1962.06155624001,2022-06-01
"Reference: Fixed, Report: Day of Week",2022-05-31,2022-06-01,1,3538,3538,1,1,1,8595.173,7020.5,5026.83539855176,3129.7686,3907.825,4076.85,4406,4962.8,5520.7,6213,7020.5,8004.6,9307.6,11288.2,14870.4,18598.7,21724.725,1.0000773565389,2128.60254031447,2093.55694791874,2022-06-01
"Reference: Fixed, Report: Day of Week",2022-06-01,2022-06-01,1,0,0,0,NA,NA,5790.832,4312,5084.17533678802,3577.5138,559,795.95,1200,1938,2645.1,3472,4312,5501,6789.1,8820.4,12180.9,15310.75,18418.1,1.00152486136478,2048.92860449466,1989.93470693316,2022-06-01
"Reference: Week, Report: Day of Week",2022-05-23,2022-06-01,1,6222,6222,9,1,0.00160720025715204,6222,6222,0,0,6222,6222,6222,6222,6222,6222,6222,6222,6222,6222,6222,6222,6222,NA,NA,NA,2022-06-01
"Reference: Week, Report: Day of Week",2022-05-24,2022-06-01,1,5562,5562,8,1,0.00323624595469256,5564.32961373391,5563,3.78405820517535,1.4826,5562,5562,5562,5562,5562,5562,5563,5563,5564,5566,5569,5572,5575,NA,NA,NA,2022-06-01
"Reference: Week, Report: Day of Week",2022-05-25,2022-06-01,1,5139,5139,7,1,0.000972951936174353,5147.91158798283,5144,11.0255830885164,5.9304,5139,5139,5139,5140,5142,5143,5144,5146,5149,5152,5161,5169.8,5181.9,NA,NA,NA,2022-06-01
"Reference: Week, Report: Day of Week",2022-05-26,2022-06-01,1,4772,4772,6,1,0.00167644593461861,4793.88412017167,4785,28.1799774800464,13.3434,4773,4773,4774,4776,4778,4781,4785,4789,4795,4805,4822,4841,4871.9,NA,NA,NA,2022-06-01
"Reference: Week, Report: Day of Week",2022-05-27,2022-06-01,1,4420,4420,5,1,0.00746606334841629,4454.01287553648,4440,40.9531918588187,20.7564,4421,4422,4423,4426,4430,4435,4440,4447,4456,4472,4503,4535.8,4564.8,NA,NA,NA,2022-06-01
"Reference: Week, Report: Day of Week",2022-05-28,2022-06-01,1,4075,4075,4,1,0.0130061349693252,4081.98712446352,4076,23.4592724299821,1.4826,4075,4075,4075,4075,4075,4075,4076,4077,4078,4081,4091,4109,4124,NA,NA,NA,2022-06-01
"Reference: Week, Report: Day of Week",2022-05-29,2022-06-01,1,4597,4597,3,1,0.0308897106808788,4671.60343347639,4620,148.888876625162,29.652,4597,4597,4598.4,4601,4605.2,4611,4620,4632,4651,4691.2,4787.4,4939.4,5122,NA,NA,NA,2022-06-01
"Reference: Week, Report: Day of Week",2022-05-30,2022-06-01,1,5436,5436,2,1,0.268947755702723,6428.62746781116,5937,1509.92852415011,585.627,5457.1,5469,5495.4,5568.8,5659,5788.8,5937,6110.4,6425,6923.6,7846.6,8872,9943.1,NA,NA,NA,2022-06-01
"Reference: Week, Report: Day of Week",2022-05-31,2022-06-01,1,3538,3538,1,1,1,8845.77768240343,6928,6124.20462844904,3525.6228,3768.1,3921.2,4178,4607.6,5142.4,5791.6,6928,8047.2,9512.4,11790.4,15990.2,19962.2,25836.6999999999,NA,NA,NA,2022-06-01
"Reference: Week, Report: Day of Week",2022-06-01,2022-06-01,1,0,0,0,NA,NA,6938.02746781116,4780,7727.3041843846,4100.8716,485.6,723.6,1206.2,2029.2,2898.8,3862.8,4780,6156.8,7601.8,10059.8,14876,20000.6,26210,NA,NA,NA,2022-06-01
