"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-01,2022-03-09,1,31701,31701,8,1,0.00138796883379073,31715.1555,31707,20.748266554884,8.8956,31701,31701,31701,31702,31703,31705,31707,31711,31716,31723,31739,31758,31775,1.01306157355009,1708.33505770243,1680.08309593917,2022-03-09
"Reference: Fixed, Report: Day of Week",2022-03-02,2022-03-09,1,33214,33214,7,1,0.00222797615463359,33247.209,33237,33.723448140385,23.7216,33215,33216,33218,33222,33226,33231,33237,33244,33254,33266,33290,33316,33339.05,1.0167337417476,1261.04437398854,1280.79897172933,2022-03-09
"Reference: Fixed, Report: Day of Week",2022-03-03,2022-03-09,1,31316,31316,6,1,0.00303359305147528,31417.2185,31391,89.5659856789692,65.2344,31323,31327,31334,31348,31362,31376,31391,31413,31436,31469,31531,31597.05,31654,1.03668765957889,62.2661169202259,1551.81297151736,2022-03-09
"Reference: Fixed, Report: Day of Week",2022-03-04,2022-03-09,1,30415,30415,5,1,0.00493177708367582,30544.3385,30504,125.215715489122,77.0952,30424,30429,30438,30455,30471,30487,30504,30529.4,30560,30610,30702,30796,30884.1,1.06051409647061,24.1987306567732,89.4784493040373,2022-03-09
"Reference: Fixed, Report: Day of Week",2022-03-05,2022-03-09,1,28249,28249,4,1,0.00962865942157244,28346.085,28316,102.050447926312,59.304,28254.975,28259,28265,28276,28288,28300,28316,28334,28357,28397,28464,28524.05,28613.2,1.04758604542205,31.297796992089,372.181854412852,2022-03-09
"Reference: Fixed, Report: Day of Week",2022-03-06,2022-03-09,1,35425,35425,3,1,0.0217360621030346,35805.655,35691,377.818516474107,244.629,35449.975,35464,35488,35527,35576,35629,35691,35766,35857.3,36004.2,36276.2,36542.05,36931.175,1.01917467943948,177.095811458214,1749.70363508181,2022-03-09
"Reference: Fixed, Report: Day of Week",2022-03-07,2022-03-09,1,47984,47984,2,1,0.413200233411137,51526.0255,50413.5,3634.84035138268,2404.0359,48169.825,48293.95,48478.9,48846.8,49261,49798.6,50413.5,51094.4,52166.2,53326.4,55869,58952.85,61547.825,1.01388977350955,1435.38963314692,1877.02240709525,2022-03-09
"Reference: Fixed, Report: Day of Week",2022-03-08,2022-03-09,1,29849,29849,1,1,1,47183.042,41899.5,17373.622232827,11590.2255,30743,31173.95,32158,34144,36277.8,38953,41899.5,45666.8,49822.3,56568.4,69979.9,82059.15,92535.9499999999,1.01528519254233,1251.32258448614,1698.3264295376,2022-03-09
"Reference: Fixed, Report: Day of Week",2022-03-09,2022-03-09,1,0,0,0,NA,NA,24040.1875,17352.5,22189.219995447,15675.5298,1823.7,2553.4,4084.9,6950.4,9858.4,13146,17352.5,22238.4,28284.4,37595.6,52851.7,68604.25,81160.6499999999,1.00440164492237,1863.34170278658,1847.72146222197,2022-03-09
"Reference: Week, Report: Day of Week",2022-02-28,2022-03-09,1,31807,31807,9,1,0.000911748986072248,31807,31807,0,0,31807,31807,31807,31807,31807,31807,31807,31807,31807,31807,31807,31807,31807,NA,NA,NA,2022-03-09
"Reference: Week, Report: Day of Week",2022-03-01,2022-03-09,1,31701,31701,8,1,0.00138796883379073,31715.5346385542,31708,18.6693130455582,8.8956,31701,31701,31701,31702,31704,31706,31708,31712,31718,31725,31739,31753,31770.225,NA,NA,NA,2022-03-09
"Reference: Week, Report: Day of Week",2022-03-02,2022-03-09,1,33214,33214,7,1,0.00222797615463359,33248.156124498,33239,32.2275657569159,25.2042,33215,33216,33218,33222,33227,33232,33239,33247,33256,33269,33290,33313,33331.225,NA,NA,NA,2022-03-09
"Reference: Week, Report: Day of Week",2022-03-03,2022-03-09,1,31316,31316,6,1,0.00303359305147528,31412.9904618474,31386,86.9487885055864,59.304,31324,31327,31335,31348,31360,31373,31386,31405,31431,31463,31522,31590.35,31650.35,NA,NA,NA,2022-03-09
"Reference: Week, Report: Day of Week",2022-03-04,2022-03-09,1,30415,30415,5,1,0.00493177708367582,30518.4603413655,30485,105.283031676044,65.2344,30420,30425,30431,30442,30454,30468,30485,30507,30533,30573,30650,30726.45,30809.225,NA,NA,NA,2022-03-09
"Reference: Week, Report: Day of Week",2022-03-05,2022-03-09,1,28249,28249,4,1,0.00962865942157244,28341.5200803213,28311,103.373954084758,59.304,28252,28255,28261,28271,28282,28296,28311,28329,28352,28391,28456,28535.45,28614.9,NA,NA,NA,2022-03-09
"Reference: Week, Report: Day of Week",2022-03-06,2022-03-09,1,35425,35425,3,1,0.0217360621030346,35923.0687751004,35745,538.813585713629,315.7938,35447,35463,35487,35538,35596.3,35669,35745,35842,35978,36193.8,36599,37017.85,37403.5,NA,NA,NA,2022-03-09
"Reference: Week, Report: Day of Week",2022-03-07,2022-03-09,1,47984,47984,2,1,0.413200233411137,52524.0110441767,50854,5067.13850617505,2919.9807,48202.975,48335.65,48545.2,48988.2,49576.5,50144.6,50854,51813.6,53159.9,55023.4,58663.3,62002.7,66308.775,NA,NA,NA,2022-03-09
"Reference: Week, Report: Day of Week",2022-03-08,2022-03-09,1,29849,29849,1,1,1,48834.4894578313,42100,20329.4315549637,12327.0777,30750.875,31303.2,32273.4,34353,36595.8,39264.2,42100,46275.4,51668.1,58523.2,73754.4,88309.2,108022.475,NA,NA,NA,2022-03-09
"Reference: Week, Report: Day of Week",2022-03-09,2022-03-09,1,0,0,0,NA,NA,29306.7545180723,22179,25257.2103837327,18958.0062,2897.425,4239.55,6099.3,9425.4,13569.2,17736.4,22179,27642,35073.2,45256.8,60369.1,80076.65,94608.4499999999,NA,NA,NA,2022-03-09
