"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-06-08,2022-06-12,1,9200,9200,4,1,0,13653.245,11041,7104.27327031588,2257.2585,9274,9326.95,9423.7,9653,9992.1,10421.8,11041,11978.4,13450.7,15620,20772.8,26611.85,33224.45,0.99962671739918,1728.72981017501,1828.64427105678,2022-06-12
"Reference: Fixed, Report: Day of Week",2022-06-09,2022-06-12,1,6067,6067,3,1,0,14185.182,9768,13226.8996982169,4431.4914,6205.975,6315.85,6501,7041,7647.7,8527,9768,11403,14203.7,18119.8,25999.1,35155.6,49287.375,1.00069759002457,1987.34857980396,1754.87195013764,2022-06-12
"Reference: Fixed, Report: Day of Week",2022-06-10,2022-06-12,1,0,0,2,NA,NA,8939.5455,3895,14020.2290361835,4506.3627,164.95,299.85,518.8,1056.6,1781.3,2719.2,3895,5580.4,8289.5,13411.8,22461.6,33732.45,47717.15,0.999556571797462,1901.36350410663,1949.12028111231,2022-06-12
"Reference: Fixed, Report: Day of Week",2022-06-11,2022-06-12,1,0,0,1,NA,NA,8962.822,4540,13159.028917148,5061.5964,297.95,443.95,744.8,1423.8,2181.1,3185.6,4540,6359.79999999999,9124.4,13610.2,21353.9,30785.25,42547.375,0.999912203432246,2041.47827760983,1925.71561904591,2022-06-12
"Reference: Fixed, Report: Day of Week",2022-06-12,2022-06-12,1,0,0,0,NA,NA,8984.596,6108.5,9388.85321352489,5764.3488,631.925,873.8,1347.8,2397.8,3547.5,4672,6108.5,7866.6,10574.5,13898.8,19602.8,25217.8,30867.225,0.999851412616222,2047.92004044393,1985.35798538114,2022-06-12
"Reference: Week, Report: Day of Week",2022-06-03,2022-06-12,1,5493,5493,9,1,0,5493,5493,0,0,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,5493,NA,NA,NA,2022-06-12
"Reference: Week, Report: Day of Week",2022-06-04,2022-06-12,1,6189,6189,8,1,0,6190.3125,6189,3.37380127119378,0,6189,6189,6189,6189,6189,6189,6189,6189,6190,6191,6193,6195,6198,1.0049033102686,1307.10789728601,1719.3015687944,2022-06-12
"Reference: Week, Report: Day of Week",2022-06-05,2022-06-12,1,8245,8245,7,1,0,8257.208,8249,23.6382765881955,5.9304,8245,8245,8245,8245,8246,8247,8249,8252,8256,8262,8277,8294,8313.025,1.00112464128715,1337.64872985539,1638.51102618689,2022-06-12
"Reference: Week, Report: Day of Week",2022-06-06,2022-06-12,1,9678,9678,6,1,0,9800.2485,9721,245.84270187415,54.8562,9678.975,9680,9682,9688,9696,9706.6,9721,9746.4,9783,9847,9977.1,10157.45,10346.225,0.999891758037421,2128.04645096506,1786.1108781924,2022-06-12
"Reference: Week, Report: Day of Week",2022-06-07,2022-06-12,1,9170,9170,5,1,0,10027.057,9520,1465.3245325674,437.367,9181,9188,9203,9250.8,9312,9398,9520,9684.8,9966,10419,11460.7,12491.85,13712.125,0.999979967168306,1922.72628937645,1760.41611854961,2022-06-12
"Reference: Week, Report: Day of Week",2022-06-08,2022-06-12,1,9200,9200,4,1,0,13183.0125,10853.5,6593.00597422995,2057.8488,9245.975,9284.95,9367.9,9595.4,9862.7,10310.6,10853.5,11763.6,13017.9,14992.2,19522,24583.9,30702.875,1.00221983183617,1519.80017316268,1708.03939452364,2022-06-12
"Reference: Week, Report: Day of Week",2022-06-09,2022-06-12,1,6067,6067,3,1,0,14192.019,9769.5,12073.8481499981,4533.7908,6178.95,6252.9,6445,6967,7585.7,8587.6,9769.5,11487.2,14231.8,18428.4,26274.6,37547.65,47015.175,1.00303988824487,1749.85747936731,1618.26377577188,2022-06-12
"Reference: Week, Report: Day of Week",2022-06-10,2022-06-12,1,0,0,2,NA,NA,9227.1985,3797,18282.2423692807,4617.5577,125,231.85,442.9,950.4,1584.4,2604.2,3797,5641.2,8658.7,13314.4,21831.5,33852.3,45551.8,1.00438747652874,1930.35879828362,1887.42025216349,2022-06-12
"Reference: Week, Report: Day of Week",2022-06-11,2022-06-12,1,0,0,1,NA,NA,9810.6575,4771.5,15159.469755266,5370.7185,208.925,378.95,687.3,1366,2229.7,3380.6,4771.5,6694.2,9478.30000000001,14218.2,24374.9,35449.4,47174.65,1.00204273908925,1729.17581196652,1876.67053865423,2022-06-12
"Reference: Week, Report: Day of Week",2022-06-12,2022-06-12,1,0,0,0,NA,NA,9936.029,5849,13761.0403525661,5627.9496,543.85,858.8,1359.6,2298.4,3312.7,4480.2,5849,7949,10485.4,14085.2,22319.2,30618.75,43254.5,1.00893261690164,1710.68005551794,1623.87755476722,2022-06-12
