"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-05-28,2022-06-06,1,4127,4127,9,1,0.0125999515386479,4127,4127,0,0,4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,4127,NA,NA,NA,2022-06-06
"Reference: Fixed, Report: Fixed",2022-05-29,2022-06-06,1,4655,4655,8,1,0.0124597207303974,4658.885,4655,10.4531052182762,0,4655,4655,4655,4655,4655,4655,4655,4655,4656,4659,4666,4677,4690,0.999538932161142,2069.34882854646,1995.79515297741,2022-06-06
"Reference: Fixed, Report: Fixed",2022-05-30,2022-06-06,1,5851,5851,7,1,0.0709280464877799,5867.0495,5854,37.351849084952,4.4478,5851,5851,5851,5851,5851,5852,5854,5857,5862,5871,5896,5929.05,5965,0.999980790665868,2069.83249259248,1714.24165705208,2022-06-06
"Reference: Fixed, Report: Fixed",2022-05-31,2022-06-06,1,5596,5596,6,1,0.367762687634024,5654.898,5612,120.495199666092,23.7216,5596,5596,5596,5597,5600,5604,5612,5623,5642,5679,5750,5842.2,6013.125,1.0012549981183,1986.21185091343,1961.3383970472,2022-06-06
"Reference: Fixed, Report: Fixed",2022-06-01,2022-06-06,1,5520,5520,5,1,1,5717.723,5571,416.052161358988,71.1648,5520,5520,5522,5528,5536,5550,5571,5604.4,5667,5788.4,6052,6391,6729.025,0.99930080257028,2007.95852993743,1962.39448010099,2022-06-06
"Reference: Fixed, Report: Fixed",2022-06-02,2022-06-06,1,4884,4884,4,1,1,5559.1635,5063.5,1412.38467352232,246.8529,4885,4887,4892,4911,4941,4990,5063.5,5179.4,5370.3,5781.4,6628.2,7893.7,9432.05,1.00004300109429,1767.0062730656,1852.54868148017,2022-06-06
"Reference: Fixed, Report: Fixed",2022-06-03,2022-06-06,1,5320,5320,3,1,1,7542.6975,5910,4616.87867052221,801.3453,5327,5337,5356,5422,5531.7,5697.6,5910,6344.2,6909.3,8169.2,11256.2,15570.9,20770.025,0.999502489188452,1833.69894980735,1860.76894508846,2022-06-06
"Reference: Fixed, Report: Fixed",2022-06-04,2022-06-06,1,5629,5629,2,1,1,11755.445,7512.5,12341.1011003946,2543.4003,5647,5672.95,5738.9,5912.8,6232.7,6761.4,7512.5,8587.2,10426.9,13464.4,21935.2,33047.65,45890.375,1.00026114033165,1988.30569515263,1980.69283948104,2022-06-06
"Reference: Fixed, Report: Fixed",2022-06-05,2022-06-06,1,5128,5128,1,1,1,15433.429,9008,18423.6272936218,5066.7855,5182.975,5263,5430.9,5913,6541.1,7520.2,9008,11423.4,14676.2,19909.4,31007.8,47162.45,65510.5249999999,1.00050415852784,1928.26638827441,1882.86555890131,2022-06-06
"Reference: Fixed, Report: Fixed",2022-06-06,2022-06-06,1,0,0,0,NA,NA,11201.831,5374.5,17667.6962486286,6390.006,129.975,230,518,1328.8,2346.3,3595,5374.5,7310.6,10869.8,15661.4,27361,43289.3,64585.6,0.9992782816041,2147.77275858302,1888.8950434283,2022-06-06
