"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-05-04,2022-05-13,1,9755,9755,9,1,0,9755,9755,0,0,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,NA,NA,NA,2022-05-13
"Reference: Fixed, Report: Fixed",2022-05-05,2022-05-13,1,8557,8557,8,1,0.000467453546803786,8562.591,8557,16.294676346544,0,8557,8557,8557,8557,8557,8557,8557,8557,8558,8562,8572,8590,8612.025,0.999442458693664,2193.96054561415,2115.9088147353,2022-05-13
"Reference: Fixed, Report: Fixed",2022-05-06,2022-05-13,1,7468,7468,7,1,0.000401713979646492,7491.6915,7471,60.4318155437594,4.4478,7468,7468,7468,7468,7468,7469,7471,7474,7482,7494.2,7536,7577.05,7655.025,0.999385026672665,2060.38309433843,1944.54102741024,2022-05-13
"Reference: Fixed, Report: Fixed",2022-05-07,2022-05-13,1,6342,6342,6,1,0.0033112582781457,6428.9995,6358,223.358626512989,23.7216,6342,6342,6342,6343,6346,6350,6358,6371,6393.3,6434.2,6577,6735,7005.125,1.00026547808003,2024.26022048762,1971.13657172198,2022-05-13
"Reference: Fixed, Report: Fixed",2022-05-08,2022-05-13,1,7623,7623,5,1,0.00223009313918405,7951.85,7687,976.015529413763,91.9212,7623,7623,7624,7629,7640,7658,7687,7741,7823.3,8003.2,8443.4,9028.1,9831.55,0.999330574711427,2032.90841711945,1995.06030566293,2022-05-13
"Reference: Fixed, Report: Fixed",2022-05-09,2022-05-13,1,8778,8778,4,1,0.0151515151515152,9831.239,9009,2487.45169175975,323.2068,8779,8780,8787,8808.8,8844.7,8901.6,9009,9185,9469.9,10064,11537.2,13555.3,15680.575,1.00060555164945,2000.87675448407,1980.48308246259,2022-05-13
"Reference: Fixed, Report: Fixed",2022-05-10,2022-05-13,1,7872,7872,3,1,0.0523373983739837,11428.2185,8609.5,9768.70813895624,1026.7005,7875,7880,7903,7973,8082.7,8277.6,8609.5,9116.2,10088.3,11856.4,16528,24031.45,32910.3499999999,1.00031606396135,1936.95924636858,1796.28322394811,2022-05-13
"Reference: Fixed, Report: Fixed",2022-05-11,2022-05-13,1,6565,6565,2,1,0.282102056359482,15225.1735,8568,20536.4185069341,2762.8251,6578,6604.95,6666,6868,7180.7,7711.8,8568,9951.4,12322.3,17316.6,28671.9,44501.05,64407.2749999998,1.00285259346951,1634.48425001054,1864.83326703147,2022-05-13
"Reference: Fixed, Report: Fixed",2022-05-12,2022-05-13,1,4054,4054,1,1,1,17895.8595,8542.5,24334.5228319252,6114.9837,4109,4162.95,4335.9,4824.2,5626.2,6743.8,8542.5,11558.2,16062.2,22943.8,41404.3,67309.55,94782.7499999998,1.00133964494255,1916.60680402418,1902.28996874868,2022-05-13
"Reference: Fixed, Report: Fixed",2022-05-13,2022-05-13,1,0,0,0,NA,NA,16519.398,5725,31394.3405603336,7403.3631,93.85,197.95,452.5,1141.6,2223.4,3661.4,5725,8999.6,13662.6,22434.2,39784.4,68448.1499999999,104007.925,0.999952388799133,2104.76242751493,2090.38560558204,2022-05-13
"Reference: Fixed, Report: Day of Week",2022-05-04,2022-05-13,1,9755,9755,9,1,0,9755,9755,0,0,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,NA,NA,NA,2022-05-13
"Reference: Fixed, Report: Day of Week",2022-05-05,2022-05-13,1,8557,8557,8,1,0.000467453546803786,8559.324,8557,5.42436501979116,0,8557,8557,8557,8557,8557,8557,8557,8558,8559,8560,8563,8568,8574,0.999083505465051,1781.91036121565,1678.06047252533,2022-05-13
"Reference: Fixed, Report: Day of Week",2022-05-06,2022-05-13,1,7468,7468,7,1,0.000401713979646492,7471.0755,7468,6.77633817998813,0,7468,7468,7468,7468,7468,7468,7468,7469,7470,7473,7476,7482.05,7489,0.99911195297109,1903.29797060393,1857.03151418962,2022-05-13
"Reference: Fixed, Report: Day of Week",2022-05-07,2022-05-13,1,6342,6342,6,1,0.0033112582781457,6348.374,6343,15.5288343525254,1.4826,6342,6342,6342,6342,6342,6342,6343,6344,6346,6351,6359,6370.05,6385,1.00046945882131,1820.07318519904,1802.18950388806,2022-05-13
"Reference: Fixed, Report: Day of Week",2022-05-08,2022-05-13,1,7623,7623,5,1,0.00223009313918405,7646.508,7632,41.129986310318,13.3434,7623,7623,7623,7624,7626,7628,7632,7637,7644,7658,7685,7717,7758,1.00078568052104,1995.85158030229,1619.87815328844,2022-05-13
"Reference: Fixed, Report: Day of Week",2022-05-09,2022-05-13,1,8778,8778,4,1,0.0151515151515152,8952.471,8846,329.041330622201,87.4734,8778,8780,8783,8792,8805,8821.6,8846,8882,8938,9029,9211.1,9465.05,9775.1,1.00015055886321,2156.17369637357,1924.18668878587,2022-05-13
"Reference: Fixed, Report: Day of Week",2022-05-10,2022-05-13,1,7872,7872,3,1,0.0523373983739837,9000.5675,8325,2351.81385437848,564.1293,7879,7889,7912,7972.8,8052,8150.6,8325,8521.4,8817.9,9438.4,10640.5,12008.4,14210.8,1.00007140755159,1939.66020253654,2030.59581896136,2022-05-13
"Reference: Fixed, Report: Day of Week",2022-05-11,2022-05-13,1,6565,6565,2,1,0.282102056359482,11261.6885,8285,8974.45376921045,2194.248,6602.975,6636.95,6713,6939,7238.4,7678.2,8285,9252,10754.3,13362,17995,24482.35,31750,0.999491222652388,2149.3484335353,1966.40482734317,2022-05-13
"Reference: Fixed, Report: Day of Week",2022-05-12,2022-05-13,1,4054,4054,1,1,1,13749.937,8302,14840.4191083233,5436.6942,4146.9,4245.95,4435.9,4888,5702.2,6821.2,8302,10500.6,13899,18684.2,29363.5,41392.55,55761.4,1.00147882323178,2013.45076737267,1948.17170336212,2022-05-13
"Reference: Fixed, Report: Day of Week",2022-05-13,2022-05-13,1,0,0,0,NA,NA,11899.74,5135,19251.8655380913,6458.9469,96,196,471.9,1063,2032.1,3243.2,5135,7281.2,11272.9,17332.2,29359.3,45838.45,69699.5499999998,1.00074413380333,2171.62681445677,2018.86246755982,2022-05-13
"Reference: Week, Report: Day of Week",2022-05-04,2022-05-13,1,9755,9755,9,1,0,9755,9755,0,0,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,9755,NA,NA,NA,2022-05-13
"Reference: Week, Report: Day of Week",2022-05-05,2022-05-13,1,8557,8557,8,1,0.000467453546803786,8558.064,8557,2.69639375270653,0,8557,8557,8557,8557,8557,8557,8557,8557,8558,8558,8560,8563,8566,1.00223463081048,1457.87741685551,1778.10024968994,2022-05-13
"Reference: Week, Report: Day of Week",2022-05-06,2022-05-13,1,7468,7468,7,1,0.000401713979646492,7469.5575,7468,4.01656073401922,0,7468,7468,7468,7468,7468,7468,7468,7468,7469,7470,7472,7476,7480.025,1.00024790159036,1987.15582631838,1883.92326176329,2022-05-13
