"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-05,2022-04-06,1,26565,26565,1,1,1,52140.98,44272.5,25758.1234383666,16453.8948,28329.825,29030.25,30445.6,33244.2,36257.7,39900,44272.5,48732.8,55529,66270.2,82958.2000000001,104933.1,125247.6,1.00005071899056,1720.72061275646,1776.2374733639,2022-04-06
"Reference: Fixed, Report: Day of Week",2022-04-06,2022-04-06,1,0,0,0,NA,NA,40256.957,29781.5,35240.6131319265,25963.2912,3733.7,5612.7,8133.9,12941.6,18393.5,23451.6,29781.5,38088.2,48438.3,61365.8,85852.7,109260.95,129665.25,1.00192927583569,2132.69538845443,1920.04593005791,2022-04-06
"Reference: Week, Report: Day of Week",2022-03-28,2022-04-06,1,78660,78660,9,1,0.000432240020340707,78660,78660,0,0,78660,78660,78660,78660,78660,78660,78660,78660,78660,78660,78660,78660,78660,NA,NA,NA,2022-04-06
"Reference: Week, Report: Day of Week",2022-03-29,2022-04-06,1,67138,67138,8,1,0.000491524918823915,67176.454954955,67156,55.1142912557524,25.2042,67138,67138,67138,67140,67143,67149,67156,67166,67178,67201,67240,67284.15,67340,NA,NA,NA,2022-04-06
"Reference: Week, Report: Day of Week",2022-03-30,2022-04-06,1,62427,62427,7,1,0.000432505166033928,62521.6091091091,62490,102.410104977533,68.1996,62428,62431,62435,62445,62458,62472,62490,62510,62539,62580,62648,62727,62796.15,NA,NA,NA,2022-04-06
"Reference: Week, Report: Day of Week",2022-03-31,2022-04-06,1,45522,45522,6,1,0.00186722903211634,45720.1771771772,45672,177.189731477451,131.2101,45535,45543,45558.7,45583,45611,45639,45672,45709,45755.9,45828,45955,46050.3,46190.075,NA,NA,NA,2022-04-06
"Reference: Week, Report: Day of Week",2022-04-01,2022-04-06,1,39985,39985,5,1,0.00900337626609979,40160.8013013013,40109,173.359159422113,112.6776,39996,40003,40014,40037,40058,40081,40109,40146,40192,40262.6,40367.3,40475,40590.075,NA,NA,NA,2022-04-06
"Reference: Week, Report: Day of Week",2022-04-02,2022-04-06,1,31222,31222,4,1,0.018032156812504,31408.5455455455,31344,194.112036983879,120.8319,31228,31235.85,31245,31265,31287,31316,31344,31380,31433.9,31516.8,31666.6,31799.15,31935.3,NA,NA,NA,2022-04-06
"Reference: Week, Report: Day of Week",2022-04-03,2022-04-06,1,34897,34897,3,1,0.0415508496432358,35624.1256256256,35367,786.515642576809,463.3125,34925,34946,34985,35062,35146.2,35246,35367,35503.4,35703.9,36019.6,36604.6,37228.45,37897.65,NA,NA,NA,2022-04-06
"Reference: Week, Report: Day of Week",2022-04-04,2022-04-06,1,41880,41880,2,1,0.310100286532951,49885.6526526527,46801,9094.03937250293,4984.5012,42247.85,42464.85,42849.5,43635.6,44518.2,45615.4,46801,48532.6,50732,54482.8,60855.1,67408.5,73346.15,NA,NA,NA,2022-04-06
"Reference: Week, Report: Day of Week",2022-04-05,2022-04-06,1,26565,26565,1,1,1,59782.8793793794,47884,36401.7872280202,21406.5201,28093.75,29161.1,30899.8,34026.6,37949.5,42665.6,47884,55638.8,64135.1,78709.2,103550,125781.25,152806.6,NA,NA,NA,2022-04-06
"Reference: Week, Report: Day of Week",2022-04-06,2022-04-06,1,0,0,0,NA,NA,57468.4634634635,41320.5,55851.9522170721,37468.2672,3713.425,5993.65,8878.4,16586.6,24232.6,31912.6,41320.5,52939.6,68284.7,88635.6,125364.8,163221.9,196626.9,NA,NA,NA,2022-04-06
