"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Week, Report: Day of Week",2022-05-30,2022-06-08,1,5869,5869,9,1,0.00153348100187425,5869,5869,0,0,5869,5869,5869,5869,5869,5869,5869,5869,5869,5869,5869,5869,5869,NA,NA,NA,2022-06-08
"Reference: Week, Report: Day of Week",2022-05-31,2022-06-08,1,5647,5647,8,1,0.00177085177970604,5651.2985,5648,7.62078972075624,1.4826,5647,5647,5647,5647,5647,5648,5648,5649,5651,5653,5659,5665,5674.025,1.00210366741355,1883.33300098072,1740.34587391695,2022-06-08
"Reference: Week, Report: Day of Week",2022-06-01,2022-06-08,1,5639,5639,7,1,0.00461074658627416,5652.2285,5646,17.2022453875413,8.8956,5639,5639,5639,5641,5642,5644,5646,5650,5654,5660,5672,5685,5698,1.002066079237,1875.31960950713,1924.3074665578,2022-06-08
"Reference: Week, Report: Day of Week",2022-06-02,2022-06-08,1,4997,4997,6,1,0.0054032419451671,5018.6985,5009,27.8867429608853,13.3434,4997,4998,4999,5001,5004,5007,5009,5014,5020,5030,5051,5070.05,5094.025,1.00441522086124,1557.72079127391,1720.38265148813,2022-06-08
"Reference: Week, Report: Day of Week",2022-06-03,2022-06-08,1,5474,5474,5,1,0.00657654366094264,5509.3005,5495,43.3904317163619,22.239,5475,5476,5478,5481,5485,5489,5495,5502,5512,5527,5556,5590.05,5624.025,1.00014763041355,1753.01215239844,1890.00443259224,2022-06-08
"Reference: Week, Report: Day of Week",2022-06-04,2022-06-08,1,6168,6168,4,1,0.0197795071335927,6209.5665,6182,76.8729946496375,19.2738,6168,6168,6168,6170,6172,6176,6182,6191,6205,6228,6274,6346.05,6418.05,1.39033649842863,4.32980837781383,14.7986026306583,2022-06-08
"Reference: Week, Report: Day of Week",2022-06-05,2022-06-08,1,8156,8156,3,1,0.0369053457577244,8433.427,8285.5,416.418858847678,153.4491,8160,8163,8170,8190.8,8216,8243,8285.5,8345,8427.3,8573.6,8848.2,9214.05,9619.425,1.14225418052243,9.51467858724744,100.658731642867,2022-06-08
"Reference: Week, Report: Day of Week",2022-06-06,2022-06-08,1,9206,9206,2,1,0.271887899196176,11290.338,10355,2887.05747140191,1280.9664,9254,9284,9371.9,9544,9746.7,10014.8,10355,10804.8,11381.9,12318.6,14245.8,16351.05,18920.725,1.03020101853389,120.60071848416,1472.96730193346,2022-06-08
"Reference: Week, Report: Day of Week",2022-06-07,2022-06-08,1,6200,6200,1,1,1,12305.253,10152,7040.02211507047,3693.1566,6495.875,6697.95,7075.6,7737.8,8450,9129.4,10152,11181.8,12856.1,15401.4,19981.4,25600.9,30067.2,1.0054601076801,1979.08920271131,1648.68426130604,2022-06-08
"Reference: Week, Report: Day of Week",2022-06-08,2022-06-08,1,0,0,0,NA,NA,7502.688,5011.5,7873.24730471593,4607.9208,474.775,659.95,1129.4,1998,2907.9,3957.6,5011.5,6455,8497.6,11627.4,16988.3,22818.9,28575.1,1.00155836510717,1866.87385255527,1884.18701955979,2022-06-08
