"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-05-25,2022-06-03,1,5139,5139,9,1,0,5139,5139,0,0,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,NA,NA,NA,2022-06-03
"Reference: Fixed, Report: Fixed",2022-05-26,2022-06-03,1,4772,4772,8,1,0,4773.698,4772,4.6702999744048,0,4772,4772,4772,4772,4772,4772,4772,4772,4773,4774,4777,4781,4786,0.999575011218344,2123.09078593758,1989.97058484013,2022-06-03
"Reference: Fixed, Report: Fixed",2022-05-27,2022-06-03,1,4420,4420,7,1,0,4427.856,4422,17.3854649404495,2.9652,4420,4420,4420,4420,4420,4421,4422,4423,4426,4430,4442.1,4458,4477,1.00078329115085,2111.08092494354,1921.46697057363,2022-06-03
"Reference: Fixed, Report: Fixed",2022-05-28,2022-06-03,1,4075,4075,6,1,0,4100.707,4083,48.6897576215843,11.8608,4075,4075,4075,4076,4077,4079,4083,4089,4096,4111.2,4146,4184,4245.025,1.00041926137339,1994.66856483806,1967.41310009212,2022-06-03
"Reference: Fixed, Report: Fixed",2022-05-29,2022-06-03,1,4597,4597,5,1,0,4689.5225,4626,182.363740257295,38.5476,4597,4597,4598,4602,4607,4614,4626,4644,4672,4720,4836,4986.1,5208.7,0.999410176150637,2024.30789844722,1963.93993619433,2022-06-03
"Reference: Fixed, Report: Fixed",2022-05-30,2022-06-03,1,5436,5436,4,1,0,5770.761,5537,669.655479414269,136.3992,5437,5438,5442,5454,5472,5498,5537,5606.4,5711,5884.2,6274.5,6822.6,7591.15,1.00012958215485,1962.57453333809,2006.37683316327,2022-06-03
"Reference: Fixed, Report: Fixed",2022-05-31,2022-06-03,1,3538,3538,3,1,0,4560.7645,3902.5,1913.15855089435,470.7255,3543,3548,3562,3607,3666.7,3757.6,3902.5,4081,4355.2,4961.4,6365.1,7840.8,9729.375,0.999482456821881,2229.46164336275,1847.79900392799,2022-06-03
"Reference: Fixed, Report: Fixed",2022-06-01,2022-06-03,1,0,0,2,NA,NA,2633.594,817,5444.47667267329,1052.646,16.975,33.95,69,167.8,308.7,521,817,1320,2087.7,3697.4,6757.00000000001,11139.35,17337.625,0.999564187376708,2023.6181626049,1974.0734018462,2022-06-03
"Reference: Fixed, Report: Fixed",2022-06-02,2022-06-03,1,0,0,1,NA,NA,5090.7135,2026.5,8885.73809872862,2519.6787,46.975,97.9,199.9,446.4,851.4,1314,2026.5,3043.8,4515.9,7208,13023.3,20737.75,28552.925,1.00046726083636,1842.6013901067,1714.75751005526,2022-06-03
"Reference: Fixed, Report: Fixed",2022-06-03,2022-06-03,1,0,0,0,NA,NA,5985.073,2761,9051.57985672238,3312.1284,99,161.9,318.8,725.6,1217.7,1845.6,2761,4165.2,5781.4,8953.4,14731.2,23168.2,32476.1499999999,1.00044655944277,1863.02874911926,1919.79134230883,2022-06-03
"Reference: Fixed, Report: Day of Week",2022-05-25,2022-06-03,1,5139,5139,9,1,0,5139,5139,0,0,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,NA,NA,NA,2022-06-03
"Reference: Fixed, Report: Day of Week",2022-05-26,2022-06-03,1,4772,4772,8,1,0,4772.586,4772,1.21216280644749,0,4772,4772,4772,4772,4772,4772,4772,4772,4772,4773,4774,4775,4776,1.00087710000089,2020.41724726947,2077.2116268617,2022-06-03
"Reference: Fixed, Report: Day of Week",2022-05-27,2022-06-03,1,4420,4420,7,1,0,4420.762,4420,1.52233858171521,0,4420,4420,4420,4420,4420,4420,4420,4420,4421,4421,4422,4424,4425,1.00039312469572,1997.91715928263,1948.08261473545,2022-06-03
"Reference: Fixed, Report: Day of Week",2022-05-28,2022-06-03,1,4075,4075,6,1,0,4076.634,4075,3.42489546621167,0,4075,4075,4075,4075,4075,4075,4075,4076,4077,4078,4080,4082,4086,0.99986272867945,1734.27683816496,1744.8330089367,2022-06-03
"Reference: Fixed, Report: Day of Week",2022-05-29,2022-06-03,1,4597,4597,5,1,0,4605.6025,4601,12.6126933589493,5.9304,4597,4597,4597,4598,4599,4600,4601,4603,4606,4610,4619,4629,4642.025,1.00090172629392,1739.91832489724,1764.77071763651,2022-06-03
"Reference: Fixed, Report: Day of Week",2022-05-30,2022-06-03,1,5436,5436,4,1,0,5492.19,5463,89.044766186411,32.6172,5436,5437,5439,5443,5447.7,5455,5463,5474,5491,5519,5576,5648.1,5732.025,1.00009102533563,2000.3402584187,2045.44725142869,2022-06-03
"Reference: Fixed, Report: Day of Week",2022-05-31,2022-06-03,1,3538,3538,3,1,0,3876.9425,3704,523.476745563089,194.2206,3544,3548,3560,3584,3614.7,3654,3704,3777.4,3884,4043.2,4327.4,4707.75,5240.525,1.00030648953802,1987.84871681529,1929.24283927365,2022-06-03
"Reference: Fixed, Report: Day of Week",2022-06-01,2022-06-03,1,0,0,2,NA,NA,1250.5515,547.5,2008.93572463646,635.2941,20.975,42,82,170.8,271,394.6,547.5,811.4,1190.3,1748.2,3117.3,4902.55,6638.8,0.999488151080919,1949.55960413806,1926.17261044903,2022-06-03
"Reference: Fixed, Report: Day of Week",2022-06-02,2022-06-03,1,0,0,1,NA,NA,2600.5095,1260,3750.53963673137,1478.8935,49.975,86.95,170,327.8,545.7,839.2,1260,1785.4,2576.6,3977.2,6739.1,9851.4,13053.4,1.00072395118371,1910.40716527811,1922.39067773924,2022-06-03
"Reference: Fixed, Report: Day of Week",2022-06-03,2022-06-03,1,0,0,0,NA,NA,3248.6875,1593,4943.50218952037,1821.3741,71.95,115.95,215,448.8,734.7,1113,1593,2281.4,3206.6,4664.2,7826.1,11976.55,16340.275,1.00058538573195,2052.35666299993,1915.39575166188,2022-06-03
"Reference: Week, Report: Day of Week",2022-05-25,2022-06-03,1,5139,5139,9,1,0,5139,5139,0,0,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,5139,NA,NA,NA,2022-06-03
"Reference: Week, Report: Day of Week",2022-05-26,2022-06-03,1,4772,4772,8,1,0,4772.68304914744,4772,1.38403321795801,0,4772,4772,4772,4772,4772,4772,4772,4772,4773,4773,4774,4775,4777,NA,NA,NA,2022-06-03
"Reference: Week, Report: Day of Week",2022-05-27,2022-06-03,1,4420,4420,7,1,0,4421.06018054162,4420,2.17507413291948,0,4420,4420,4420,4420,4420,4420,4420,4421,4421,4422,4423,4425,4427,NA,NA,NA,2022-06-03
"Reference: Week, Report: Day of Week",2022-05-28,2022-06-03,1,4075,4075,6,1,0,4075.00351053159,4075,0.0806876687544625,0,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,4075,NA,NA,NA,2022-06-03
"Reference: Week, Report: Day of Week",2022-05-29,2022-06-03,1,4597,4597,5,1,0,4597.03259779338,4597,0.315895293003301,0,4597,4597,4597,4597,4597,4597,4597,4597,4597,4597,4597,4597,4597,NA,NA,NA,2022-06-03
"Reference: Week, Report: Day of Week",2022-05-30,2022-06-03,1,5436,5436,4,1,0,5436.94633901705,5436,4.23940243465072,0,5436,5436,5436,5436,5436,5436,5436,5436,5436,5437,5438,5440,5444,NA,NA,NA,2022-06-03
"Reference: Week, Report: Day of Week",2022-05-31,2022-06-03,1,3538,3538,3,1,0,3566.77983951856,3545,61.8440504640229,10.3782,3538,3538,3538,3539,3540,3542,3545,3550,3558,3575,3615.7,3668,3741.175,NA,NA,NA,2022-06-03
"Reference: Week, Report: Day of Week",2022-06-01,2022-06-03,1,0,0,2,NA,NA,537.823971915747,183,990.626540582901,244.629,2,4,11,32,61,112,183,296.6,472.1,735.4,1384.3,2248.4,3445.47499999999,NA,NA,NA,2022-06-03
"Reference: Week, Report: Day of Week",2022-06-02,2022-06-03,1,0,0,1,NA,NA,3242.07723169509,1225.5,5325.59377146045,1630.86,14,30,78,208,415,712,1225.5,1920,3031.5,4845.4,8648.8,13431.2,18462.875,NA,NA,NA,2022-06-03
"Reference: Week, Report: Day of Week",2022-06-03,2022-06-03,1,0,0,0,NA,NA,3965.11935807422,1695,5866.25783059943,2172.7503,30,63,147.3,360.6,639.8,1086.4,1695,2655.4,3952.9,6115,10782.1,15394.35,21126.275,NA,NA,NA,2022-06-03
