"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-06-11,2022-06-20,1,8426,8426,9,1,0.00201756468075006,8426,8426,0,0,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,NA,NA,NA,2022-06-20
"Reference: Fixed, Report: Fixed",2022-06-12,2022-06-20,1,10675,10675,8,1,0.00159250585480094,10679.892,10675,16.3448130138044,0,10675,10675,10675,10675,10675,10675,10675,10675,10676,10679,10687,10702,10723,1.00009313277516,1958.99286817041,1893.24864010998,2022-06-20
"Reference: Fixed, Report: Fixed",2022-06-13,2022-06-20,1,12859,12859,7,1,0.003577261062291,12879.045,12862,47.5332692000079,4.4478,12859,12859,12859,12859,12859,12860,12862,12865,12871,12883,12914.1,12961.05,13015,0.999693866770273,1833.91100328072,1805.31185291264,2022-06-20
"Reference: Fixed, Report: Fixed",2022-06-14,2022-06-20,1,12517,12517,6,1,0.0158983782056403,12588.726,12533,176.398707977377,23.7216,12517,12517,12517,12518,12521,12526,12533,12546,12568,12605,12711,12838,12984.275,0.999564048237011,2045.26623422274,1885.82344289805,2022-06-20
"Reference: Fixed, Report: Fixed",2022-06-15,2022-06-20,1,12238,12238,5,1,0.0524595522144141,12471.4535,12304.5,477.158866762229,92.6625,12238,12239,12240,12246.8,12258,12277,12304.5,12345,12413,12524,12839.2,13396.2,13874.525,1.00072189432116,1927.75098440036,1720.363013731,2022-06-20
"Reference: Fixed, Report: Fixed",2022-06-16,2022-06-20,1,11572,11572,4,1,0.322243346007605,12482.008,11829.5,2401.22741894531,349.1523,11573.975,11576,11584,11611,11653.7,11723,11829.5,11965,12208.6,12641.2,13709.8,15456.9,17114.275,1.00071015215624,1773.90284220699,1914.86072754079,2022-06-20
"Reference: Fixed, Report: Fixed",2022-06-17,2022-06-20,1,11096,11096,3,1,1,13589.384,11784,5766.40723750572,937.0032,11102,11113.95,11135,11207.8,11324.7,11507,11784,12200.2,12945.2,14245,17516.1,21841.4,27528.975,0.999288943640753,2000.7862968027,1964.55055810329,2022-06-20
"Reference: Fixed, Report: Fixed",2022-06-18,2022-06-20,1,10860,10860,2,1,1,17474.0935,12733.5,15290.5234626104,2526.3504,10881,10905,10974.9,11191.6,11529,12024.8,12733.5,13953.8,15983.7,19691.6,27725.1,36615.5,52100.925,0.999977400560074,1763.21063629067,1833.75022513669,2022-06-20
"Reference: Fixed, Report: Fixed",2022-06-19,2022-06-20,1,9736,9736,1,1,1,20714.1555,14158.5,18468.0460387818,5627.9496,9810.975,9888.95,10080.9,10641.4,11522.4,12660.6,14158.5,16282.6,19927,25928.4,39173.6,53035.35,66919.8,1.00010191947599,1902.66278209869,1978.68284222569,2022-06-20
"Reference: Fixed, Report: Fixed",2022-06-20,2022-06-20,1,0,0,0,NA,NA,13172.4295,5843,22401.0084901934,7252.8792,176,322.95,671.8,1359.2,2457.4,4009.6,5843,8826.39999999999,12753,18548.2,33154.1,48628.9,65433.75,1.00024529044592,1910.7321916706,1640.23173111778,2022-06-20
"Reference: Fixed, Report: Day of Week",2022-06-11,2022-06-20,1,8426,8426,9,1,0.00201756468075006,8426,8426,0,0,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,NA,NA,NA,2022-06-20
"Reference: Fixed, Report: Day of Week",2022-06-12,2022-06-20,1,10675,10675,8,1,0.00159250585480094,10677.863,10676,5.09972887684322,1.4826,10675,10675,10675,10675,10675,10675,10676,10677,10678,10679.2,10683,10687,10692,1.00188686755545,1768.07310916825,1571.31970048763,2022-06-20
"Reference: Fixed, Report: Day of Week",2022-06-13,2022-06-20,1,12859,12859,7,1,0.003577261062291,12883.287,12871,34.3849791972774,14.826,12859,12859,12860,12862,12864,12867,12871,12876,12884,12897,12921,12949.1,12976.05,1.00139919945347,2005.05650872724,1773.02169622263,2022-06-20
"Reference: Fixed, Report: Day of Week",2022-06-14,2022-06-20,1,12517,12517,6,1,0.0158983782056403,12639.332,12575,183.276790584579,66.717,12519,12521,12525,12534,12546,12558.6,12575,12598.4,12639,12698,12827.4,12964.05,13129.05,1.00171743044378,2003.34824412223,1962.64967908402,2022-06-20
"Reference: Fixed, Report: Day of Week",2022-06-15,2022-06-20,1,12238,12238,5,1,0.0524595522144141,12633.2375,12432,566.179344040878,217.9422,12246,12253,12267,12297,12332,12376,12432,12511.8,12622.3,12798.2,13236,13756.2,14270.725,0.999845895206822,2011.43704589021,1831.52214046763,2022-06-20
"Reference: Fixed, Report: Day of Week",2022-06-16,2022-06-20,1,11572,11572,4,1,0.322243346007605,12372.2565,11938.5,1594.17440128695,414.3867,11594,11606,11630,11686,11750,11838.6,11938.5,12091.8,12326.3,12655,13457.1,14422.05,15532.025,1.00016967661552,1900.48629620925,1859.6001996008,2022-06-20
"Reference: Fixed, Report: Day of Week",2022-06-17,2022-06-20,1,11096,11096,3,1,1,12120.557,11604,1572.31073400684,557.4576,11118,11134.95,11168.9,11250.8,11334.7,11446.6,11604,11806,12069.3,12546,13555.2,14568.2,16480.2,0.999711129237456,2130.11382065422,1858.7467222734,2022-06-20
"Reference: Fixed, Report: Day of Week",2022-06-18,2022-06-20,1,10860,10860,2,1,1,12639.157,11755.5,2848.12824563832,976.2921,10906.975,10948.95,11008,11142,11321.7,11512.2,11755.5,12125,12584.9,13471.2,15092,16977.4,18775.525,0.999773946326949,2015.42689373668,2051.7330645708,2022-06-20
"Reference: Fixed, Report: Day of Week",2022-06-19,2022-06-20,1,9736,9736,1,1,1,16368.801,13644,8729.44465423687,4058.6175,10039.975,10164.7,10492.9,11033.2,11747.7,12527.2,13644,14963.4,16817.4,19745.2,24766.7,31083.55,39109.925,0.999818738675801,1941.98759923117,1768.36723112129,2022-06-20
"Reference: Fixed, Report: Day of Week",2022-06-20,2022-06-20,1,0,0,0,NA,NA,12006.261,7867.5,14016.178985428,6825.8904,859.95,1293.65,2041.3,3422.4,4726.7,6239.6,7867.5,9883.8,12960.5,16781.2,25307.6,36876.5,48477.1249999999,1.00022546376087,1940.42672699102,1865.82242947912,2022-06-20
"Reference: Week, Report: Day of Week",2022-06-11,2022-06-20,1,8426,8426,9,1,0.00201756468075006,8426,8426,0,0,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,8426,NA,NA,NA,2022-06-20
"Reference: Week, Report: Day of Week",2022-06-12,2022-06-20,1,10675,10675,8,1,0.00159250585480094,10677.1316239316,10676,4.14511471189765,1.4826,10675,10675,10675,10675,10675,10675,10676,10676,10677,10678,10681,10684,10689.55,NA,NA,NA,2022-06-20
"Reference: Week, Report: Day of Week",2022-06-13,2022-06-20,1,12859,12859,7,1,0.003577261062291,12877.9418803419,12867,32.2727104917379,10.3782,12859,12859,12860,12861,12863,12865,12867,12871,12876,12885,12904.1,12930.55,12968,NA,NA,NA,2022-06-20
"Reference: Week, Report: Day of Week",2022-06-14,2022-06-20,1,12517,12517,6,1,0.0158983782056403,12623.0854700855,12566,181.058548520344,56.3388,12518,12520,12522,12529,12537,12549.6,12566,12586,12612,12666.2,12789,12927.75,13111.65,NA,NA,NA,2022-06-20
"Reference: Week, Report: Day of Week",2022-06-15,2022-06-20,1,12238,12238,5,1,0.0524595522144141,12580.4658119658,12396,516.044594206732,183.1011,12246,12251,12259,12284.8,12312,12345,12396,12473,12573.3,12743.4,13105.2,13523.65,14012.65,NA,NA,NA,2022-06-20
"Reference: Week, Report: Day of Week",2022-06-16,2022-06-20,1,11572,11572,4,1,0.322243346007605,12269.0068376068,11934,1003.88464465048,406.9737,11590.225,11603,11622,11674,11742.7,11821,11934,12076.4,12279,12606,13267.8,14158.75,15001.075,NA,NA,NA,2022-06-20
"Reference: Week, Report: Day of Week",2022-06-17,2022-06-20,1,11096,11096,3,1,1,12047.5128205128,11544,1599.79550401565,504.084,11123,11137.9,11168,11222.6,11303.4,11409,11544,11698.8,11970.2,12418.8,13417,14573.3,15950.6,NA,NA,NA,2022-06-20
"Reference: Week, Report: Day of Week",2022-06-18,2022-06-20,1,10860,10860,2,1,1,12610.3427350427,11647.5,3162.19216357144,977.7747,10868,10881,10918,11024.2,11172.7,11381.2,11647.5,11971.6,12506.6,13318,15137.7,17314.65,19478.775,NA,NA,NA,2022-06-20
"Reference: Week, Report: Day of Week",2022-06-19,2022-06-20,1,9736,9736,1,1,1,16138.4,13065,11756.8325327625,3558.24,9940.25,10042.9,10264,10811.4,11432,12183.8,13065,14300.4,15891,19106.4,23682.1,30730.6,38760.475,NA,NA,NA,2022-06-20
"Reference: Week, Report: Day of Week",2022-06-20,2022-06-20,1,0,0,0,NA,NA,10885.0282051282,7133,11884.5676086199,6304.0152,647.35,1211.35,1845.5,2967.6,4014.9,5408.2,7133,9325.6,11720.2,16707.8,24562.1,31709.55,41826.5499999999,NA,NA,NA,2022-06-20
