"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-05-03,2022-05-09,1,11069,11069,6,1,0.0222242298310597,11575.252,11199,1145.63419526072,173.4642,11070,11072,11078,11093,11116,11149,11199,11280,11424.3,11710,12331.5,13210.5,14314.85,1.00034288415723,1999.00895928449,1850.94216674594,2022-05-09
"Reference: Fixed, Report: Day of Week",2022-05-04,2022-05-09,1,9701,9701,5,1,0.0599938150706113,12095.668,10369,5375.72740299689,901.4208,9708.975,9717,9742.9,9812.8,9917.4,10097,10369,10781,11500.3,12758.4,15816.6,20727.4,25758.85,1.00091338718946,1930.57350739236,1953.87323868783,2022-05-09
"Reference: Fixed, Report: Day of Week",2022-05-05,2022-05-09,1,8453,8453,4,1,0.332071453921685,14222.4415,10134.5,10901.638718374,2266.8954,8478,8505,8567,8744.8,9016.8,9460.4,10134.5,11203.6,12951.9,15794.2,24876.5,34837.9,45727.8749999998,1.00064252779352,1887.22001258085,1666.68098693378,2022-05-09
"Reference: Fixed, Report: Day of Week",2022-05-06,2022-05-09,1,7184,7184,3,1,1,15181.671,9478.5,17295.9438573822,3064.5342,7215.975,7248,7328,7572.8,7973.1,8537.2,9478.5,10864,13044,17595.4,27998.6,42886.25,55848.075,0.999828204034507,2112.04606106863,1851.17984602098,2022-05-09
"Reference: Fixed, Report: Day of Week",2022-05-07,2022-05-09,1,5857,5857,2,1,1,17543.9095,9379.5,23631.3379916785,4687.2399,5916,5991.95,6116.9,6481.4,7102.7,7997,9379.5,11382.8,14832.7,21092.4,36942.7,56980.05,79958.3499999999,0.9992583693814,1933.26352717324,1757.18473581924,2022-05-09
"Reference: Fixed, Report: Day of Week",2022-05-08,2022-05-09,1,4850,4850,1,1,1,21702.4195,11103.5,31184.0402585352,7951.1838,5054.975,5142.95,5438.3,6213.8,7357.3,8984.8,11103.5,14836.2,19830.8,29118,46149.3,66247.05,100996.325,1.00148455073685,2013.3094070948,1707.88187780755,2022-05-09
"Reference: Fixed, Report: Day of Week",2022-05-09,2022-05-09,1,0,0,0,NA,NA,18298.9555,9160,28547.6954977917,10410.8172,387.65,729,1266,2694.2,4542.5,6734.4,9160,13151.8,18125.3,26854.4,42750.2,61799.7,87522.2249999999,0.999739289281502,1978.8723444276,1656.64264989399,2022-05-09
"Reference: Week, Report: Day of Week",2022-04-30,2022-05-09,1,6854,6854,9,1,0.00189670265538372,6854,6854,0,0,6854,6854,6854,6854,6854,6854,6854,6854,6854,6854,6854,6854,6854,NA,NA,NA,2022-05-09
"Reference: Week, Report: Day of Week",2022-05-01,2022-05-09,1,7680,7680,8,1,0.00247395833333333,7688.678,7681,22.5330465115693,1.4826,7680,7680,7680,7680,7680,7680,7681,7683,7685,7690,7703,7722,7743.05,1.00223011372222,1724.65017823957,1792.30326376799,2022-05-09
"Reference: Week, Report: Day of Week",2022-05-02,2022-05-09,1,10284,10284,7,1,0.0058343057176196,10348.403,10300,160.049944027768,23.7216,10284,10284,10284,10285,10288,10292,10300,10310,10329.3,10364,10439,10577.1,10735.1,1.00277426132483,1850.72191157457,2015.44382297993,2022-05-09
"Reference: Week, Report: Day of Week",2022-05-03,2022-05-09,1,11069,11069,6,1,0.0222242298310597,11561.833,11187.5,1065.94203609913,165.3099,11069,11070.95,11074,11087,11106,11140,11187.5,11277,11421,11686.8,12377.4,13459.1,14494.175,1.00731626036341,1818.49482947066,1886.09186476431,2022-05-09
"Reference: Week, Report: Day of Week",2022-05-04,2022-05-09,1,9701,9701,5,1,0.0599938150706113,11845.8075,10282,4354.93831659122,797.6388,9707,9714,9733,9799.8,9893,10029,10282,10685.6,11308,12626.4,15272.5,19046.1,24215.8,1.00178689070088,2097.69079305911,1606.40852360617,2022-05-09
"Reference: Week, Report: Day of Week",2022-05-05,2022-05-09,1,8453,8453,4,1,0.332071453921685,13515.297,9944,9848.77920920897,2022.2664,8468,8486,8535,8690,8939.7,9334.6,9944,10865.4,12308.9,14949,21728.1,31847.75,43700.725,1.00381054317937,2071.62533951443,1745.2203139978,2022-05-09
"Reference: Week, Report: Day of Week",2022-05-06,2022-05-09,1,7184,7184,3,1,1,15422.868,9415.5,22453.3598950996,3014.8671,7212,7236.95,7324.9,7556,7915.4,8521.2,9415.5,10895.2,13611,18136.8,28075.4,40483.6,58631.45,1.0006591780126,2216.15428039371,2144.02106452696,2022-05-09
"Reference: Week, Report: Day of Week",2022-05-07,2022-05-09,1,5857,5857,2,1,1,18268.6525,9984.5,23844.5824461608,5418.903,5910,5975,6134,6604,7298.7,8287.2,9984.5,12036.2,15975.5,22633.4,37976,57160.8,85021.7499999999,1.00326221068693,2002.08877184538,1829.73871330893,2022-05-09
"Reference: Week, Report: Day of Week",2022-05-08,2022-05-09,1,4850,4850,1,1,1,22454.4565,10916.5,31359.029090341,7925.2383,4989.775,5101,5384.6,6155.6,7228.9,8845.8,10916.5,14645.4,20835,30433.6,50073.8,77058.85,108731.95,1.00219412011713,2043.12302559774,1860.65775108476,2022-05-09
"Reference: Week, Report: Day of Week",2022-05-09,2022-05-09,1,0,0,0,NA,NA,21886.114,8776.5,130781.28412926,10004.5848,317.6,648,1216,2617.8,4235.9,6094.2,8776.5,12212.8,17299.3,26236.8,45440.1,71135.95,106216.65,1.00299289225418,2244.82928137245,1845.98697647633,2022-05-09
