"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-03-07,2022-03-16,1,50875,50875,9,1,0.000314496314496315,50875,50875,0,0,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,NA,NA,NA,2022-03-16
"Reference: Fixed, Report: Fixed",2022-03-08,2022-03-16,1,52130,52130,8,1,0.000633032802608862,52137.562,52130,19.9471577060561,0,52130,52130,52130,52130,52130,52130,52130,52131,52133,52138,52152,52171.05,52196,1.00006098535751,2038.95236790575,1931.21023286929,2022-03-16
"Reference: Fixed, Report: Fixed",2022-03-09,2022-03-16,1,55175,55175,7,1,0.00125056637970095,55213.935,55182,84.6903182187905,10.3782,55175,55175,55175,55175,55176,55178,55182,55191,55203,55228,55283.1,55350.05,55456.05,0.999233559068642,1890.88414380589,2017.21946481421,2022-03-16
"Reference: Fixed, Report: Fixed",2022-03-10,2022-03-16,1,53802,53802,6,1,0.00230474703542619,53941.9725,53843,267.42852643674,57.8214,53802,53802,53803,53807,53814,53826,53843,53869,53915,53995,54176.3,54429.35,54721.15,0.999391697120469,1871.69606551693,1652.38098838253,2022-03-16
"Reference: Fixed, Report: Fixed",2022-03-11,2022-03-16,1,51849,51849,5,1,0.00227583945688441,52402.6035,52013,1098.4350249513,223.8726,51850,51851,51857,51874,51900,51945,52013,52105.8,52292,52613.4,53308.2,54243.15,55534.85,0.99925377695296,2001.9792521576,2085.70075051809,2022-03-16
"Reference: Fixed, Report: Fixed",2022-03-12,2022-03-16,1,48672,48672,4,1,0.00827991452991453,50767.4565,49245,4287.30199966435,775.3998,48678,48689,48709,48765,48866.4,49015.8,49245,49627,50249.5,51349.2,53984.7,58415.1,62807.925,1.00176376742485,1859.42825729776,1865.09911630003,2022-03-16
"Reference: Fixed, Report: Fixed",2022-03-13,2022-03-16,1,59480,59480,3,1,0.0246637525218561,66799.221,61614,15304.323501288,2885.1396,59507.95,59540.95,59614.9,59846.2,60183.5,60746,61614,63062.8,65189.1,69317.2,79262.3,90089.75,103928,1.00013552528423,1700.14094557439,1886.63935968682,2022-03-16
"Reference: Fixed, Report: Fixed",2022-03-14,2022-03-16,1,74614,74614,2,1,0.436633875680167,96700.681,81624.5,45334.7720847059,9372.2559,74701.975,74787.9,75034.8,75824,76918.6,78973.6,81624.5,85658.6,92611.8,103230.2,132235.3,166055.35,212986.425,1.00193904630592,1865.1780886243,1926.43039287754,2022-03-16
"Reference: Fixed, Report: Fixed",2022-03-15,2022-03-16,1,41174,41174,1,1,1,84625.2875,56491.5,76026.1597288749,19801.6056,41437.925,41748.75,42464.6,44300.2,46954.4,50825.2,56491.5,65847.4,79141.1,103904,156606.9,222790.95,300394.725,1.00234626251909,1834.97936800264,1850.15838176836,2022-03-16
"Reference: Fixed, Report: Fixed",2022-03-16,2022-03-16,1,0,0,0,NA,NA,48973.528,23535.5,79882.2119266697,28113.8025,558.225,1184.75,2481.8,5533,10221.1,16150,23535.5,32989.2,47608.3,70724.4,123438.3,180689.4,242157.675,1.00130508889362,2220.07746720739,1987.89183074986,2022-03-16
"Reference: Fixed, Report: Day of Week",2022-03-07,2022-03-16,1,50875,50875,9,1,0.000314496314496315,50875,50875,0,0,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,NA,NA,NA,2022-03-16
"Reference: Fixed, Report: Day of Week",2022-03-08,2022-03-16,1,52130,52130,8,1,0.000633032802608862,52158.105,52144,36.4939704600633,17.7912,52130,52130,52131,52133,52136,52140,52144,52151,52161,52176.2,52204.1,52233,52261,1.00562608046568,1791.38088634682,1800.92892383808,2022-03-16
"Reference: Fixed, Report: Day of Week",2022-03-09,2022-03-16,1,55175,55175,7,1,0.00125056637970095,55245.225,55228,64.2580105586882,50.4084,55178,55180,55185,55193,55203,55215,55228,55244,55261,55283,55330.1,55370,55417.025,1.02727312466792,86.7167775253732,1485.04576339323,2022-03-16
"Reference: Fixed, Report: Day of Week",2022-03-10,2022-03-16,1,53802,53802,6,1,0.00230474703542619,53956.9305,53929,121.363825989788,99.3342,53817.975,53825,53838,53858,53876,53902,53929,53955,53986,54035,54121.2,54206,54277.1,0.999656372609469,1815.43896165565,1766.12184516556,2022-03-16
"Reference: Fixed, Report: Day of Week",2022-03-11,2022-03-16,1,51849,51849,5,1,0.00227583945688441,52000.364,51970,121.166150892322,93.4038,51864,51873,51885,51906,51924.7,51945,51970,51998,52029,52073,52153,52242,52320.025,1.00059979912491,1969.24437446447,1858.38916310425,2022-03-16
"Reference: Fixed, Report: Day of Week",2022-03-12,2022-03-16,1,48672,48672,4,1,0.00827991452991453,48813.17,48784.5,121.119383471541,91.1799,48684,48691,48701,48720,48739,48761,48784.5,48810,48840,48881,48956.1,49047,49123.15,1.00302932490288,1948.62767210447,1905.50118216668,2022-03-16
"Reference: Fixed, Report: Day of Week",2022-03-13,2022-03-16,1,59480,59480,3,1,0.0246637525218561,60124.171,59962,588.921636642816,409.1976,59539,59563.95,59603,59683,59769,59860,59962,60075.8,60232.3,60451,60841.4,61241.05,61706.8,1.00520108502577,2040.92060366828,1974.38409584727,2022-03-16
"Reference: Fixed, Report: Day of Week",2022-03-14,2022-03-16,1,74614,74614,2,1,0.436633875680167,79813.4545,78277,5100.92082614179,3195.003,75000.95,75188.95,75530.4,76136.8,76782.7,77466.4,78277,79157.4,80491.5,82467.2,86024.7,89978,94190.15,1.00926099109217,1814.38560058175,1687.3088082889,2022-03-16
"Reference: Fixed, Report: Day of Week",2022-03-15,2022-03-16,1,41174,41174,1,1,1,58413.3215,53904,15848.8508799296,10917.1251,42643.875,43287.75,44372.4,46594.8,48686.9,51008.6,53904,57156.8,61596.5,67796.4,77424.7,88759.1,98673.6249999999,1.00486577483656,1647.57708964895,1559.98896711362,2022-03-16
"Reference: Fixed, Report: Day of Week",2022-03-16,2022-03-16,1,0,0,0,NA,NA,27855.2435,21058.5,23613.1828828546,17109.9453,2669.775,4045.45,5920.4,9519.2,12952.8,16833,21058.5,26136.6,32531.4,42656.6,58337.6,77033.6,92021.675,1.00800003091547,1810.27511862229,1902.36445790109,2022-03-16
"Reference: Week, Report: Day of Week",2022-03-07,2022-03-16,1,50875,50875,9,1,0.000314496314496315,50875,50875,0,0,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,50875,NA,NA,NA,2022-03-16
"Reference: Week, Report: Day of Week",2022-03-08,2022-03-16,1,52130,52130,8,1,0.000633032802608862,52161.0605,52145,42.4276430195704,19.2738,52130,52130,52130,52132,52136,52140,52145,52152,52164,52178,52213,52251.1,52289,0.999887074863543,2109.40127835347,1793.45991516569,2022-03-16
"Reference: Week, Report: Day of Week",2022-03-09,2022-03-16,1,55175,55175,7,1,0.00125056637970095,55240.2325,55222,62.8153351253773,47.4432,55177,55179,55183,55191,55199,55209,55222,55236,55255,55283,55320,55366.05,55407.025,1.00782787146561,1716.02326001173,1822.9725125057,2022-03-16
"Reference: Week, Report: Day of Week",2022-03-10,2022-03-16,1,53802,53802,6,1,0.00230474703542619,53958.767,53930,120.440897189692,100.8168,53816,53824,53837,53860,53879.7,53905,53930,53956.4,53993,54040,54121,54198,54263,1.01984313831879,770.643133856669,1618.08173924522,2022-03-16
"Reference: Week, Report: Day of Week",2022-03-11,2022-03-16,1,51849,51849,5,1,0.00227583945688441,52004.3535,51971.5,128.617435677011,96.369,51860,51869,51881,51904,51926,51948,51971.5,51999,52032,52079.2,52162,52266.05,52339.175,1.00109517171441,2094.23705342466,1944.58637509717,2022-03-16
"Reference: Week, Report: Day of Week",2022-03-12,2022-03-16,1,48672,48672,4,1,0.00827991452991453,48868.611,48817,174.255313078448,126.021,48685,48693,48707,48733.8,48759,48787,48817,48856.4,48905,48978,49096.1,49227.15,49320,1.07392953133033,20.7865934089521,994.254733674479,2022-03-16
"Reference: Week, Report: Day of Week",2022-03-13,2022-03-16,1,59480,59480,3,1,0.0246637525218561,60346.1875,60115,790.972578635838,546.3381,59550,59591,59645,59751.8,59854.7,59983,60115,60273,60490.3,60800,61311.1,61925.3,62469.1,1.00325181005285,2081.37358580319,1891.83018075811,2022-03-16
"Reference: Week, Report: Day of Week",2022-03-14,2022-03-16,1,74614,74614,2,1,0.436633875680167,83006.0445,80317,9034.70713044901,5197.2543,75170,75487.85,75962.5,76835.8,77714,78793.4,80317,81772.8,83890.7,87192.2,93582.3,99794.95,107533.175,1.07249099606022,19.3985474210899,97.8904624260705,2022-03-16
"Reference: Week, Report: Day of Week",2022-03-15,2022-03-16,1,41174,41174,1,1,1,79287.502,63944.5,44004.4738308,22857.9855,43178.2,44207.4,46147.9,49556.6,53309.1,57958.2,63944.5,72329.8,82691.8,98481.2,131199.8,166905.75,206765.125,1.21149054830047,7.02962905142169,135.91772656795,2022-03-16
"Reference: Week, Report: Day of Week",2022-03-16,2022-03-16,1,0,0,0,NA,NA,52866.3425,34788,56555.7750637167,33238.4094,3142.475,4838.35,8032.1,13282.2,19300.2,26199.2,34788,45860,59269.2,81465.4,122695.2,158887.55,212603.5,1.22044657796214,6.70735695132685,88.3472479706123,2022-03-16
