"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-06-27,2022-06-29,1,20538,20538,2,1,0.291313662479307,27651.962,24157,11267.6710120403,3842.8992,20736.8,20879,21238,21813,22486.7,23270.6,24157,25479.4,27698.3,30920.6,37104.8,45231.6,53307.95,1.00015482317296,2177.08715010074,1927.19557726005,2022-06-29
"Reference: Fixed, Report: Day of Week",2022-06-28,2022-06-29,1,14470,14470,1,1,1,31290.0835,25079,19850.5314332292,10329.2742,15177.475,15702.3,16574.5,18361,20154.7,22403.4,25079,28539.2,33012.3,39488.4,52645.5,67436.05,84289.575,1.00057418469732,2121.33111715139,1997.36168083386,2022-06-29
"Reference: Fixed, Report: Day of Week",2022-06-29,2022-06-29,1,0,0,0,NA,NA,20971.3045,13340,25054.4705857647,13300.4046,823.6,1559.25,2471.6,4738,6971.3,9596.4,13340,17626.4,23269.9,30994,47696.9,64872.9,89941.3499999999,1.00013423412564,2259.2065412032,2050.17933045165,2022-06-29
"Reference: Week, Report: Day of Week",2022-06-20,2022-06-29,1,16826,16826,9,1,0.000534886485201474,16826,16826,0,0,16826,16826,16826,16826,16826,16826,16826,16826,16826,16826,16826,16826,16826,NA,NA,NA,2022-06-29
"Reference: Week, Report: Day of Week",2022-06-21,2022-06-29,1,17428,17428,8,1,0.00045903144365389,17430.3935,17429,4.27185933067447,1.4826,17428,17428,17428,17428,17428,17428,17429,17429,17430,17432,17435,17438,17443,1.00731312754424,1327.33527668384,1478.07774083296,2022-06-29
"Reference: Week, Report: Day of Week",2022-06-22,2022-06-29,1,17658,17658,7,1,0.000962736436742553,17667.639,17663,13.6776173951754,5.9304,17658,17658,17658,17659,17660,17661,17663,17665,17668,17673,17682,17692.05,17703,1.0080162384717,1597.68828282046,1924.84876908024,2022-06-29
"Reference: Week, Report: Day of Week",2022-06-23,2022-06-29,1,16548,16548,6,1,0.00145032632342277,16570.0535,16560,28.7136356838888,14.826,16548,16549,16549,16551,16553,16556,16560,16566,16572,16583,16600,16627.05,16648,1.02484482889849,141.328170227025,1599.43895095242,2022-06-29
"Reference: Week, Report: Day of Week",2022-06-24,2022-06-29,1,15406,15406,5,1,0.0039594963001428,15437.899,15423,45.8874561107298,17.7912,15406,15407,15408,15411,15414,15418,15423,15429,15438,15453,15485,15518,15561.075,1.00496006203744,1476.66026383127,1929.40944854747,2022-06-29
"Reference: Week, Report: Day of Week",2022-06-25,2022-06-29,1,14278,14278,4,1,0.0117663538310688,14287.2085,14280,28.2176743606407,2.9652,14278,14278,14278,14278,14278,14279,14280,14281,14283,14288,14300,14320,14345.075,1.00961772602618,127.773300199747,356.272824687684,2022-06-29
"Reference: Week, Report: Day of Week",2022-06-26,2022-06-29,1,17756,17756,3,1,0.0372831718855598,17988.5135,17837,453.255899324969,103.782,17757,17758.95,17762,17773,17788,17807,17837,17878,17941,18048.4,18358,18724.15,19168.125,1.01055204998094,359.609499169527,776.741613833932,2022-06-29
"Reference: Week, Report: Day of Week",2022-06-27,2022-06-29,1,20538,20538,2,1,0.291313662479307,25595.0915,22716,9056.98840722633,2643.4758,20599.975,20651.95,20769,21060.8,21447.4,21991.2,22716,23639.2,25224,27254.4,32519.3,39743.55,49194.1499999999,1.00637392171507,1935.51938754835,1982.43783702659,2022-06-29
"Reference: Week, Report: Day of Week",2022-06-28,2022-06-29,1,14470,14470,1,1,1,37043.4455,26696,33322.7624735925,12836.3508,15152.725,15520.8,16476.4,18506.4,20603.3,23259.6,26696,30635.4,36805.3,47620.2,67130.2,89588.95,125143.2,1.00543084451195,1668.93775622373,1798.86895220048,2022-06-29
"Reference: Week, Report: Day of Week",2022-06-29,2022-06-29,1,0,0,0,NA,NA,26157.9665,15595,35597.616756136,15445.7268,1034.85,1973.7,3327,5742.2,8528.9,11604.8,15595,20248.2,27518.6,38840.2,57224.5,84691.5,114625.275,1.00132432313355,1778.39377090265,1964.2563681044,2022-06-29
