"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-03-23,2022-04-01,1,77391,77391,9,1,0.00294607900143428,77391,77391,0,0,77391,77391,77391,77391,77391,77391,77391,77391,77391,77391,77391,77391,77391,NA,NA,NA,2022-04-01
"Reference: Fixed, Report: Fixed",2022-03-24,2022-04-01,1,68394,68394,8,1,0.0031874141006521,68417.7965,68395,68.6786827806434,1.4826,68394,68394,68394,68394,68394,68394,68395,68398,68404,68418,68460,68518,68580.1,0.999977366803308,1917.52521281686,1936.03175469613,2022-04-01
"Reference: Fixed, Report: Fixed",2022-03-25,2022-04-01,1,60075,60075,7,1,0.00449438202247191,60167.5315,60096,184.865558298653,31.1346,60075,60075,60075,60076,60079,60085,60096,60114.4,60143,60206,60344.4,60486.15,60674.05,0.999668936197225,2281.68890413824,2048.92693383972,2022-04-01
"Reference: Fixed, Report: Fixed",2022-03-26,2022-04-01,1,51593,51593,6,1,0.00290737115500165,51963.411,51696,766.546943237721,145.2948,51593,51593,51595,51606,51622.7,51651,51696,51763,51877,52094.2,52524.2,53134.25,54204,0.999278686953273,2018.35781773263,1676.08053053084,2022-04-01
"Reference: Fixed, Report: Fixed",2022-03-27,2022-04-01,1,57824,57824,5,1,0.00108951300498063,59041.038,58187.5,2577.67558204269,492.9645,57826,57831,57843.9,57885,57947,58038,58187.5,58386.8,58752.3,59443.8,60967.3,63050.35,65795.425,1.00137259497753,1955.94133231667,2048.09326167437,2022-04-01
"Reference: Fixed, Report: Fixed",2022-03-28,2022-04-01,1,78358,78358,4,1,0.0125449858342479,82215.7925,79515.5,8153.32872807897,1554.5061,78367,78381.95,78422,78541,78762.4,79040,79515.5,80258.6,81351.6,83326,88196.3,95566.15,103477.2,0.999774308481899,1990.92280173047,1888.29369214689,2022-04-01
"Reference: Fixed, Report: Fixed",2022-03-29,2022-04-01,1,65616,65616,3,1,0.112350646183858,76218.9635,68993,21093.1794501167,4448.5413,65669.975,65728.9,65850.9,66262.6,66826.1,67676.4,68993,70925.2,74722.5,80858.2,91903.1,109996.15,128748.175,1.00236794250464,1752.00903302261,1999.25919962889,2022-04-01
"Reference: Fixed, Report: Fixed",2022-03-30,2022-04-01,1,53940,53940,2,1,0.429162031887282,87533.7585,65500,62518.1761387681,15318.9645,54120.975,54304.45,54770.9,56142,58196.9,61142,65500,72063.6,82341.3,99227,137664.3,204319.95,275607.825,1.00073964651223,2180.44330736523,1947.61893991392,2022-04-01
"Reference: Fixed, Report: Fixed",2022-03-31,2022-04-01,1,26035,26035,1,1,1,86199.8475,50359.5,99586.439059922,31003.3899,26575.325,27124.85,28260.9,31604.4,36150.3,42409,50359.5,63484.2,85680.5,118204.2,179568.4,247045.1,331882.449999998,0.999953287221307,1941.00919126865,1847.86089903067,2022-04-01
"Reference: Fixed, Report: Fixed",2022-04-01,2022-04-01,1,0,0,0,NA,NA,77785.0115,33791,131041.035953091,40833.0279,980.6,1728.55,3325.8,8475.2,15205.6,23503.4,33791,51259.8,70830.7,105661.4,199750.3,316892.1,419109.525,0.999940253410989,2110.09237141069,1962.68009488065,2022-04-01
"Reference: Fixed, Report: Day of Week",2022-03-23,2022-04-01,1,77391,77391,9,1,0.00294607900143428,77391,77391,0,0,77391,77391,77391,77391,77391,77391,77391,77391,77391,77391,77391,77391,77391,NA,NA,NA,2022-04-01
"Reference: Fixed, Report: Day of Week",2022-03-24,2022-04-01,1,68394,68394,8,1,0.0031874141006521,68515.904,68457,156.901940375021,81.543,68394,68395,68397,68405,68417.7,68435,68457,68491,68532,68593,68709,68825,68964.05,1.00074234767442,1616.10097525448,1898.36589967737,2022-04-01
"Reference: Fixed, Report: Day of Week",2022-03-25,2022-04-01,1,60075,60075,7,1,0.00449438202247191,60140.3565,60108,83.6850285281058,42.9954,60075,60075,60077,60081,60088,60098,60108,60123,60148,60185.2,60249.1,60305,60365,1.00628051662597,1871.56484153742,1690.66232029818,2022-04-01
"Reference: Fixed, Report: Day of Week",2022-03-26,2022-04-01,1,51593,51593,6,1,0.00290737115500165,51628.516,51611,44.1457718086828,23.7216,51593,51593,51594,51596,51600,51604,51611,51620,51635,51654,51688,51722,51751.025,1.00072270004328,2032.10579758347,1869.67539434301,2022-04-01
"Reference: Fixed, Report: Day of Week",2022-03-27,2022-04-01,1,57824,57824,5,1,0.00108951300498063,57940.102,57904,123.304247959194,78.5778,57828,57832,57839,57851.8,57866,57884,57904,57927,57957,57998,58086,58177.05,58289.025,1.00362055964115,1694.75918439203,1854.04993907389,2022-04-01
"Reference: Fixed, Report: Day of Week",2022-03-28,2022-04-01,1,78358,78358,4,1,0.0125449858342479,79235.286,78854.5,1063.58709232271,521.1339,78396,78418,78459.9,78534.8,78617,78728.6,78854.5,79057.4,79332,79720.2,80425.4,81258.85,82262.575,1.05979874315561,26.3389671043116,210.697102047235,2022-04-01
"Reference: Fixed, Report: Day of Week",2022-03-29,2022-04-01,1,65616,65616,3,1,0.112350646183858,68625.301,67393.5,3441.11760342179,1833.9762,65779,65842,65976.8,66253.4,66549.7,66925.4,67393.5,68032.4,68968.6,70449.2,72810.4,75460.85,77948.675,1.01423790415102,967.134399098862,1787.72721293652,2022-04-01
"Reference: Fixed, Report: Day of Week",2022-03-30,2022-04-01,1,53940,53940,2,1,0.429162031887282,65628.0385,60961,13453.9136837101,7584.2403,54542.8,54810,55231.8,56060.8,57293.8,58885.8,60961,63220.6,67166.7,72358.6,82276,91825.1,107265.8,1.0035833480099,2149.96786876129,1835.17727552342,2022-04-01
