"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-03-29,2022-04-07,1,67178,67178,9,1,0.0005954330286701,67178,67178,0,0,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,NA,NA,NA,2022-04-07
"Reference: Fixed, Report: Fixed",2022-03-30,2022-04-07,1,62480,62480,8,1,0.000848271446862996,62496.024,62480.5,43.6937638170283,0.7413,62480,62480,62480,62480,62480,62480,62480.5,62482,62485,62495,62527,62569.05,62616,0.999503609075211,1786.30526531117,1591.98366305176,2022-04-07
"Reference: Fixed, Report: Fixed",2022-03-31,2022-04-07,1,45542,45542,7,1,0.000439155065653682,45618.236,45557,169.20631694132,22.239,45542,45542,45542,45542,45544,45548,45557,45571,45595,45645,45745,45943.05,46064.2,1.00212408913641,1791.89805178916,1848.61717850958,2022-04-07
"Reference: Fixed, Report: Fixed",2022-04-01,2022-04-07,1,40024,40024,6,1,0.000974415350789526,40271.544,40092,497.895920085332,97.8516,40024,40024,40025,40030,40042,40061,40092,40138.4,40219,40358.2,40691.3,41121.95,41783,1.00045097885794,1801.97555018996,2049.36753899131,2022-04-07
"Reference: Fixed, Report: Fixed",2022-04-02,2022-04-07,1,31325,31325,5,1,0.00328810853950519,32192.773,31576,1771.08539410374,343.9632,31326,31329,31336,31366,31413,31475,31576,31734.4,31988.3,32430.6,33516.9,35010,37497.4,1.00020946634315,1944.91846576732,1882.36241343399,2022-04-07
"Reference: Fixed, Report: Fixed",2022-04-03,2022-04-07,1,35268,35268,4,1,0.0105194510604514,38520.1685,36217,6692.590762602,1283.9316,35274.975,35285,35314,35421,35584.7,35791.6,36217,36788.4,37707.6,39452.2,43952.3,49758.5,56748.45,1.00032514625444,2063.71247659557,2012.91482101682,2022-04-07
"Reference: Fixed, Report: Fixed",2022-04-04,2022-04-07,1,43939,43939,3,1,0.0468604201279046,53408.514,46851,19436.48783833,3851.7948,43982.95,44024,44144,44478.8,44982,45781.6,46851,48571.8,51139.2,55714.6,68137.5,85858.7,104240.925,1.00026436207033,2019.60732827132,1970.72989090375,2022-04-07
"Reference: Fixed, Report: Fixed",2022-04-05,2022-04-07,1,37441,37441,2,1,0.290483694345771,63718.478,45953.5,51263.1524114358,11142.4803,37587.95,37751.8,38105.7,39294.8,40668.5,42906.4,45953.5,50711,58868.3,73559.6,103578.6,144879.85,199632.725,0.999730208344304,1898.07229080686,1540.08850329776,2022-04-07
"Reference: Fixed, Report: Fixed",2022-04-06,2022-04-07,1,24927,24927,1,1,1,74196.29,45780.5,84336.9242229973,26040.3864,25301.375,25711.75,26513.1,29230.4,32947.5,38577.8,45780.5,53843.6,69082.2,93321.2,149458.1,222848.45,327168.4,1.00080430920653,1942.11194015637,1736.64583612791,2022-04-07
"Reference: Fixed, Report: Fixed",2022-04-07,2022-04-07,1,0,0,0,NA,NA,60771.5965,26962.5,215251.839476139,32202.8133,671.775,1414.7,3141.6,6912.6,11847.3,18708,26962.5,39252.2,55728.9,84074.8,140269.8,202881.55,320581.875,1.00029766284384,2085.13116292388,2031.01752906198,2022-04-07
"Reference: Fixed, Report: Day of Week",2022-03-29,2022-04-07,1,67178,67178,9,1,0.0005954330286701,67178,67178,0,0,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,NA,NA,NA,2022-04-07
"Reference: Fixed, Report: Day of Week",2022-03-30,2022-04-07,1,62480,62480,8,1,0.000848271446862996,62553.449,62519,94.9737932784874,51.891,62480,62480,62482,62487,62495,62505,62519,62538,62565,62601,62666.1,62737.05,62836.075,0.999966425795119,1884.36232566872,1886.47655729525,2022-04-07
"Reference: Fixed, Report: Day of Week",2022-03-31,2022-04-07,1,45542,45542,7,1,0.000439155065653682,45680.9765,45647,124.993534391063,100.8168,45547,45552,45562,45578,45599,45619,45647,45676,45712,45765,45850,45942,46017.05,1.0022745841085,2043.93043397518,1994.84570887646,2022-04-07
"Reference: Fixed, Report: Day of Week",2022-04-01,2022-04-07,1,40024,40024,6,1,0.000974415350789526,40128.9655,40101,98.9874818880411,72.6474,40028,40032,40038.9,40052,40065,40081,40101,40120,40150,40191,40261.1,40323.05,40387.025,1.00358263018971,1898.68925149531,1812.76575222814,2022-04-07
"Reference: Fixed, Report: Day of Week",2022-04-02,2022-04-07,1,31325,31325,5,1,0.00328810853950519,31389.22,31370,63.0543616751699,45.9606,31326,31328,31332,31340,31349.7,31359,31370,31384,31402,31428,31470,31509.05,31559.025,1.00173715257083,1855.99068587738,1821.95569912083,2022-04-07
"Reference: Fixed, Report: Day of Week",2022-04-03,2022-04-07,1,35268,35268,4,1,0.0105194510604514,35524.5865,35439,257.547878990949,159.3795,35282,35293,35310,35337,35365,35397,35439,35494,35567.3,35670,35835,36053,36259.15,1.00124744374635,2065.66888999092,1881.82786013739,2022-04-07
"Reference: Fixed, Report: Day of Week",2022-04-04,2022-04-07,1,43939,43939,3,1,0.0468604201279046,45790.6255,45184,1951.1523651488,1189.0452,44039.95,44091,44184.9,44394.8,44623.7,44885.6,45184,45518.4,45998.3,46715.6,48272,49608.9,51278.625,1.00259606898444,2209.43794008855,1875.75009683653,2022-04-07
"Reference: Fixed, Report: Day of Week",2022-04-05,2022-04-07,1,37441,37441,2,1,0.290483694345771,46729.192,43312.5,10055.5991235233,5745.8163,37926.975,38164.35,38740.8,39646.6,40636.8,41880,43312.5,45328.8,47781.3,51877.6,58809.2,66708.1,73664.1749999999,1.00121291450137,1973.31597642131,1882.50052132842,2022-04-07
"Reference: Fixed, Report: Day of Week",2022-04-06,2022-04-07,1,24927,24927,1,1,1,56808.853,45173,35877.9509051446,19958.7612,26497.9,27302.75,29041.7,32162.2,35863.2,40063.4,45173,51200.4,60076.8,74027,99374.0000000001,128229.35,152342.65,1.01551724597867,1030.52528079716,1646.51382302451,2022-04-07
"Reference: Fixed, Report: Day of Week",2022-04-07,2022-04-07,1,0,0,0,NA,NA,39292.4835,27488,39210.0290773145,26006.2866,2520.925,3908.65,6008.3,10025.2,14892.3,20923.4,27488,34550.4,45594.4,59849.8,89368,116225.05,145908.9,1.06234876799868,24.4664454780246,1016.07317327716,2022-04-07
"Reference: Week, Report: Day of Week",2022-03-29,2022-04-07,1,67178,67178,9,1,0.0005954330286701,67178,67178,0,0,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,67178,NA,NA,NA,2022-04-07
"Reference: Week, Report: Day of Week",2022-03-30,2022-04-07,1,62480,62480,8,1,0.000848271446862996,62534.1020510255,62501,88.6502761544354,28.1694,62480,62480,62481,62483,62486,62493,62501,62513,62530,62561,62622.2,62712.3,62796.15,NA,NA,NA,2022-04-07
"Reference: Week, Report: Day of Week",2022-03-31,2022-04-07,1,45542,45542,7,1,0.000439155065653682,45651.3271635818,45595,146.946171078744,60.7866,45543,45545,45549,45558,45568,45579.2,45595,45617,45650,45715.4,45831,45963,46084.6,NA,NA,NA,2022-04-07
