"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-06-16,2022-06-25,1,11824,11824,9,1,0,11824,11824,0,0,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,NA,NA,NA,2022-06-25
"Reference: Fixed, Report: Fixed",2022-06-17,2022-06-25,1,11541,11541,8,1,0,11546.8825,11541,18.8260698023273,0,11541,11541,11541,11541,11541,11541,11541,11542,11543,11547,11557,11571,11589,0.99943204605172,2025.59810431903,2019.86696128604,2022-06-25
"Reference: Fixed, Report: Fixed",2022-06-18,2022-06-25,1,11546,11546,7,1,0,11566.9365,11549,46.7847825226092,4.4478,11546,11546,11546,11546,11546,11547,11549,11553,11560,11575,11605.1,11645.05,11690.025,1.00084665993233,2323.43860892735,1987.81433585415,2022-06-25
"Reference: Fixed, Report: Fixed",2022-06-19,2022-06-25,1,14451,14451,6,1,0,14525.884,14472,147.595314059648,29.652,14451,14451,14451,14453,14457,14463,14472,14485,14508,14551,14652.1,14801.05,14967.2,1.00286562569396,1981.73597149376,1886.48355538444,2022-06-25
"Reference: Fixed, Report: Fixed",2022-06-20,2022-06-25,1,16726,16726,5,1,0,16974.109,16792,536.889197250291,93.4038,16726,16726,16728,16735,16746.7,16764,16792,16843.4,16917,17054.2,17344.5,17764.05,18467.3,0.999155765390203,1996.30568016423,2015.15102138317,2022-06-25
"Reference: Fixed, Report: Fixed",2022-06-21,2022-06-25,1,17028,17028,4,1,0,17785.7655,17251.5,1565.13854205871,304.6743,17029,17032,17039,17063,17108,17158,17251.5,17390.8,17625,18049.2,18994.4,20256.4,21913.15,0.999604046607676,1891.6972784947,1886.16405747446,2022-06-25
"Reference: Fixed, Report: Fixed",2022-06-22,2022-06-25,1,16510,16510,3,1,0,18954.305,17203.5,4930.37037685826,934.7793,16518,16527.95,16554.9,16631,16756.7,16941,17203.5,17661.8,18431.5,19825.6,22856.8,27784.3,32345.775,1.0000283767993,2075.31300504904,2047.02287394622,2022-06-25
"Reference: Fixed, Report: Fixed",2022-06-23,2022-06-25,1,10723,10723,2,1,0,16295.8235,12644.5,10105.1290637005,2535.9873,10750.975,10787,10866.9,11075.8,11399.2,11932.4,12644.5,13743.8,15485.4,18746.2,25043.5,33837.85,44757.1249999998,1.00050861400295,1586.62482484165,1943.35241988286,2022-06-25
"Reference: Fixed, Report: Fixed",2022-06-24,2022-06-25,1,0,0,1,NA,NA,10541.757,4150.5,18281.6191508942,5397.4053,71.95,126.95,298.9,772.8,1512.6,2622,4150.5,6359.19999999999,9892.90000000001,15632.6,25383.8,40931.15,63635.125,1.00041383122887,2100.85915758667,1966.72771000799,2022-06-25
"Reference: Fixed, Report: Fixed",2022-06-25,2022-06-25,1,0,0,0,NA,NA,13479.102,5979.5,27524.1904784199,7206.9186,133,247.95,596.8,1414.2,2453.8,4069.4,5979.5,8448.4,12542.4,19513.4,32980.1,51172.95,67305.4499999999,1.00091532384006,2058.84877867458,1962.47962568798,2022-06-25
"Reference: Fixed, Report: Day of Week",2022-06-16,2022-06-25,1,11824,11824,9,1,0,11824,11824,0,0,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,11824,NA,NA,NA,2022-06-25
"Reference: Fixed, Report: Day of Week",2022-06-17,2022-06-25,1,11541,11541,8,1,0,11547.2695,11543,10.5132837076319,2.9652,11541,11541,11541,11541,11541,11542,11543,11545,11547,11551,11559,11568,11576,1.00043436823417,1884.34077303586,1984.06076042735,2022-06-25
"Reference: Fixed, Report: Day of Week",2022-06-18,2022-06-25,1,11546,11546,7,1,0,11557.7215,11550,21.3564272818073,5.9304,11546,11546,11546,11546,11547,11548,11550,11553,11557,11564,11578,11595,11614,0.999493680183238,1867.39949383624,1837.01570683295,2022-06-25
"Reference: Fixed, Report: Day of Week",2022-06-19,2022-06-25,1,14451,14451,6,1,0,14531.031,14485,132.952300454329,44.478,14451,14452,14453,14457,14463,14472,14485,14500,14528,14568,14656,14775.05,14882,1.00018216548772,2077.1884177672,1909.19271476239,2022-06-25
"Reference: Fixed, Report: Day of Week",2022-06-20,2022-06-25,1,16726,16726,5,1,0,17416.6685,17004,1080.42323502929,351.3762,16733,16741,16754,16786,16836.7,16905,17004,17152,17393.5,17818,18570.1,19389.8,20345.3,1.00037516893127,1971.00695124675,1907.23677337845,2022-06-25
"Reference: Fixed, Report: Day of Week",2022-06-21,2022-06-25,1,17028,17028,4,1,0,20318.6275,18185,5616.3083127866,1470.7392,17064,17095,17150,17291,17501,17790.6,18185,18854.6,19959.3,21815.2,25954.5,30724.05,36534.1,1.00057478001185,1921.84460709766,1930.03569108887,2022-06-25
"Reference: Fixed, Report: Day of Week",2022-06-22,2022-06-25,1,16510,16510,3,1,0,26475.9855,20763,15190.5161372334,5413.7139,16661,16753.95,16931.8,17416,18063.4,19064,20763,22920,26455.1,31700.2,42868.1,56083.25,69853.025,1.00001286674664,1669.36805938995,1785.24573369535,2022-06-25
"Reference: Fixed, Report: Day of Week",2022-06-23,2022-06-25,1,10723,10723,2,1,0,28583.852,17766,29492.1409366565,8975.6604,10902.975,11046.85,11416.9,12188.6,13242.2,14853.2,17766,21480.2,27627.4,37589,56810.9,82483.55,112750.575,0.999401520302817,1904.49544547404,1966.35102915769,2022-06-25
"Reference: Fixed, Report: Day of Week",2022-06-24,2022-06-25,1,0,0,1,NA,NA,19295.426,7281,33872.7915831326,9046.8252,300.825,482.95,901.8,1698.4,2920.4,4646.6,7281,11226.2,18068.8,28805.4,49063.2,72797.25,97492.875,1.00002762372423,1924.97840479175,1988.51961745275,2022-06-25
