"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-23,2022-03-30,1,77110,77110,7,1,0.00180261963428868,77256.2415,77211.5,146.748225538162,104.5233,77114,77119,77126,77144.8,77163,77184,77211.5,77243,77285,77350,77441,77543.15,77646,1.0108825408765,1595.70578844003,1913.18118729105,2022-03-30
"Reference: Fixed, Report: Day of Week",2022-03-24,2022-03-30,1,68130,68130,6,1,0.00252458535153383,68493.832,68414,302.184326959109,231.2856,68156.975,68174,68205,68256,68307,68358,68414,68480.4,68568,68687,68877.1,69057.25,69269.35,1.00542984178821,2016.99600229181,2009.99166726916,2022-03-30
"Reference: Fixed, Report: Day of Week",2022-03-25,2022-03-30,1,59730,59730,5,1,0.00438640549137787,60191.621,60060,455.15756674396,286.1418,59764,59781,59811.9,59866.8,59918.7,59980.6,60060,60141,60253,60430.2,60749.1,61023.2,61395.025,1.08093351234069,17.3767619494889,82.5297757121671,2022-03-30
"Reference: Fixed, Report: Day of Week",2022-03-26,2022-03-30,1,51295,51295,4,1,0.0124573545179842,51634.1905,51518,370.029133974265,198.6684,51314.975,51326,51346,51387,51430,51476,51518,51575.4,51659,51794,52071.1,52335.05,52672.025,1.07385958922953,20.1365367250027,76.1576791623593,2022-03-30
"Reference: Fixed, Report: Day of Week",2022-03-27,2022-03-30,1,57255,57255,3,1,0.0559427124268623,58652.6825,58163,1460.44239040148,816.9126,57355.975,57397.95,57481,57637,57793.7,57974.8,58163,58452.4,58793.8,59400.2,60385.6,61466.8,62817.225,1.01557504302065,1749.01712879473,1461.51852770675,2022-03-30
"Reference: Fixed, Report: Day of Week",2022-03-28,2022-03-30,1,71020,71020,2,1,0.462869614193185,82671.2935,78729,11957.3004434657,7455.2541,71697.925,72088.85,72736.8,74068,75436,77029.8,78729,81261.2,84790.9,88987.2,96685.5,105828.85,115928.225,1.00283291304606,1890.67088194307,1888.45214854508,2022-03-30
"Reference: Fixed, Report: Day of Week",2022-03-29,2022-03-30,1,33805,33805,1,1,1,70128.712,58068.5,36449.3172007276,22453.2357,36002.325,37342.85,39626.6,43475.2,47367.5,52801.4,58068.5,65350.2,74706,89148.8,117944.5,142686.5,171540.2,1.00280764910127,1971.87120053641,1924.32966490268,2022-03-30
"Reference: Fixed, Report: Day of Week",2022-03-30,2022-03-30,1,0,0,0,NA,NA,34330.2325,25197,29798.5034407451,22010.6796,2913.775,4267.8,6829,11325.4,15221,19901.2,25197,32536.8,42186.9,53460.8,72455.3,93440.25,113109.275,1.03184647755836,57.8174578139358,1240.8028476644,2022-03-30
"Reference: Week, Report: Day of Week",2022-03-21,2022-03-30,1,89400,89400,9,1,0.00129753914988814,89400,89400,0,0,89400,89400,89400,89400,89400,89400,89400,89400,89400,89400,89400,89400,89400,NA,NA,NA,2022-03-30
"Reference: Week, Report: Day of Week",2022-03-22,2022-03-30,1,81365,81365,8,1,0.00164689977262951,81417.8218218218,81393,70.4471893976284,35.5824,81365,81365,81367,81370,81376,81384,81393,81405,81424,81451,81499,81547.15,81607.15,NA,NA,NA,2022-03-30
"Reference: Week, Report: Day of Week",2022-03-23,2022-03-30,1,77110,77110,7,1,0.00180261963428868,77253.952952953,77212.5,145.18130115168,97.8516,77116,77120.85,77127,77146,77164,77187.8,77212.5,77242,77277,77333,77420,77539.3,77653.075,NA,NA,NA,2022-03-30
"Reference: Week, Report: Day of Week",2022-03-24,2022-03-30,1,68130,68130,6,1,0.00252458535153383,68537.6546546547,68430.5,374.708026353021,243.8877,68161.925,68180.85,68217,68266,68312.1,68366.6,68430.5,68506,68595,68752,68987.3,69264.55,69560.6,NA,NA,NA,2022-03-30
"Reference: Week, Report: Day of Week",2022-03-25,2022-03-30,1,59730,59730,5,1,0.00438640549137787,60145.2362362362,60006,443.811767053456,249.0768,59757,59771.85,59801,59841.4,59893,59945,60006,60081.2,60183,60353,60619.3,61003.15,61452.6,NA,NA,NA,2022-03-30
"Reference: Week, Report: Day of Week",2022-03-26,2022-03-30,1,51295,51295,4,1,0.0124573545179842,51587.5825825826,51497,282.734334655214,185.325,51314,51325.85,51343,51377,51410,51451,51497,51556.2,51636,51754.2,51950.6,52166.45,52330.375,NA,NA,NA,2022-03-30
"Reference: Week, Report: Day of Week",2022-03-27,2022-03-30,1,57255,57255,3,1,0.0559427124268623,58897.4614614615,58290,1770.83921306935,1026.7005,57344,57388,57484.7,57637,57826,58024,58290,58641.4,59104.9,59813.4,61109.4,62325.45,63863.525,NA,NA,NA,2022-03-30
"Reference: Week, Report: Day of Week",2022-03-28,2022-03-30,1,71020,71020,2,1,0.462869614193185,83608.7902902903,79043,13919.5432043977,7966.0098,71759.55,72116.8,72707.3,73968.4,75300.5,76950,79043,81783.8,85293.7,89906.6,100067.4,111099.5,122233.55,NA,NA,NA,2022-03-30
"Reference: Week, Report: Day of Week",2022-03-29,2022-03-30,1,33805,33805,1,1,1,69582.2487487488,57400,37922.1691731351,23655.6243,35437.875,36491.3,38481.4,42177,46117.7,50985.4,57400,65316.2,75341.9,89399.8,114374.5,148367.35,171512.125,NA,NA,NA,2022-03-30
"Reference: Week, Report: Day of Week",2022-03-30,2022-03-30,1,0,0,0,NA,NA,42774.3123123123,32175,39977.9210817369,27010.7481,3779.85,5176.95,8115.8,13788.4,18791,24334,32175,39835.2,49936,65047.4,90477.9,117766.05,139122.15,NA,NA,NA,2022-03-30
