"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-06-28,2022-06-28,1,0,0,0,NA,NA,20705.583,14086,22073.8679941061,12396.7599,1632.8,2427.5,3742.2,5975.4,8627.6,11035,14086,18168.8,22725.9,31099.8,43601,58092.6,79786.075,0.999752581611535,2084.45029106988,1959.26031567252,2022-06-28
"Reference: Week, Report: Day of Week",2022-06-19,2022-06-28,1,14465,14465,9,1,-6.91323885240235e-05,14466,14466,0,0,14466,14466,14466,14466,14466,14466,14466,14466,14466,14466,14466,14466,14466,NA,NA,NA,2022-06-28
"Reference: Week, Report: Day of Week",2022-06-20,2022-06-28,1,16817,16817,8,1,0.000356781827912232,16821.0665322581,16818,7.4367571618771,1.4826,16817,16817,16817,16817,16817,16818,16818,16819,16821,16823,16828.9,16836.45,16841.225,NA,NA,NA,2022-06-28
"Reference: Week, Report: Day of Week",2022-06-21,2022-06-28,1,17420,17420,7,1,0.00252583237657865,17439.8447580645,17430,30.6647852467616,11.8608,17420,17420,17421,17422,17424,17426,17430,17433,17439,17450,17471.9,17492.45,17512.9,NA,NA,NA,2022-06-28
"Reference: Week, Report: Day of Week",2022-06-22,2022-06-28,1,17641,17641,6,1,0.00498837934357463,17718.9415322581,17680,107.9223877837,42.9954,17642,17644,17646,17653,17661,17670,17680,17694.6,17718,17759.8,17840.7,17925.45,18029.9,NA,NA,NA,2022-06-28
"Reference: Week, Report: Day of Week",2022-06-23,2022-06-28,1,16524,16524,5,1,0.0126482691842169,16685.7822580645,16607,216.062878521548,93.4038,16528,16531,16538,16549.2,16563.3,16580,16607,16641,16687,16774.8,16951.9,17129.15,17309.225,NA,NA,NA,2022-06-28
"Reference: Week, Report: Day of Week",2022-06-24,2022-06-28,1,15345,15345,4,1,0.0262626262626263,15558.5997983871,15449,303.844472205051,120.0906,15350.775,15354.55,15362,15376.2,15395.3,15415,15449,15497.6,15566.7,15665.8,15874.6,16141.15,16384.45,NA,NA,NA,2022-06-28
"Reference: Week, Report: Day of Week",2022-06-25,2022-06-28,1,14110,14110,3,1,0.0479801559177888,14356.8387096774,14163,601.816123087124,75.6126,14110,14110,14111,14116,14123,14137,14163,14211,14288.4,14420.8,14774,15226.6,15601.225,NA,NA,NA,2022-06-28
"Reference: Week, Report: Day of Week",2022-06-26,2022-06-28,1,17094,17094,2,1,0.31022581022581,19589.2822580645,18071,4301.56728353993,1285.4142,17108.325,17122.55,17167,17286.4,17448.3,17665,18071,18582.8,19415,20915,23895.7,27064.45,29945.65,NA,NA,NA,2022-06-28
"Reference: Week, Report: Day of Week",2022-06-27,2022-06-28,1,14555,14555,1,1,1,30904.3427419355,22412,25107.4617742651,8974.1778,14921.75,15120.1,15612.4,16682.4,18277.1,19809,22412,25636.4,30610.3,38563.6,52000.1,73910.8999999999,107713.125,NA,NA,NA,2022-06-28
"Reference: Week, Report: Day of Week",2022-06-28,2022-06-28,1,0,0,0,NA,NA,21947.8870967742,12547,47801.6006015487,11821.5111,1106.425,1704.45,3007,4854.4,7290.3,9419.6,12547,15439.4,21050.9,28185.6,44881.3,63707.3499999999,89451.95,NA,NA,NA,2022-06-28
