"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-04-18,2022-04-25,1,20463,20463,7,1,0.00229682842203001,20582.879,20505,213.095833549457,56.3388,20463,20464,20465,20470,20478,20489,20505,20527,20564.3,20631.2,20782,20977.4,21189.225,1.00133708993648,2036.4878082709,1900.51087246422,2022-04-25
"Reference: Fixed, Report: Day of Week",2022-04-19,2022-04-25,1,20448,20448,6,1,0.0196107198748044,21176.3905,20715,1253.4672908115,339.5154,20451.975,20457,20468,20503,20550.7,20618.6,20715,20839,21082.6,21489.6,22425.9,23566.9,24827.125,0.999517557203414,2165.03532495009,1954.17969694283,2022-04-25
"Reference: Fixed, Report: Day of Week",2022-04-20,2022-04-25,1,16759,16759,5,1,0.063368936094039,19710.763,17775.5,5208.25374270064,1274.2947,16788,16812,16862.9,16987.8,17175.4,17437,17775.5,18297.4,19142.2,20808.4,24716.3,29580.45,34153.45,1.00095219064742,1930.16909726057,1965.31567225298,2022-04-25
"Reference: Fixed, Report: Day of Week",2022-04-21,2022-04-25,1,14304,14304,4,1,0.345078299776286,21769.5225,16639.5,14721.8539694443,3021.5388,14374,14424.9,14533.9,14808.8,15188.7,15807.8,16639.5,18053,20435,24431.2,33983.6,45546.8,60938.5749999999,1.00132783486583,1732.61278801657,2057.04590857612,2022-04-25
"Reference: Fixed, Report: Day of Week",2022-04-22,2022-04-25,1,11940,11940,3,1,1,20967.3555,15206.5,15400.3933287582,4177.9668,12013.975,12080.9,12226.5,12638,13282.6,14045.6,15206.5,17133,20597.5,25474,36283.2,48667.75,61915.95,1.00046721275912,2050.955713059,1867.43895631299,2022-04-25
"Reference: Fixed, Report: Day of Week",2022-04-23,2022-04-25,1,9573,9573,2,1,1,25858.825,14893.5,34957.2961339815,6859.9902,9700.925,9847.9,10068.9,10778.2,11657.6,12980.4,14893.5,17929.2,22633.2,30517,51456.7000000001,74158.5,119151.95,0.999575903513035,1930.85702195109,1660.60018684761,2022-04-25
"Reference: Fixed, Report: Day of Week",2022-04-24,2022-04-25,1,7527,7527,1,1,1,33255.6825,19315,41073.0215375593,13550.2227,7888.925,8252.9,8900.8,10561.2,12676.6,15463.6,19315,23671.2,30492.6,44101.6,74465.0000000001,108352,144556.65,1.00006144542496,2001.53239698906,1904.54479160748,2022-04-25
"Reference: Fixed, Report: Day of Week",2022-04-25,2022-04-25,1,0,0,0,NA,NA,29609.94,17021,36634.6548230416,17505.0582,1028.475,1671.9,3069.1,5904.6,8929.6,12632.4,17021,23241.2,31074.1,45840.4,70432.3000000001,99496.65,129648.425,1.0000784478842,2170.02619951448,2005.35952602463,2022-04-25
"Reference: Week, Report: Day of Week",2022-04-16,2022-04-25,1,16044,16044,9,1,0.00236848666168038,16044,16044,0,0,16044,16044,16044,16044,16044,16044,16044,16044,16044,16044,16044,16044,16044,NA,NA,NA,2022-04-25
"Reference: Week, Report: Day of Week",2022-04-17,2022-04-25,1,16203,16203,8,1,0.00271554650373388,16235.698,16208,137.885289180849,7.413,16203,16203,16203,16203,16204,16205,16208,16213,16220,16236,16274.1,16330.15,16412.125,1.01502652577659,1242.88099998701,1443.77650807243,2022-04-25
"Reference: Week, Report: Day of Week",2022-04-18,2022-04-25,1,20463,20463,7,1,0.00229682842203001,20629.822,20514,352.264587328535,69.6822,20463,20464,20465,20472,20480,20493,20514,20547,20598.3,20673.4,20891.2,21170.5,21505.375,1.01811630647722,311.396500472457,1940.34930106947,2022-04-25
"Reference: Week, Report: Day of Week",2022-04-19,2022-04-25,1,20448,20448,6,1,0.0196107198748044,21291.2835,20730,1527.92519182834,369.1674,20452,20457,20471,20508,20559,20627,20730,20894,21151.6,21594,22760.6,24212.5,25633.025,1.00886255007809,1884.25187856913,1756.80831075839,2022-04-25
"Reference: Week, Report: Day of Week",2022-04-20,2022-04-25,1,16759,16759,5,1,0.063368936094039,19809.4685,17760,6463.72508867903,1255.7622,16780.975,16803,16864,16982,17155,17387.4,17760,18300,19139.5,20834.4,24491.4,28550,35732.2999999999,1.00692909238516,1421.21162540665,1543.08217180099,2022-04-25
"Reference: Week, Report: Day of Week",2022-04-21,2022-04-25,1,14304,14304,4,1,0.345078299776286,21913.518,16947.5,16552.9423448767,3393.6714,14370,14416.95,14555.9,14852.8,15389.8,15984,16947.5,18331.8,20755.5,24147.2,32942.6,45757.55,61297.45,1.00180653312371,2128.4040246064,1898.09011058158,2022-04-25
"Reference: Week, Report: Day of Week",2022-04-22,2022-04-25,1,11940,11940,3,1,1,21456.373,15293.5,18210.2434368376,4263.2163,12025.9,12096.75,12247.9,12683.8,13337,14197.6,15293.5,16930.4,20353.5,25536.2,37451.4,49878.35,65408.8249999999,1.00117058014547,2158.990235348,1805.91901001854,2022-04-25
"Reference: Week, Report: Day of Week",2022-04-23,2022-04-25,1,9573,9573,2,1,1,24020.1525,14775.5,26007.4638662177,6753.9843,9657.75,9744,9986.7,10635,11569.5,12796,14775.5,17751.8,22258.8,30095.4,47853.3,70227.05,95112.5749999999,1.0088225979396,1629.45361598044,1942.54567695653,2022-04-25
"Reference: Week, Report: Day of Week",2022-04-24,2022-04-25,1,7527,7527,1,1,1,34925.5575,19897.5,52054.4753520846,14535.4104,7955,8227.2,8965.3,10617.4,12834.2,15892.2,19897.5,24717.6,32296.4,45415,74238.7,107136.95,140650.25,1.00220768509109,1504.48484003472,1920.59365332953,2022-04-25
"Reference: Week, Report: Day of Week",2022-04-25,2022-04-25,1,0,0,0,NA,NA,29898.4225,16784,47864.008810574,17668.8855,792.7,1513.95,2668.7,5366,8491.8,11686.8,16784,22275.4,30890.6,43888,67701.4,100581.1,131068.55,1.00338052297212,1359.17661995046,1773.19604605781,2022-04-25
