"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Fixed",2022-04-20,2022-04-29,1,16904,16904,9,1,0.000946521533364884,16904,16904,0,0,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,NA,NA,NA,2022-04-29
"Reference: Fixed, Report: Fixed",2022-04-21,2022-04-29,1,14446,14446,8,1,0.000969126401772117,14455.9735,14446,34.8696823203562,0,14446,14446,14446,14446,14446,14446,14446,14446,14448,14453,14469,14498,14541,0.999396249593539,1926.09599585514,1854.92729726579,2022-04-29
"Reference: Fixed, Report: Fixed",2022-04-22,2022-04-29,1,12474,12474,7,1,0.00256533589866923,12514.3635,12479,105.432838382805,7.413,12474,12474,12474,12474,12474,12476,12479,12484,12497,12524,12578.1,12670,12787.05,0.999919695221632,1984.03604812527,2035.97040770683,2022-04-29
"Reference: Fixed, Report: Fixed",2022-04-23,2022-04-29,1,10518,10518,6,1,0.00133105153070926,10666.349,10546,395.149984124986,41.5128,10518,10518,10518,10520,10523,10531,10546,10569,10608,10686.2,10889.8,11198.95,11582.05,1.00337205955461,1895.72268593917,1801.98202065867,2022-04-29
"Reference: Fixed, Report: Fixed",2022-04-24,2022-04-29,1,11820,11820,5,1,0.00245346869712352,12320.5915,11926,1142.49029127629,152.7078,11820,11820,11822,11831,11847.7,11879,11926,12011.4,12159.6,12457,13161,14094,15318.4,0.999786484602281,1860.41126790764,1779.62164015821,2022-04-29
"Reference: Fixed, Report: Fixed",2022-04-25,2022-04-29,1,13256,13256,4,1,0.0184821967410984,14896.3525,13627,4439.72370249783,510.0144,13257,13260,13271,13304.8,13363,13467,13627,13834.2,14272.5,15058.2,17378.1,20418.95,25562.85,1.0003881453655,1789.75506382712,1672.14503178872,2022-04-29
"Reference: Fixed, Report: Fixed",2022-04-26,2022-04-29,1,10920,10920,3,1,0.0547619047619048,16660.4555,12155.5,13976.3760242921,1701.2835,10929.975,10941,10982,11118.8,11357.7,11682.6,12155.5,12963.8,14594.6,17593.4,26129.1,36667.05,51590.075,1.00024077782042,1850.95193060389,1832.36511462257,2022-04-29
"Reference: Fixed, Report: Fixed",2022-04-27,2022-04-29,1,9330,9330,2,1,0.307073954983923,23047.0815,13005.5,31704.8829227996,5022.3075,9365,9399.95,9508.9,9851.8,10446.1,11386.6,13005.5,15333.2,18818.5,25527.8,42817.4,71836.5,107842.075,0.999810429853469,1933.05246465969,1867.11475000445,2022-04-29
"Reference: Fixed, Report: Fixed",2022-04-28,2022-04-29,1,5814,5814,1,1,1,30257.624,13453,51725.2365533583,10060.9236,5903.85,6008.9,6321,7195,8615.9,10431.4,13453,17918,25069.2,36081.2,69210.3000000001,109342.9,150696.2,1.00019050636828,1864.46833129825,1668.06091945023,2022-04-29
"Reference: Fixed, Report: Fixed",2022-04-29,2022-04-29,1,0,0,0,NA,NA,29322.403,10358.5,65430.0151035426,13279.6482,165,329.9,816.7,2088,3696.9,6765.4,10358.5,15368.2,23366.3,38482.2,73433.9000000001,112338.5,175450.575,0.999263902548356,1875.37291128261,1924.83926300747,2022-04-29
"Reference: Fixed, Report: Day of Week",2022-04-20,2022-04-29,1,16904,16904,9,1,0.000946521533364884,16904,16904,0,0,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,16904,NA,NA,NA,2022-04-29
"Reference: Fixed, Report: Day of Week",2022-04-21,2022-04-29,1,14446,14446,8,1,0.000969126401772117,14450.0425,14447,9.59086472081879,1.4826,14446,14446,14446,14446,14446,14446,14447,14447.4,14449,14451,14457,14465,14476.025,1.0020355570266,1731.26762899722,1893.86995607089,2022-04-29
"Reference: Fixed, Report: Day of Week",2022-04-22,2022-04-29,1,12474,12474,7,1,0.00256533589866923,12480.1335,12475,16.2209814089325,1.4826,12474,12474,12474,12474,12474,12474,12475,12476,12478,12482,12490.1,12501.05,12518,1.00078285550873,1746.2271147626,1630.31253364945,2022-04-29
