"model","reference_date","report_date",".group","max_confirm","confirm","delay","cum_prop_reported","prop_reported","mean","median","sd","mad","q2.5","q5","q10","q20","q30","q40","q50","q60","q70","q80","q90","q95","q97.5","rhat","ess_bulk","ess_tail","nowcast_date"
"Reference: Fixed, Report: Day of Week",2022-03-04,2022-03-10,1,30453,30453,6,1,0.001247824516468,30498.2475,30485,43.5362371562226,31.1346,30454,30456,30459,30465,30471,30478,30485,30494,30509,30526,30553,30579,30609.025,1.03391917226488,62.3627431002993,1736.70457967321,2022-03-10
"Reference: Fixed, Report: Day of Week",2022-03-05,2022-03-10,1,28320,28320,5,1,0.00250706214689266,28350.2115,28341,30.9651931908179,19.2738,28321,28322,28324,28328,28332,28336,28341,28347,28355,28366,28386,28413,28428,1.03800172176076,54.855451033831,1365.32931615661,2022-03-10
"Reference: Fixed, Report: Day of Week",2022-03-06,2022-03-10,1,35735,35735,4,1,0.00867496851825941,35853.6045,35814,121.568661872724,74.13,35741,35747,35753,35767,35780,35796,35814,35841,35873,35922,35991.1,36092.1,36179.15,1.02207944335193,187.725498521225,1855.23303424277,2022-03-10
"Reference: Fixed, Report: Day of Week",2022-03-07,2022-03-10,1,50205,50205,3,1,0.04423862165123,51162.1255,50822,1018.99301623383,595.2639,50260,50293,50344.9,50443,50542.7,50653.6,50822,51010.4,51283.8,51713.4,52437.7,53142.25,53903.55,1.01392045234738,1442.13078682284,1564.13950463985,2022-03-10
"Reference: Fixed, Report: Day of Week",2022-03-08,2022-03-10,1,48975,48975,2,1,0.390525778458397,53742.103,52035.5,5112.13163380127,3097.8927,49223.9,49318.75,49559.5,50030.2,50589.8,51273.6,52035.5,52992.4,54348.6,56488.8,60332.4,64318.3,67812.075,1.00354981072319,2133.34250475568,1927.20790773938,2022-03-10
"Reference: Fixed, Report: Day of Week",2022-03-09,2022-03-10,1,30584,30584,1,1,1,50730.3445,43980.5,20827.1016605194,12556.1394,31788.5,32471.3,33579,35865.8,37885.4,40281.4,43980.5,48147.4,53697.6,61430,77917.3,92016.75,106010.35,1.0002706129358,2158.51162880331,1925.20556270191,2022-03-10
"Reference: Fixed, Report: Day of Week",2022-03-10,2022-03-10,1,0,0,0,NA,NA,27072.4045,20384.5,23350.4233301182,17659.2486,2499.675,3343.55,5201.4,8530.2,12071.8,15851.6,20384.5,25596,32536.8,42508.2,58816.3,73177,87259.275,1.00144207462663,2141.82231815122,1886.8870978692,2022-03-10
"Reference: Week, Report: Day of Week",2022-03-01,2022-03-10,1,31733,31733,9,1,0.00100841395392809,31733,31733,0,0,31733,31733,31733,31733,31733,31733,31733,31733,31733,31733,31733,31733,31733,NA,NA,NA,2022-03-10
"Reference: Week, Report: Day of Week",2022-03-02,2022-03-10,1,33244,33244,8,1,0.000902418481530502,33266.1271907862,33255,30.1726801598103,14.826,33244,33244,33244,33246,33248,33251,33255,33261,33269,33280,33303,33325,33346.1,NA,NA,NA,2022-03-10
"Reference: Week, Report: Day of Week",2022-03-03,2022-03-10,1,31380,31380,7,1,0.00203951561504143,31431.193790686,31414,56.0529827507222,34.0998,31381,31383,31386,31392,31398,31406,31414,31425,31438,31459,31497,31534,31583.1,NA,NA,NA,2022-03-10
"Reference: Week, Report: Day of Week",2022-03-04,2022-03-10,1,30453,30453,6,1,0.001247824516468,30500.865798698,30485,51.79607788621,31.1346,30454,30455.8,30458,30464,30469,30476,30485,30495,30507,30528,30562,30604.2,30645.2,NA,NA,NA,2022-03-10
"Reference: Week, Report: Day of Week",2022-03-05,2022-03-10,1,28320,28320,5,1,0.00250706214689266,28352.731096645,28336,44.2785329070643,19.2738,28320,28321,28322,28324,28327,28331,28336,28344,28354,28371,28402,28445,28481.1,NA,NA,NA,2022-03-10
"Reference: Week, Report: Day of Week",2022-03-06,2022-03-10,1,35735,35735,4,1,0.00867496851825941,35869.5903855784,35800,201.000564480662,75.6126,35738,35739,35744,35752,35762,35780,35800,35826.6,35862,35927,36075.4,36241.2,36429.3,NA,NA,NA,2022-03-10
"Reference: Week, Report: Day of Week",2022-03-07,2022-03-10,1,50205,50205,3,1,0.04423862165123,51403.7210816224,50796,1764.87456871809,683.4786,50231.9,50246,50287,50367,50472,50615.4,50796,51046.6,51364.4,51975,53137.6,54716,56522,NA,NA,NA,2022-03-10
"Reference: Week, Report: Day of Week",2022-03-08,2022-03-10,1,48975,48975,2,1,0.390525778458397,54388.4531797697,51828,6922.12828112256,3199.4508,49129,49234.8,49426.8,49829.8,50398,51058.4,51828,52853.8,54620.4,57186.2,62712.2,69341.2,75017.8,NA,NA,NA,2022-03-10
"Reference: Week, Report: Day of Week",2022-03-09,2022-03-10,1,30584,30584,1,1,1,49676.3329994992,41571,23130.4273904809,11722.9182,31235.6,31626.2,32392.6,34103.8,36011,38173.6,41571,45491.4,51343.8,60564.8,77990.8,96339.2,114101.4,NA,NA,NA,2022-03-10
"Reference: Week, Report: Day of Week",2022-03-10,2022-03-10,1,0,0,0,NA,NA,25332.1942914372,18870,23662.2228422856,17592.5316,1565.6,2349.4,3891.2,6979.2,10240.8,13844.4,18870,23908.8,30591.4,39486.8,55710.6,70148.8,86889.6,NA,NA,NA,2022-03-10
